Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_19,19,RRBS,0.10400652885437012,3.96840500831604,1.979279637336731
H3K4me3_pos_19,19,H3K4me3,0.10400652885437012,3.96840500831604,1.979279637336731
Dnase_pos_19,19,Dnase,0.10400652885437012,3.96840500831604,1.979279637336731
CTCF_pos_19,19,CTCF,0.10400652885437012,3.96840500831604,1.979279637336731
T_pos_19,19,T,0.10400652885437012,3.96840500831604,1.979279637336731
G_pos_19,19,G,0.10400652885437012,3.96840500831604,1.979279637336731
C_pos_19,19,C,0.10400652885437012,3.96840500831604,1.979279637336731
A_pos_19,19,A,0.10400652885437012,3.96840500831604,1.979279637336731
A_pos_18,18,A,0.06305704265832901,3.96840500831604,1.5588793754577637
C_pos_18,18,C,0.06305704265832901,3.96840500831604,1.5588793754577637
G_pos_18,18,G,0.06305704265832901,3.96840500831604,1.5588793754577637
T_pos_18,18,T,0.06305704265832901,3.96840500831604,1.5588793754577637
CTCF_pos_18,18,CTCF,0.06305704265832901,3.96840500831604,1.5588793754577637
Dnase_pos_18,18,Dnase,0.06305704265832901,3.96840500831604,1.5588793754577637
H3K4me3_pos_18,18,H3K4me3,0.06305704265832901,3.96840500831604,1.5588793754577637
RRBS_pos_18,18,RRBS,0.06305704265832901,3.96840500831604,1.5588793754577637
A_pos_0,0,A,0.06070294976234436,3.96840500831604,1.2621753215789795
C_pos_0,0,C,0.06070294976234436,3.96840500831604,1.2621753215789795
G_pos_0,0,G,0.06070294976234436,3.96840500831604,1.2621753215789795
T_pos_0,0,T,0.06070294976234436,3.96840500831604,1.2621753215789795
CTCF_pos_0,0,CTCF,0.06070294976234436,3.96840500831604,1.2621753215789795
Dnase_pos_0,0,Dnase,0.06070294976234436,3.96840500831604,1.2621753215789795
H3K4me3_pos_0,0,H3K4me3,0.06070294976234436,3.96840500831604,1.2621753215789795
RRBS_pos_0,0,RRBS,0.06070294976234436,3.96840500831604,1.2621753215789795
A_pos_17,17,A,0.057399630546569824,3.96840500831604,1.2359815835952759
C_pos_17,17,C,0.057399630546569824,3.96840500831604,1.2359815835952759
G_pos_17,17,G,0.057399630546569824,3.96840500831604,1.2359815835952759
T_pos_17,17,T,0.057399630546569824,3.96840500831604,1.2359815835952759
CTCF_pos_17,17,CTCF,0.057399630546569824,3.96840500831604,1.2359815835952759
Dnase_pos_17,17,Dnase,0.057399630546569824,3.96840500831604,1.2359815835952759
H3K4me3_pos_17,17,H3K4me3,0.057399630546569824,3.96840500831604,1.2359815835952759
RRBS_pos_17,17,RRBS,0.057399630546569824,3.96840500831604,1.2359815835952759
RRBS_pos_15,15,RRBS,0.0568956583738327,3.96840500831604,1.4953922033309937
H3K4me3_pos_15,15,H3K4me3,0.0568956583738327,3.96840500831604,1.4953922033309937
Dnase_pos_15,15,Dnase,0.0568956583738327,3.96840500831604,1.4953922033309937
CTCF_pos_15,15,CTCF,0.0568956583738327,3.96840500831604,1.4953922033309937
T_pos_15,15,T,0.0568956583738327,3.96840500831604,1.4953922033309937
G_pos_15,15,G,0.0568956583738327,3.96840500831604,1.4953922033309937
C_pos_15,15,C,0.0568956583738327,3.96840500831604,1.4953922033309937
A_pos_15,15,A,0.0568956583738327,3.96840500831604,1.4953922033309937
RRBS_pos_3,3,RRBS,0.053338441997766495,3.96840500831604,1.019362449645996
H3K4me3_pos_3,3,H3K4me3,0.053338441997766495,3.96840500831604,1.019362449645996
Dnase_pos_3,3,Dnase,0.053338441997766495,3.96840500831604,1.019362449645996
CTCF_pos_3,3,CTCF,0.053338441997766495,3.96840500831604,1.019362449645996
T_pos_3,3,T,0.053338441997766495,3.96840500831604,1.019362449645996
G_pos_3,3,G,0.053338441997766495,3.96840500831604,1.019362449645996
C_pos_3,3,C,0.053338441997766495,3.96840500831604,1.019362449645996
A_pos_3,3,A,0.053338441997766495,3.96840500831604,1.019362449645996
RRBS_pos_2,2,RRBS,0.05305548012256622,3.96840500831604,1.2501826286315918
H3K4me3_pos_2,2,H3K4me3,0.05305548012256622,3.96840500831604,1.2501826286315918
Dnase_pos_2,2,Dnase,0.05305548012256622,3.96840500831604,1.2501826286315918
CTCF_pos_2,2,CTCF,0.05305548012256622,3.96840500831604,1.2501826286315918
T_pos_2,2,T,0.05305548012256622,3.96840500831604,1.2501826286315918
G_pos_2,2,G,0.05305548012256622,3.96840500831604,1.2501826286315918
C_pos_2,2,C,0.05305548012256622,3.96840500831604,1.2501826286315918
A_pos_2,2,A,0.05305548012256622,3.96840500831604,1.2501826286315918
RRBS_pos_16,16,RRBS,0.05252130702137947,3.96840500831604,1.071923017501831
H3K4me3_pos_16,16,H3K4me3,0.05252130702137947,3.96840500831604,1.071923017501831
Dnase_pos_16,16,Dnase,0.05252130702137947,3.96840500831604,1.071923017501831
CTCF_pos_16,16,CTCF,0.05252130702137947,3.96840500831604,1.071923017501831
T_pos_16,16,T,0.05252130702137947,3.96840500831604,1.071923017501831
G_pos_16,16,G,0.05252130702137947,3.96840500831604,1.071923017501831
C_pos_16,16,C,0.05252130702137947,3.96840500831604,1.071923017501831
A_pos_16,16,A,0.05252130702137947,3.96840500831604,1.071923017501831
A_pos_10,10,A,0.04702630639076233,3.96840500831604,1.0794674158096313
C_pos_10,10,C,0.04702630639076233,3.96840500831604,1.0794674158096313
G_pos_10,10,G,0.04702630639076233,3.96840500831604,1.0794674158096313
T_pos_10,10,T,0.04702630639076233,3.96840500831604,1.0794674158096313
CTCF_pos_10,10,CTCF,0.04702630639076233,3.96840500831604,1.0794674158096313
Dnase_pos_10,10,Dnase,0.04702630639076233,3.96840500831604,1.0794674158096313
H3K4me3_pos_10,10,H3K4me3,0.04702630639076233,3.96840500831604,1.0794674158096313
RRBS_pos_10,10,RRBS,0.04702630639076233,3.96840500831604,1.0794674158096313
RRBS_pos_20,20,RRBS,0.046145033091306686,3.96840500831604,1.1827540397644043
H3K4me3_pos_20,20,H3K4me3,0.046145033091306686,3.96840500831604,1.1827540397644043
Dnase_pos_20,20,Dnase,0.046145033091306686,3.96840500831604,1.1827540397644043
CTCF_pos_20,20,CTCF,0.046145033091306686,3.96840500831604,1.1827540397644043
T_pos_20,20,T,0.046145033091306686,3.96840500831604,1.1827540397644043
G_pos_20,20,G,0.046145033091306686,3.96840500831604,1.1827540397644043
C_pos_20,20,C,0.046145033091306686,3.96840500831604,1.1827540397644043
A_pos_20,20,A,0.046145033091306686,3.96840500831604,1.1827540397644043
RRBS_pos_14,14,RRBS,0.04497798904776573,3.96840500831604,1.5965301990509033
H3K4me3_pos_14,14,H3K4me3,0.04497798904776573,3.96840500831604,1.5965301990509033
Dnase_pos_14,14,Dnase,0.04497798904776573,3.96840500831604,1.5965301990509033
