epoch,train_loss,validation_loss
1,0.029729840209815398,0.03174820230967963
2,0.02845367538608374,0.029905247307424224
3,0.027791783063935864,0.02934875847326953
4,0.0274844070697642,0.02906897071915776
5,0.02709585681326912,0.029268643707592985
6,0.027015287138539887,0.029005150324595507
7,0.026734201228451028,0.02935233795598372
8,0.026467396627835316,0.029292444837515922
9,0.026481658654756535,0.028848762457161697
10,0.026417453454985012,0.029686032370455674
11,0.026254399741992975,0.029042237368759823
12,0.025946986729001358,0.030023650377432803
13,0.025994640435133897,0.028867305659536106
14,0.025954892083747464,0.029035120493551687
15,0.02575389507766312,0.029139700901708497
16,0.02580889599441802,0.029193005496775035
17,0.025641218334521428,0.029358979689874755
18,0.025540268598177516,0.029100069136761907
19,0.025540065517331782,0.029042233560067503
20,0.025445578580672118,0.02900442638114762
21,0.025329224731296472,0.028969727248064618
22,0.02519968225337571,0.02900500103497683
23,0.025200846588759766,0.0296686039125519
24,0.025174349840326626,0.02891763852937008
25,0.025007996684169517,0.029649439156611463
26,0.02497902493741737,0.02929547854435088
27,0.024939138475674968,0.02934034973549754
28,0.024810352378631863,0.02971296946504223
29,0.024677401732201003,0.03017419042871959
