epoch,train_loss,validation_loss
1,0.029776424013367702,0.024535066674129302
2,0.02736217004958675,0.02387830150975307
3,0.02654856605545428,0.023746709764231953
4,0.025670158098456238,0.02308977182692268
5,0.02524411039656738,0.023297337972608675
6,0.02462845503136099,0.022996810817233062
7,0.024261698030295955,0.023593225719387937
8,0.02384604572114708,0.023675158386494352
9,0.023415918557840542,0.022879635064226227
10,0.02298642972505816,0.023694267526102996
11,0.022552855441063623,0.023133192116553195
12,0.022137867658822488,0.02507815074528269
13,0.021910685680847267,0.02347313347824552
14,0.021294033171351295,0.023146612222203444
15,0.020842532233043682,0.025702654369999325
16,0.020813126924518182,0.024944160701877414
17,0.020254942559939954,0.023676760646595355
18,0.019878181310823848,0.024423667246752916
19,0.019568299779436096,0.024728104902628452
20,0.019216430927712493,0.025441730708363943
21,0.01892418730889727,0.025973017064650012
22,0.018605674326866762,0.023882167055230816
23,0.018343339288821817,0.02576719574310188
24,0.017866900815401827,0.027830879913025085
25,0.01742876656658201,0.024027402328242835
26,0.017078242810022775,0.025319015217519697
27,0.017074172847841414,0.02754969977423276
28,0.01697688538710642,0.03529133492385762
29,0.016292415655788792,0.02593758434365454
