epoch,train_loss,validation_loss
1,0.03776457830396126,0.033334790709823245
2,0.033783936871106944,0.03359966789805349
3,0.03358585800871077,0.03189263531455287
4,0.03240366573751888,0.031068180976703823
5,0.03169312883772365,0.03075340216665111
6,0.03109898163910254,0.03012230550494704
7,0.030933246308926826,0.03108105823826888
8,0.03045626733341026,0.03075174834931829
9,0.03067147738713765,0.03018657233979967
10,0.030520025633826185,0.030123930574689872
11,0.03059389841151229,0.030556138243081638
12,0.03005510334153511,0.030321172180244462
13,0.03040622911452301,0.030208857044761565
14,0.029938165277826195,0.030068841147324676
15,0.0297483675606374,0.03001071815321475
16,0.029945279858792178,0.030008783893575395
17,0.02989219665306547,0.030026789969254914
18,0.0293340762489991,0.029958792867851847
19,0.029476963385116867,0.030368177123643734
20,0.029455076374112245,0.03096144693623845
21,0.0294783562250944,0.029967472590352772
22,0.029529724787926627,0.0298354552483853
23,0.029185534478374672,0.031144268752493487
24,0.02898838983486939,0.02979704311937707
25,0.029179973102952252,0.029557776694864403
26,0.02891208180159851,0.02994866569223718
27,0.028779329037141664,0.029356817858209334
28,0.02873907632130882,0.031036604027198666
29,0.028853339566455714,0.030431608978367636
30,0.02852252977845172,0.03025317110826449
31,0.028308496527764127,0.030818957320334
32,0.028209057940647576,0.030918972709296662
33,0.028310760656563266,0.030361990863648953
34,0.028199867873563822,0.030755715587256868
35,0.028161229124145863,0.03057470718099747
36,0.027864752132639427,0.030607240613350652
37,0.02797598258110345,0.03166312731557177
38,0.02802614028330496,0.02970273358893002
39,0.02762216432218851,0.029704505462705352
40,0.02782449636179254,0.029245076319317758
41,0.027612370520522615,0.029455574453183652
42,0.02718943772020374,0.030042065443938653
43,0.02711921722658897,0.030409714614842164
44,0.02744864465491043,0.03003839196430312
45,0.027169920058885164,0.030656265556321713
46,0.027084429316126726,0.03072000535917871
47,0.02720283083374548,0.0307515886983999
48,0.027122044341773725,0.03113626644260599
49,0.026731748798588403,0.03008805642157425
50,0.02668899286904386,0.03015814782905971
51,0.026406528445610946,0.03204058195951054
52,0.026878873370936106,0.030222151692144174
53,0.026538430974820573,0.03107476711825088
54,0.026107006936787004,0.031727029705121194
55,0.026560317178208018,0.031046900300332057
56,0.026348560694641254,0.030799149442847375
57,0.026171729737466596,0.030465120009679363
58,0.025898929770453032,0.03192748036312223
59,0.02577192285393024,0.03241763677555347
60,0.02611228517043273,0.03195984916983809
