Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.0023786110209317126,0.004228401056624145,-0.5625320278466535,0.5737639397222605,0.9914870496248802
pos1_C,-0.017043611962725934,0.004147025293656589,-4.109840368901617,3.985260369443466e-05,0.0004966247537306473
pos1_G,0.023184906139272023,0.004284007011073086,5.411967365913464,6.351662285020154e-08,1.2862116127165812e-06
pos1_CTCF,-0.03138571810150787,0.03141983130385874,-0.998914277991471,0.31785605996585575,0.7606222443986383
pos1_Dnase,-0.05374463405623067,0.07272071104613359,-0.7390553981538408,0.45988759816078084,0.8869260821672201
pos1_H3K4me3,-1.2894061497115288e-15,3.162277660168379e-08,-4.0774602621164927e-08,0.9999999674672417,1.0
pos1_RRBS,-0.008497352225717266,0.018040597537339706,-0.4710127925712985,0.637640033557584,0.9914870496248802
pos2_A,0.016346870911202915,0.004623408437557669,3.535675277661215,0.00040824425847274526,0.0038903276395638076
pos2_C,0.012185828480989556,0.004556600636032753,2.674324448060312,0.007497990634013574,0.04671824933500765
pos2_G,0.013179182114433571,0.004563738866561343,2.887803728429304,0.0038862476658891865,0.028305418762931217
pos2_CTCF,0.010701432692609016,0.044946922559290295,0.23809044275484184,0.8118149515900717,1.0
pos2_Dnase,0.08294824321294049,0.1092300120868431,0.7593905889801849,0.44763363543666923,0.8802077934532387
pos2_H3K4me3,2.1161558139981175e-15,3.162277660168379e-08,6.69187225604168e-08,0.9999999466076803,1.0
pos2_RRBS,0.010003644370739003,0.01732890865260558,0.5772806915474652,0.5637605231411351,0.9914870496248802
pos3_A,-0.009104744692002035,0.0041643087906336725,-2.186375974922981,0.028807070450393546,0.13725721802834573
pos3_C,-0.012160803883614837,0.004253480284760989,-2.859024391668992,0.004256674742166178,0.0287325545096217
pos3_G,-0.0018521431085747335,0.0043060486153007095,-0.43012591683092055,0.66711165684637,0.9914870496248802
pos3_CTCF,0.046689515295080974,0.04779610289002825,0.9768477443131007,0.32866393276484374,0.7606222443986383
pos3_Dnase,0.2180784277132449,0.14078567078983836,1.549010112249189,0.1214052660277023,0.40974277284349525
pos3_H3K4me3,-7.292331791699602e-16,3.162277660168379e-08,-2.3060377915427305e-08,0.9999999816008582,1.0
pos3_RRBS,-0.018063489754893535,0.01919827167347968,-0.9408914542993094,0.3467791439805099,0.7695646756827754
pos4_A,0.017530836906150822,0.004379725671431437,4.002724878524452,6.298807730220624e-05,0.0007288620373541008
pos4_C,0.0044584931692829,0.004276881074786092,1.04246367652528,0.29721744465881605,0.7407573236112031
