Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,0.0014069006360439647,0.004272173776478158,0.32931727725826926,0.7419218050120304,1.0
pos1_C,-0.009987169919894519,0.004151450232501052,-2.4057062858917426,0.01615671502693128,0.09347813694153097
pos1_G,0.024064045952900553,0.004220809907554627,5.701286359717234,1.2179503183773477e-08,3.9461590315426067e-07
pos1_CTCF,-755411420.7979207,722882420.429808,-1.044999019825066,0.29604509884640784,0.4889944207299466
pos1_Dnase,-0.12306804562174549,0.09163718382053666,-1.342992445760483,0.1793005761069868,0.4889944207299466
pos1_H3K4me3,-334903342.7561443,320481968.3105611,-1.0449990198250663,0.2960450988464076,0.4889944207299466
pos1_RRBS,-107854848.34318958,103210477.99762025,-1.0449990198250647,0.2960450988464083,0.4889944207299466
pos2_A,0.012248698299769692,0.004581587948117108,2.6734613497496063,0.007517755045101104,0.050744846554432455
pos2_C,0.012290263617168255,0.004499999472402272,2.7311700129171887,0.006320485945390475,0.04451820535448943
pos2_G,0.013960775942606026,0.004480738003057561,3.115731366814906,0.0018393497727089425,0.014189269675183271
pos2_CTCF,-34522652.94890441,33036062.51677014,-1.0449990198250663,0.2960450988464076,0.4889944207299466
pos2_Dnase,-0.01674200884503525,0.12089346005673932,-0.13848564543671485,0.8898590065061887,1.0
pos2_H3K4me3,127745766.43105417,122244867.22718546,1.0449990198250663,0.2960450988464076,0.4889944207299466
pos2_RRBS,-80709864.57700099,77234392.61264761,-1.044999019825065,0.2960450988464083,0.4889944207299466
pos3_A,-0.007985021992091588,0.004154626917446855,-1.9219588547312034,0.05463529133722167,0.24585881101749754
pos3_C,-0.0159809864503473,0.004245533392522419,-3.764188141469885,0.00016791142422567518,0.0020924346711199524
pos3_G,5.3877025627688474e-06,0.004251431887359156,0.001267267759549008,0.9989888885832336,1.0
pos3_CTCF,170789146.76746628,163434743.50440684,1.0449990198250663,0.2960450988464076,0.4889944207299466
pos3_Dnase,0.17545805894250607,0.1766917277459162,0.9930179594758156,0.3207218211303322,0.5144250992387507
pos3_H3K4me3,39180520.39556242,37493356.12020125,1.0449990198250652,0.2960450988464083,0.4889944207299466
pos3_RRBS,-71855339.05718872,68761154.50253478,-1.0449990198250654,0.29604509884640806,0.4889944207299466
pos4_A,0.015598311026429026,0.004427359484941063,3.523163429462668,0.0004280615375973351,0.004623064606051219
pos4_C,0.007258868860038726,0.004304051952597632,1.6865198050543435,0.09172249148434597,0.3810011184734371
pos4_G,0.011236489385596711,0.004265127937818217,2.6345023055380197,0.00843721570400291,0.052570344001864285
pos4_CTCF,-98888425.3879604,94630160.90150449,-1.0449990198250654,0.29604509884640806,0.4889944207299466
pos4_Dnase,-55184995732.50267,52808657889.202,-1.0449990198252428,0.2960450988463261,0.4889944207299466
pos4_H3K4me3,103605012.8351496,99143645.9457093,1.044999019825066,0.29604509884640784,0.4889944207299466
pos4_RRBS,-57195648.86199964,54732729.67430564,-1.044999019825065,0.2960450988464083,0.4889944207299466
pos5_A,0.005264399513419576,0.004363438268815866,1.2064796587229387,0.22765708998364143,0.4889944207299466
pos5_C,0.008755779087143383,0.0042954216835234,2.0383980275392406,0.04153267155802376,0.1978909644823485
pos5_G,0.0022107888162434296,0.004312801034301432,0.5126108991952426,0.6082332436043316,0.8876917609360515
pos5_CTCF,-9000471.181122165,8612899.16102398,-1.044999019825063,0.29604509884640917,0.4889944207299466
pos5_Dnase,55184995732.484085,52808657889.202126,1.0449990198248884,0.2960450988464898,0.4889944207299466
pos5_H3K4me3,9391019.08845822,8986629.566437582,1.0449990198250647,0.2960450988464083,0.4889944207299466
pos5_RRBS,75931491.64621074,72661782.64829552,1.0449990198250652,0.2960450988464083,0.4889944207299466
pos6_A,0.00922503598473335,0.004134573689312041,2.2311939943361656,0.02568723068409473,0.13004160533822956
pos6_C,0.016757855138186086,0.00418741348615556,4.001958534448762,6.32091382617439e-05,0.000930898218036592
pos6_G,0.021481483567821154,0.004290416961666964,5.006852191698149,5.613666078652102e-07,1.2991627210594864e-05
pos6_CTCF,-5750178.424227845,5502568.246609868,-1.0449990198250663,0.2960450988464076,0.4889944207299466
pos6_Dnase,-0.13558531344949565,0.10210467709256112,-1.3279050216924273,0.1842354949674625,0.4889944207299466
pos6_H3K4me3,7182091.933959524,6872821.694284289,1.044999019825065,0.2960450988464083,0.4889944207299466
pos6_RRBS,12772852.393517474,12222836.721565215,1.044999019825066,0.29604509884640784,0.4889944207299466
pos7_A,0.002717152033514876,0.004378765666304874,0.6205292177253708,0.5349215594652166,0.8175216286166518
