split_type,cell_line,model,combination,environment_count,CTCF,DNase,H3K4me3,RRBS,r2,rmse,mae,pearson,spearman,sample_count,eligible_count,n_invalid,status,warning
all,hek293t,cnn(7|3),sequence_dnase_h3k4me3,2,False,True,True,False,-0.4755879042734416,0.1455228962797636,0.114008187434919,-0.1605042048215333,-0.137390530197251,1,1,0,ok,
all,hek293t,cnn(7|3),sequence_dnase_rrbs,2,False,True,False,True,-0.3338525594738364,0.1383574979566429,0.1121520646893692,-0.1800960570799104,-0.1370613675263178,1,1,0,ok,
all,hek293t,cnn(7|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.4659423513277054,0.1450464928913662,0.1159529938760536,-0.1681672942546855,-0.1503318517396782,1,1,0,ok,
all,hek293t,cnn(7|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.3849125221166556,0.1409807957240677,0.1126098540247099,-0.1608562931449232,-0.1444580517338145,1,1,0,ok,
all,hek293t,cnn(7|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.5279979127271694,0.1480846921820653,0.1189962667898078,-0.1994735248036879,-0.1783588437626688,1,1,0,ok,
all,hek293t,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.3921994416279133,0.1413512046471118,0.1134734299741254,-0.1543322709805461,-0.1332445278901391,1,1,0,ok,
all,hek293t,cnn(7|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.4076863413373084,0.1421352294063945,0.11391356983252,-0.1799904268528332,-0.1516501731456281,1,1,0,ok,
all,hek293t,cnn(7|3),all,4,True,True,True,True,-0.3783082042208923,0.1406442420937958,0.108653656865298,-0.1214698453747154,-0.1004841153061525,1,1,0,ok,
all,hek293t,linear,sequence,0,False,False,False,False,-0.4527264425229875,0.1443911938577401,0.1141084817090849,-0.1813376713648645,-0.143675210572971,1,1,0,ok,
all,hek293t,linear,sequence_ctcf,1,True,False,False,False,-0.437622441644319,0.1436386147821182,0.1134163684587314,-0.1687267960736406,-0.1279563355487854,1,1,0,ok,
all,hek293t,linear,sequence_dnase,1,False,True,False,False,-0.4514781238832046,0.1443291433053477,0.1140953794979538,-0.1815100578486804,-0.1437956926751209,1,1,0,ok,
all,hek293t,linear,sequence_h3k4me3,1,False,False,True,False,-0.4607551224955672,0.1447896423710123,0.1142006145476451,-0.1789427542360575,-0.141302763003216,1,1,0,ok,
all,hek293t,linear,sequence_rrbs,1,False,False,False,True,-0.4548185056174876,0.1444951249224407,0.1143828439073173,-0.1820027406660835,-0.144816448719411,1,1,0,ok,
all,hek293t,linear,sequence_ctcf_dnase,2,True,True,False,False,-0.4377980021892433,0.1436473849928929,0.1134674515868585,-0.169692871386016,-0.128750760771497,1,1,0,ok,
all,hek293t,linear,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.4473968450551102,0.1441260874953679,0.1136203984791022,-0.1674934962911786,-0.1259319806901321,1,1,0,ok,
all,hek293t,linear,sequence_ctcf_rrbs,2,True,False,False,True,-0.439822695403705,0.1437484908391507,0.1136567734846141,-0.1694268765811676,-0.1292903711847255,1,1,0,ok,
all,hek293t,linear,sequence_dnase_h3k4me3,2,False,True,True,False,-0.4592791165601073,0.1447164732337186,0.1141920171194239,-0.1793193050597063,-0.1416696472999922,1,1,0,ok,
all,hek293t,linear,sequence_dnase_rrbs,2,False,True,False,True,-0.453823021247403,0.1444456798360003,0.1143774778348948,-0.1821471707296484,-0.1449815848176967,1,1,0,ok,
all,hek293t,linear,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.463260259210225,0.1449137434147021,0.1144711043968449,-0.1796948363831926,-0.1427228281649059,1,1,0,ok,
all,hek293t,linear,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.4472608682889312,0.1441193173204602,0.113631562518139,-0.1683815732560419,-0.1266007347836088,1,1,0,ok,
all,hek293t,linear,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.440031430854493,0.1437589102882663,0.1137120691688979,-0.1703036547657299,-0.1301260700815102,1,1,0,ok,
all,hek293t,linear,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.4498168907977946,0.1442465264933413,0.1138629403325562,-0.1682184788941075,-0.1275464196411927,1,1,0,ok,
all,hek293t,linear,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.4617818838918157,0.1448405195845449,0.1144725234394485,-0.1800197088961993,-0.1431634860995339,1,1,0,ok,
all,hek293t,linear,all,4,True,True,True,True,-0.44966367143157,0.1442389041703194,0.1138839407911608,-0.1690491868771738,-0.1283120627907963,1,1,0,ok,
all,hek293t,mlp,sequence,0,False,False,False,False,-0.3966048568961857,0.1415746708024317,0.1128523235480339,-0.1758775478901354,-0.1463587865133126,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf,1,True,False,False,False,-0.433038367505502,0.1434094253334812,0.1125771258788026,-0.1492578641710298,-0.1178705230890254,1,1,0,ok,
all,hek293t,mlp,sequence_dnase,1,False,True,False,False,-0.3950346886522384,0.1414950639734934,0.1134627911486162,-0.1795883580772012,-0.1480898841618513,1,1,0,ok,
all,hek293t,mlp,sequence_h3k4me3,1,False,False,True,False,-0.3492382023711917,0.1391531689756811,0.1117882294204298,-0.1647459770371859,-0.1370282151364606,1,1,0,ok,
all,hek293t,mlp,sequence_rrbs,1,False,False,False,True,-0.396586698606385,0.1415737504410839,0.1134861983020342,-0.1752580612131987,-0.1459816933621944,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf_dnase,2,True,True,False,False,-0.301938324710119,0.1366922814496379,0.1091628444189045,-0.1547533932967884,-0.1280751701337699,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.4473567678105967,0.1441240921143312,0.1148638550832426,-0.1507057644372,-0.1118694536530168,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf_rrbs,2,True,False,False,True,-0.3612620583476404,0.1397718316231787,0.1129300537149102,-0.1553744837344205,-0.1292714942587012,1,1,0,ok,
all,hek293t,mlp,sequence_dnase_h3k4me3,2,False,True,True,False,-0.3806751789541829,0.1407649547782827,0.112246256369572,-0.1642686527463725,-0.1431718693307022,1,1,0,ok,
all,hek293t,mlp,sequence_dnase_rrbs,2,False,True,False,True,-0.3606257068074552,0.1397391581137259,0.1130710470490556,-0.1698580820808147,-0.143674339963626,1,1,0,ok,
all,hek293t,mlp,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.3946197074968551,0.1414740171303744,0.1125711128738398,-0.1659524550391035,-0.1414552823004873,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.3351873949103574,0.1384267103699001,0.1108421269154349,-0.1514043432665053,-0.1289667724536048,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.3615593310779634,0.1397870924928833,0.1110889666849101,-0.1352625889295372,-0.1047500443091103,1,1,0,ok,
all,hek293t,mlp,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.3416710709159145,0.1387624036959994,0.1112106240666249,-0.1550037619186083,-0.1389988169490346,1,1,0,ok,
all,hek293t,mlp,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.4307308412906385,0.1432939174942295,0.116254302841103,-0.1807709439542503,-0.1532156811121619,1,1,0,ok,
all,hek293t,mlp,all,4,True,True,True,True,-0.3394723825136705,0.1386486573419348,0.1116223172378473,-0.1361192225530806,-0.1198539510752095,1,1,0,ok,
all,hek293t,transformer,sequence,0,False,False,False,False,-0.4859907454548777,0.1460349609246933,0.1151912932216712,-0.156084755632601,-0.1382871599460031,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf,1,True,False,False,False,-0.4245872437035445,0.1429859325029053,0.1141986895290327,-0.159524272011136,-0.1242753326684188,1,1,0,ok,
all,hek293t,transformer,sequence_dnase,1,False,True,False,False,-0.5212078916617495,0.1477553011199985,0.1176162832334759,-0.1894690080402925,-0.1406568037800238,1,1,0,ok,
all,hek293t,transformer,sequence_h3k4me3,1,False,False,True,False,-0.4746742117824931,0.1454778349972496,0.1165554440994273,-0.1695741468167974,-0.1401608451877757,1,1,0,ok,
all,hek293t,transformer,sequence_rrbs,1,False,False,False,True,-0.4261915987085913,0.1430664244653328,0.1147156597394137,-0.1625600400473591,-0.1272104576447107,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf_dnase,2,True,True,False,False,-0.4826501947080441,0.1458707231338605,0.1175689827195702,-0.1845110247572171,-0.1410908437988592,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.3849048310082101,0.1409804042552649,0.110858522424218,-0.1681451270203203,-0.1377893146382217,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf_rrbs,2,True,False,False,True,-0.5617751147120842,0.149712490737192,0.1199486238448419,-0.1964205903699647,-0.1482831257909784,1,1,0,ok,
all,hek293t,transformer,sequence_dnase_h3k4me3,2,False,True,True,False,-0.4976463472672143,0.1466065663215216,0.1182346259636195,-0.1823633485980753,-0.1402124178080084,1,1,0,ok,
all,hek293t,transformer,sequence_dnase_rrbs,2,False,True,False,True,-0.4679560636316231,0.145146081279116,0.1148791977703775,-0.1728429909608361,-0.1529327446218272,1,1,0,ok,
all,hek293t,transformer,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.5243058463006673,0.1479056771509295,0.1203578777668739,-0.1723932984868522,-0.1296240010752889,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.4291375527057404,0.1432141078773454,0.1127605578158349,-0.1637783050670054,-0.1290525280285124,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.5506964623844011,0.1491805433099247,0.118965308442616,-0.1677190622935366,-0.1279880608603249,1,1,0,ok,
all,hek293t,transformer,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.475452922963421,0.145516240180064,0.1157476022932159,-0.187577331836761,-0.1429684635961656,1,1,0,ok,
all,hek293t,transformer,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.5292057246796218,0.1481432076842208,0.119795996315723,-0.1852843838304316,-0.1471292970143563,1,1,0,ok,
all,hek293t,transformer,all,4,True,True,True,True,-0.3941039237650126,0.1414478534586064,0.1133589735865414,-0.158186567156558,-0.124358589543613,1,1,0,ok,
all,hek293t,xgboost,sequence,0,False,False,False,False,-0.4586661654382509,0.1446860769098345,0.114418437087288,-0.1918702307000107,-0.1519895295518949,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf,1,True,False,False,False,-0.3731702534953591,0.1403818559756838,0.1117231590801868,-0.1832882494024583,-0.1427373917377005,1,1,0,ok,
all,hek293t,xgboost,sequence_dnase,1,False,True,False,False,-0.4495349672322035,0.1442325011110774,0.1140978693550127,-0.1927228570605118,-0.1547312305705539,1,1,0,ok,
all,hek293t,xgboost,sequence_h3k4me3,1,False,False,True,False,-0.4669480889726065,0.1450962403135249,0.1144540068376897,-0.1940883239776774,-0.1540912975806416,1,1,0,ok,
all,hek293t,xgboost,sequence_rrbs,1,False,False,False,True,-0.4371989655157464,0.1436174576260929,0.1135302551499493,-0.1924861787286964,-0.1499741970033675,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf_dnase,2,True,True,False,False,-0.430439178962775,0.143279311124355,0.1137185904057277,-0.1790601594217915,-0.139793704425658,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.4430889145785155,0.1439114442738209,0.1138109637961666,-0.1847575349553546,-0.1408995644861884,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf_rrbs,2,True,False,False,True,-0.4269160475499556,0.1431027558906046,0.1133512573782155,-0.185956025014138,-0.1399265229621296,1,1,0,ok,
all,hek293t,xgboost,sequence_dnase_h3k4me3,2,False,True,True,False,-0.4667874103841432,0.1450882937141524,0.1144506842875194,-0.1973989501756984,-0.1567275740942869,1,1,0,ok,
all,hek293t,xgboost,sequence_dnase_rrbs,2,False,True,False,True,-0.4351421676159241,0.1435146542380228,0.1136907759544499,-0.1953757265364359,-0.1532741503572673,1,1,0,ok,
all,hek293t,xgboost,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.4428235793720381,0.1438982134438359,0.1138759193438166,-0.1958059283433889,-0.153913715265186,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.442169842102593,0.1438656099139385,0.1139232681858989,-0.185448692270556,-0.1443536251921644,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.4284231909125464,0.1431783102473174,0.1135048793027623,-0.1846216752606272,-0.1419921717049258,1,1,0,ok,
all,hek293t,xgboost,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.350959543393698,0.1392419056083562,0.1109810744791878,-0.1767703110341335,-0.1373330455855104,1,1,0,ok,
all,hek293t,xgboost,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.3604500537034323,0.1397301378486384,0.1116428055169369,-0.1931552147986835,-0.1550744389155006,1,1,0,ok,
all,hek293t,xgboost,all,4,True,True,True,True,-0.3576249551940054,0.1395849812695866,0.1112103636954993,-0.1794151791616078,-0.1387651297711412,1,1,0,ok,
all,hela,cnn(3|3),sequence,0,False,False,False,False,-0.0236539358856857,0.1842265591010287,0.1460820275919039,-0.0153937172184987,-0.0229721122197266,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf,1,True,False,False,False,-0.0257694200356752,0.1844168222391223,0.1461293893186653,-0.0474028150587769,-0.0396430786540484,1,1,0,ok,
all,hela,cnn(3|3),sequence_dnase,1,False,True,False,False,-0.0183709289932176,0.1837505539086498,0.1446042241193589,0.0067784729278709,-0.0002954700880307,1,1,0,ok,
all,hela,cnn(3|3),sequence_h3k4me3,1,False,False,True,False,-0.0147646819378017,0.1834249173656524,0.1448878238469403,0.0120400892794257,0.0085209427539698,1,1,0,ok,
all,hela,cnn(3|3),sequence_rrbs,1,False,False,False,True,-0.0181789903265336,0.1837332367910328,0.1450191474696793,0.0044774529876606,0.0008439502225571,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf_dnase,2,True,True,False,False,-0.0353264987241357,0.1852739348595162,0.1455135783411636,-0.0307165526692947,-0.024210217857774,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf_h3k4me3,2,True,False,True,False,-0.029646361038806,0.1847649993398165,0.1448597119574547,-0.0140982137323728,-0.0088068016017648,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf_rrbs,2,True,False,False,True,-0.0203394922064417,0.1839280677846127,0.1450215357187545,-0.0180629875301881,-0.0142154332174661,1,1,0,ok,
all,hela,cnn(3|3),sequence_dnase_h3k4me3,2,False,True,True,False,-0.0220999536638357,0.1840866712343843,0.1447086838529134,-0.0082564907886314,-0.0102879636386266,1,1,0,ok,
all,hela,cnn(3|3),sequence_dnase_rrbs,2,False,True,False,True,-0.0172695696013289,0.1836511647082271,0.1452450209412512,-0.0192558481903918,-0.0204632204537499,1,1,0,ok,
all,hela,cnn(3|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0230454449625139,0.1841717960365885,0.1445248091376986,-0.0060494438512949,-0.0077091930097491,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0370309198589435,0.185426377084863,0.1459777411797683,-0.0566075978002086,-0.0447107061779625,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.033568274818674,0.1851165490105579,0.1469624086073072,-0.0453530119517823,-0.0396481855916179,1,1,0,ok,
all,hela,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0305255004363076,0.1848438611405679,0.1452900307953557,-0.0260985387443944,-0.0242264401051371,1,1,0,ok,
all,hela,cnn(3|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0190580574915057,0.1838125347388985,0.145766727511816,-0.0228389311804571,-0.0229937553795589,1,1,0,ok,
all,hela,cnn(3|3),all,4,True,True,True,True,-0.0272821015117594,0.1845527500293165,0.145761030025886,-0.0291073851071475,-0.0294553737527251,1,1,0,ok,
all,hela,cnn(5|3),sequence,0,False,False,False,False,-0.0428417933494649,0.1859451581638107,0.145910767667059,0.0376154378259406,0.0302860028677623,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf,1,True,False,False,False,-0.0154159888292564,0.1834837717738735,0.1478042740629067,0.0186413606538387,0.013486718323538,1,1,0,ok,
all,hela,cnn(5|3),sequence_dnase,1,False,True,False,False,-0.0387234204177402,0.1855776292297301,0.1440209082628147,0.0323916327391906,0.0296554276578776,1,1,0,ok,
all,hela,cnn(5|3),sequence_h3k4me3,1,False,False,True,False,-0.0356832317203446,0.1853058511843039,0.1439009226321468,9.198023007504656e-05,-0.0018718590079168,1,1,0,ok,
all,hela,cnn(5|3),sequence_rrbs,1,False,False,False,True,-0.0298126747623277,0.1847799208290798,0.1436783487901263,0.0528989413292645,0.0422038245833469,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf_dnase,2,True,True,False,False,-0.0229493755112208,0.1841631484741224,0.1449289304539829,0.0120317034995524,0.0114473097144592,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf_h3k4me3,2,True,False,True,False,-0.0211910430963955,0.1840048027566257,0.1455146706582676,0.003699488065261,0.007683409450202,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf_rrbs,2,True,False,False,True,-0.0225446083231022,0.1841267094396305,0.1452974635133213,-0.0047580292668473,-0.0010549775693698,1,1,0,ok,
all,hela,cnn(5|3),sequence_dnase_h3k4me3,2,False,True,True,False,-0.0340085214788954,0.1851559698538226,0.1436315782077518,0.0331981912219206,0.0262276680291838,1,1,0,ok,
all,hela,cnn(5|3),sequence_dnase_rrbs,2,False,True,False,True,-0.0208323619051533,0.1839724851708726,0.1450514646265157,0.0131213812901945,0.0087573064006057,1,1,0,ok,
all,hela,cnn(5|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0268947773351624,0.1845179550684491,0.1432527036174641,0.0463608529390896,0.0433749486019012,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0221389756025207,0.184090185249922,0.1454918372471559,0.017830914891457,0.0147972290609629,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0279384114270495,0.1846116941401145,0.1469537864544115,0.0100642634103641,0.0065904070145644,1,1,0,ok,
all,hela,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0567317665638225,0.187179396123308,0.1453765513353062,-0.0013069946460205,-0.0005058002440659,1,1,0,ok,
all,hela,cnn(5|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0270766931188075,0.1845342981459813,0.1449797874954127,0.0410363828961029,0.0386275453912781,1,1,0,ok,
all,hela,cnn(5|3),all,4,True,True,True,True,-0.0298980823318004,0.1847875830365442,0.1439406230522371,0.0232303866863764,0.0213998358672006,1,1,0,ok,
all,hela,cnn(7|3),sequence,0,False,False,False,False,-0.007030169299339,0.182724550055095,0.1458603385635813,0.0132627642724061,0.0112832538598747,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf,1,True,False,False,False,-0.0091848231631537,0.1829199254267097,0.1453352422519991,0.0392096567048763,0.0360731243952381,1,1,0,ok,
all,hela,cnn(7|3),sequence_dnase,1,False,True,False,False,-0.0134122567974623,0.1833026470588946,0.1445536635578775,0.0527605470540229,0.0492012232313676,1,1,0,ok,
all,hela,cnn(7|3),sequence_h3k4me3,1,False,False,True,False,-0.0255413417124774,0.1843963186946116,0.1434246682747104,0.045526094067901,0.0457181870086842,1,1,0,ok,
all,hela,cnn(7|3),sequence_rrbs,1,False,False,False,True,-0.0207802594393846,0.1839677902068512,0.1446692458650622,0.0306798510011241,0.029087869937335,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf_dnase,2,True,True,False,False,-0.0317947434960903,0.1849576572535978,0.1434574804771478,0.0142875760434476,0.0086338398972762,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf_h3k4me3,2,True,False,True,False,-0.0311135581639818,0.1848965931488441,0.1432886635002833,0.0263207129283039,0.0218176947539443,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf_rrbs,2,True,False,False,True,-0.0363772129710078,0.1853679248218114,0.1480332088429403,0.0387122434530067,0.0306370480127536,1,1,0,ok,
all,hela,cnn(7|3),sequence_dnase_h3k4me3,2,False,True,True,False,-0.0341198828357598,0.1851659401125151,0.1433815647483594,0.0510908165690621,0.0442731823308752,1,1,0,ok,
all,hela,cnn(7|3),sequence_dnase_rrbs,2,False,True,False,True,-0.0127363160040268,0.1832415058978272,0.1460510976134282,0.0470921634242755,0.0431357829358898,1,1,0,ok,
all,hela,cnn(7|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0346839021451204,0.1852164289054521,0.1436884710931908,0.0502594312429032,0.0432731659897869,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0227338361424802,0.1841437455100661,0.1448914437162599,0.0391281848965174,0.0358776242217933,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0170522681961537,0.183631548576591,0.1449289830026031,0.0440077174045379,0.0408186433149325,1,1,0,ok,
all,hela,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0023943939542844,0.1818675016369812,0.1450822124451476,0.0857984357236883,0.0803310016320773,1,1,0,ok,
all,hela,cnn(7|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0273118881286928,0.1845554256148315,0.1459006667491199,0.0132491274136594,0.0119936398494712,1,1,0,ok,
all,hela,cnn(7|3),all,4,True,True,True,True,-0.0130363784492644,0.183268650091871,0.1454863299262361,0.0344217232852605,0.034452390224169,1,1,0,ok,
all,hela,linear,sequence,0,False,False,False,False,0.0072913415860579,0.1814205859251966,0.1425859325577663,0.1436674366936253,0.1410478214732167,1,1,0,ok,
all,hela,linear,sequence_ctcf,1,True,False,False,False,0.012236106454436,0.1809681863045893,0.1432774619381747,0.1415792435074601,0.1397141143008924,1,1,0,ok,
all,hela,linear,sequence_dnase,1,False,True,False,False,0.0063447962672519,0.1815070573637553,0.1426765413741215,0.1389750730959185,0.136131170677313,1,1,0,ok,
all,hela,linear,sequence_h3k4me3,1,False,False,True,False,0.0088996274961405,0.1812735667358118,0.1426658635480965,0.1426898414451869,0.1416255748178453,1,1,0,ok,
all,hela,linear,sequence_rrbs,1,False,False,False,True,-9.403728939316736e-05,0.1820941858607634,0.1431528987484117,0.1108010448012457,0.1170200073484792,1,1,0,ok,
all,hela,linear,sequence_ctcf_dnase,2,True,True,False,False,0.0102914020449249,0.1811462433196248,0.1432260681698314,0.136947516398956,0.134770024794904,1,1,0,ok,
all,hela,linear,sequence_ctcf_h3k4me3,2,True,False,True,False,0.013323211181806,0.1808685746812246,0.1432834541164413,0.1422146663652246,0.1413607449807834,1,1,0,ok,
all,hela,linear,sequence_ctcf_rrbs,2,True,False,False,True,0.003795957560104,0.1817397014014029,0.1437225208884772,0.1083792100353013,0.1154972469354055,1,1,0,ok,
all,hela,linear,sequence_dnase_h3k4me3,2,False,True,True,False,0.0089260629100186,0.1812711491836398,0.1428606527898948,0.1383358050666339,0.1369857453619493,1,1,0,ok,
all,hela,linear,sequence_dnase_rrbs,2,False,True,False,True,-0.0005628963171371,0.1821368650967439,0.1432752000923702,0.1067825183878893,0.112587008855353,1,1,0,ok,
all,hela,linear,sequence_h3k4me3_rrbs,2,False,False,True,True,0.0014987674009545,0.1819491214777371,0.1432776524545146,0.1108059620184536,0.1175642131968955,1,1,0,ok,
all,hela,linear,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,0.0130473558483819,0.1808938565540294,0.1434089010729641,0.139355564252011,0.1383156681014564,1,1,0,ok,
all,hela,linear,sequence_ctcf_dnase_rrbs,3,True,True,False,True,0.0026160080084578,0.1818472999496966,0.1437414507490223,0.1049512247894152,0.1119303610789937,1,1,0,ok,
all,hela,linear,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0057752381999965,0.1815590693688203,0.1439473591257417,0.1093839473037247,0.1167747186759251,1,1,0,ok,
all,hela,linear,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0001698569780728,0.1821010882430916,0.1432772101469945,0.1068689196619001,0.1132433380979343,1,1,0,ok,
all,hela,linear,all,4,True,True,True,True,0.0052225013039151,0.1816095310230872,0.1439810834057963,0.1073444535221166,0.1147100119704378,1,1,0,ok,
all,hela,mlp,sequence,0,False,False,False,False,0.0045421656433898,0.181671622456855,0.1434732167545241,0.1152485950861614,0.109046543832762,1,1,0,ok,
all,hela,mlp,sequence_ctcf,1,True,False,False,False,-0.0013966687993729,0.1822127369301591,0.1457924452145708,0.0494864447428672,0.0435616347725985,1,1,0,ok,
all,hela,mlp,sequence_dnase,1,False,True,False,False,-0.0003009284653001,0.1821130199556738,0.1437310913867119,0.0964788547771917,0.0908697313296724,1,1,0,ok,
all,hela,mlp,sequence_h3k4me3,1,False,False,True,False,0.0028485424919026,0.1818261003749797,0.1425491048943009,0.1326398665089619,0.133127661578901,1,1,0,ok,
all,hela,mlp,sequence_rrbs,1,False,False,False,True,5.9293628670298304e-05,0.1820802263040078,0.145534289901234,0.0612203274699938,0.0564596535731975,1,1,0,ok,
all,hela,mlp,sequence_ctcf_dnase,2,True,True,False,False,-0.0013376460115825,0.1822073669990838,0.1455585654158605,0.0629905817344771,0.0608192753000667,1,1,0,ok,
all,hela,mlp,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.0062136853305478,0.1826504599616728,0.143853712580481,0.0746413323628125,0.0774901569797613,1,1,0,ok,
all,hela,mlp,sequence_ctcf_rrbs,2,True,False,False,True,-0.0020217353277616,0.182269596174261,0.1458518339295459,0.0470141002291783,0.0404957552528845,1,1,0,ok,
all,hela,mlp,sequence_dnase_h3k4me3,2,False,True,True,False,-0.0081163587178925,0.1828230674525729,0.1441608434305002,0.0564880423279594,0.05569664609769,1,1,0,ok,
all,hela,mlp,sequence_dnase_rrbs,2,False,True,False,True,-0.0155867806478517,0.183499202006303,0.1425114004443773,0.0988836897003991,0.0953399284181303,1,1,0,ok,
all,hela,mlp,sequence_h3k4me3_rrbs,2,False,False,True,True,0.0021353422087269,0.1818911131901668,0.1424108670812642,0.1314019403148972,0.1343572134905382,1,1,0,ok,
all,hela,mlp,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,0.0030477898305962,0.1818079335377007,0.1438150534905441,0.1055296632697948,0.1074445666800657,1,1,0,ok,
all,hela,mlp,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0011283589604662,0.182188324653355,0.1447326715310376,0.0761418116332514,0.0735126919287602,1,1,0,ok,
all,hela,mlp,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0111670958415825,0.1830994858405463,0.1435232873766412,0.0690758326051522,0.0744588862405887,1,1,0,ok,
all,hela,mlp,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0102328704356067,0.1830148827514492,0.1419981364144645,0.1274671181011029,0.1271329931677839,1,1,0,ok,
all,hela,mlp,all,4,True,True,True,True,6.172579955410207e-05,0.1820800048656309,0.1449779319099668,0.0713998658177594,0.0636915415266508,1,1,0,ok,
all,hela,transformer,sequence,0,False,False,False,False,-0.006561778466817,0.1826820506042016,0.1434761292371555,0.0891347486644267,0.0808862673968064,1,1,0,ok,
