iteration,train_rmse,validation_rmse
0,0.11066398779374063,0.12242761443947052
1,0.10969066424468156,0.12201831893667753
2,0.1087419432954384,0.12147961120621062
3,0.10784167692081784,0.12079895121486675
4,0.10712942885743491,0.12056174112528698
5,0.10630961264188318,0.12035790450158797
6,0.10546375864786652,0.11977086551653689
7,0.10467197529339987,0.11924128106151333
8,0.10396342973016147,0.11884220384791286
9,0.10327440827644381,0.1184460366927751
10,0.10252500536933058,0.11804001495055116
11,0.10181926979853265,0.11773105528861198
12,0.10115045433455959,0.11747531927712267
13,0.10047619317406938,0.11726351729919128
14,0.0998327410521059,0.11717652789362616
15,0.09921833440064998,0.11690854388133051
16,0.09862504177878914,0.11669475139059637
17,0.09810564921765366,0.11645177668721059
18,0.09757124180181927,0.11628243151957487
19,0.09691206283950149,0.11607710605559901
20,0.09634563258994147,0.11562536033322898
21,0.09578053577632656,0.1154103082955356
22,0.09524366284922607,0.11523496330341476
23,0.09471620307813249,0.11507187436739673
24,0.09419783557747158,0.1147745509646902
25,0.09364879025093198,0.11460740299160709
26,0.0932088285925534,0.11448661380308095
27,0.09272297542008129,0.11447300111213601
28,0.09227271347738379,0.11433689458353787
29,0.09184203308792206,0.1142071419361114
30,0.09136629419377856,0.11411773701554992
31,0.09092006517752933,0.11406044612112534
32,0.09045231496739838,0.11416925820698767
33,0.09006244878465025,0.11419014260936351
34,0.08956895366989381,0.11409811707664148
35,0.08912791127104186,0.11399679970475217
36,0.08874791588993568,0.114001002109061
37,0.08834983296903826,0.11391656134499137
38,0.08792950624401594,0.11381898754709603
39,0.08747772471350454,0.11381693843938874
40,0.08710649034641914,0.11364174494409142
41,0.08666582865848273,0.11360557769386215
42,0.08622240229646216,0.11360119607941137
43,0.08581911346408629,0.11351523129942523
44,0.08542566616560697,0.11347718614648927
45,0.08498225363239237,0.11351024991200483
46,0.08460340964920898,0.1133457681567937
47,0.08426362124911249,0.11334475838743127
48,0.08384802547831545,0.1133574490534618
49,0.08350855877217629,0.11320134838455873
50,0.08314019776085435,0.11317069303045366
51,0.08291241905948768,0.11314944432280942
52,0.08246086866953875,0.11282864148222337
53,0.08214215717583527,0.11277813920985683
54,0.08188678260659782,0.1127010492986819
55,0.08147966125516118,0.11270369764840624
56,0.08108555748801986,0.11271157825333888
57,0.08074023579724833,0.11258333518593346
58,0.08050446877191357,0.11253871310833499
59,0.08017409258263357,0.1124118569934422
60,0.07976008656257007,0.11237385019721229
61,0.07947199142613232,0.11237803255221579
62,0.0792284974614823,0.11234422825521467
63,0.07901263004510417,0.11227482265276154
64,0.07874389004469012,0.11220041638042601
65,0.07839831763539713,0.11218191305480703
66,0.07805603476792373,0.11219516226100437
67,0.07776423490438096,0.11213355960930133
68,0.07754097880361725,0.11211504480956412
69,0.07711800166247051,0.11204828118066174
70,0.07677732267708269,0.1120589531642284
71,0.0764521700239716,0.11205178609719188
72,0.07631394454825112,0.11201937517321219
73,0.07601762648238126,0.11197838333811073
74,0.07577858699179625,0.11192211150989717
75,0.07565793010733357,0.11187750885014919
76,0.07540098436755124,0.11183228520754102
77,0.07507412949867952,0.11190482557822136
78,0.07482445929910961,0.11178111362960147
79,0.07475592987636813,0.111758994406447
80,0.07452140207832895,0.11176195446691337
81,0.07432277209857671,0.111764631356417
82,0.07406167145288617,0.11180782809427345
83,0.07374788314183628,0.11181420712820259
84,0.07345877597827033,0.11194362933111063
85,0.07330717932787707,0.11186655772704289
86,0.07297715897889022,0.11200616262171163
87,0.0727035591605659,0.1120021620200392
88,0.07250606174685788,0.11202702474571824
89,0.07219243545080854,0.11215202188027412
90,0.07187883685869603,0.11217175853244243
91,0.07158262597363454,0.11221380479770147
92,0.07130025797524832,0.11216917093431655
93,0.07111689247339632,0.11218260250402194
94,0.07094457633261231,0.1122364670301534
95,0.07068064385946111,0.1122209762867633
96,0.07030870742493443,0.11213932275042451
97,0.0701204535372955,0.11213371241652587
98,0.06985222585874323,0.11219482028546511
99,0.06957922696294411,0.11223603722392474
100,0.06937354026821085,0.11221667276651115
101,0.06922457855520067,0.1121940217783683
102,0.06887993777655779,0.11223947766746453
103,0.06856549019546482,0.11228978680394672
104,0.06845546563777842,0.11228099205640818
105,0.06817132155588639,0.11234184971487206
106,0.06786283476798423,0.11237118107382486
107,0.06771316821459589,0.11236613494035781
108,0.06762653299033944,0.11234900098375027
109,0.06735341414520676,0.11232769763296226
