Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
Dnase_pos_1,1,Dnase,0.03330075740814209,4.034725666046143,1.2314722537994385
H3K4me3_pos_1,1,H3K4me3,0.03330075740814209,4.034725666046143,1.2314722537994385
RRBS_pos_1,1,RRBS,0.03330075740814209,4.034725666046143,1.2314722537994385
A_pos_2,2,A,0.031754352152347565,4.034725666046143,1.1718804836273193
C_pos_2,2,C,0.031754352152347565,4.034725666046143,1.1718804836273193
G_pos_2,2,G,0.031754352152347565,4.034725666046143,1.1718804836273193
T_pos_2,2,T,0.031754352152347565,4.034725666046143,1.1718804836273193
CTCF_pos_2,2,CTCF,0.031754352152347565,4.034725666046143,1.1718804836273193
Dnase_pos_2,2,Dnase,0.031754352152347565,4.034725666046143,1.1718804836273193
H3K4me3_pos_2,2,H3K4me3,0.031754352152347565,4.034725666046143,1.1718804836273193
RRBS_pos_2,2,RRBS,0.031754352152347565,4.034725666046143,1.1718804836273193
A_pos_3,3,A,0.030941521748900414,4.034725666046143,1.5404276847839355
C_pos_3,3,C,0.030941521748900414,4.034725666046143,1.5404276847839355
G_pos_3,3,G,0.030941521748900414,4.034725666046143,1.5404276847839355
T_pos_3,3,T,0.030941521748900414,4.034725666046143,1.5404276847839355
CTCF_pos_3,3,CTCF,0.030941521748900414,4.034725666046143,1.5404276847839355
Dnase_pos_3,3,Dnase,0.030941521748900414,4.034725666046143,1.5404276847839355
H3K4me3_pos_3,3,H3K4me3,0.030941521748900414,4.034725666046143,1.5404276847839355
RRBS_pos_3,3,RRBS,0.030941521748900414,4.034725666046143,1.5404276847839355
A_pos_4,4,A,0.029826657846570015,4.034725666046143,1.7156940698623657
C_pos_4,4,C,0.029826657846570015,4.034725666046143,1.7156940698623657
G_pos_4,4,G,0.029826657846570015,4.034725666046143,1.7156940698623657
T_pos_4,4,T,0.029826657846570015,4.034725666046143,1.7156940698623657
CTCF_pos_4,4,CTCF,0.029826657846570015,4.034725666046143,1.7156940698623657
Dnase_pos_4,4,Dnase,0.029826657846570015,4.034725666046143,1.7156940698623657
H3K4me3_pos_4,4,H3K4me3,0.029826657846570015,4.034725666046143,1.7156940698623657
RRBS_pos_4,4,RRBS,0.029826657846570015,4.034725666046143,1.7156940698623657
A_pos_11,11,A,0.02927497960627079,4.034725666046143,1.4439064264297485
C_pos_11,11,C,0.02927497960627079,4.034725666046143,1.4439064264297485
G_pos_11,11,G,0.02927497960627079,4.034725666046143,1.4439064264297485
T_pos_11,11,T,0.02927497960627079,4.034725666046143,1.4439064264297485
CTCF_pos_11,11,CTCF,0.02927497960627079,4.034725666046143,1.4439064264297485
Dnase_pos_11,11,Dnase,0.02927497960627079,4.034725666046143,1.4439064264297485
H3K4me3_pos_11,11,H3K4me3,0.02927497960627079,4.034725666046143,1.4439064264297485
RRBS_pos_11,11,RRBS,0.02927497960627079,4.034725666046143,1.4439064264297485
A_pos_10,10,A,0.028842341154813766,4.034725666046143,1.2483912706375122
C_pos_10,10,C,0.028842341154813766,4.034725666046143,1.2483912706375122
G_pos_10,10,G,0.028842341154813766,4.034725666046143,1.2483912706375122
T_pos_10,10,T,0.028842341154813766,4.034725666046143,1.2483912706375122
CTCF_pos_10,10,CTCF,0.028842341154813766,4.034725666046143,1.2483912706375122
Dnase_pos_10,10,Dnase,0.028842341154813766,4.034725666046143,1.2483912706375122
H3K4me3_pos_10,10,H3K4me3,0.028842341154813766,4.034725666046143,1.2483912706375122
RRBS_pos_10,10,RRBS,0.028842341154813766,4.034725666046143,1.2483912706375122
A_pos_7,7,A,0.028201917186379433,4.034725666046143,1.5655062198638916
C_pos_7,7,C,0.028201917186379433,4.034725666046143,1.5655062198638916
G_pos_7,7,G,0.028201917186379433,4.034725666046143,1.5655062198638916
T_pos_7,7,T,0.028201917186379433,4.034725666046143,1.5655062198638916
CTCF_pos_7,7,CTCF,0.028201917186379433,4.034725666046143,1.5655062198638916
Dnase_pos_7,7,Dnase,0.028201917186379433,4.034725666046143,1.5655062198638916
H3K4me3_pos_7,7,H3K4me3,0.028201917186379433,4.034725666046143,1.5655062198638916
RRBS_pos_7,7,RRBS,0.028201917186379433,4.034725666046143,1.5655062198638916
RRBS_pos_9,9,RRBS,0.027228286489844322,4.034725666046143,1.4459322690963745
H3K4me3_pos_9,9,H3K4me3,0.027228286489844322,4.034725666046143,1.4459322690963745
Dnase_pos_9,9,Dnase,0.027228286489844322,4.034725666046143,1.4459322690963745
CTCF_pos_9,9,CTCF,0.027228286489844322,4.034725666046143,1.4459322690963745
T_pos_9,9,T,0.027228286489844322,4.034725666046143,1.4459322690963745
G_pos_9,9,G,0.027228286489844322,4.034725666046143,1.4459322690963745
C_pos_9,9,C,0.027228286489844322,4.034725666046143,1.4459322690963745
A_pos_9,9,A,0.027228286489844322,4.034725666046143,1.4459322690963745
A_pos_20,20,A,0.025220293551683426,4.034725666046143,1.714989185333252
C_pos_20,20,C,0.025220293551683426,4.034725666046143,1.714989185333252
G_pos_20,20,G,0.025220293551683426,4.034725666046143,1.714989185333252
T_pos_20,20,T,0.025220293551683426,4.034725666046143,1.714989185333252
CTCF_pos_20,20,CTCF,0.025220293551683426,4.034725666046143,1.714989185333252
Dnase_pos_20,20,Dnase,0.025220293551683426,4.034725666046143,1.714989185333252
H3K4me3_pos_20,20,H3K4me3,0.025220293551683426,4.034725666046143,1.714989185333252
RRBS_pos_20,20,RRBS,0.025220293551683426,4.034725666046143,1.714989185333252
RRBS_pos_8,8,RRBS,0.02474609576165676,4.034725666046143,1.641055703163147
H3K4me3_pos_8,8,H3K4me3,0.02474609576165676,4.034725666046143,1.641055703163147
Dnase_pos_8,8,Dnase,0.02474609576165676,4.034725666046143,1.641055703163147
CTCF_pos_8,8,CTCF,0.02474609576165676,4.034725666046143,1.641055703163147
T_pos_8,8,T,0.02474609576165676,4.034725666046143,1.641055703163147
G_pos_8,8,G,0.02474609576165676,4.034725666046143,1.641055703163147
C_pos_8,8,C,0.02474609576165676,4.034725666046143,1.641055703163147
A_pos_8,8,A,0.02474609576165676,4.034725666046143,1.641055703163147
A_pos_21,21,A,0.016354475170373917,4.034725666046143,1.8896210193634033
C_pos_21,21,C,0.016354475170373917,4.034725666046143,1.8896210193634033
G_pos_21,21,G,0.016354475170373917,4.034725666046143,1.8896210193634033
T_pos_21,21,T,0.016354475170373917,4.034725666046143,1.8896210193634033
CTCF_pos_21,21,CTCF,0.016354475170373917,4.034725666046143,1.8896210193634033
Dnase_pos_21,21,Dnase,0.016354475170373917,4.034725666046143,1.8896210193634033
H3K4me3_pos_21,21,H3K4me3,0.016354475170373917,4.034725666046143,1.8896210193634033
RRBS_pos_21,21,RRBS,0.016354475170373917,4.034725666046143,1.8896210193634033
A_pos_22,22,A,0.016050340607762337,4.034725666046143,1.75655996799469
C_pos_22,22,C,0.016050340607762337,4.034725666046143,1.75655996799469
G_pos_22,22,G,0.016050340607762337,4.034725666046143,1.75655996799469
T_pos_22,22,T,0.016050340607762337,4.034725666046143,1.75655996799469
CTCF_pos_22,22,CTCF,0.016050340607762337,4.034725666046143,1.75655996799469
Dnase_pos_22,22,Dnase,0.016050340607762337,4.034725666046143,1.75655996799469
H3K4me3_pos_22,22,H3K4me3,0.016050340607762337,4.034725666046143,1.75655996799469
RRBS_pos_22,22,RRBS,0.016050340607762337,4.034725666046143,1.75655996799469
