epoch,train_loss,validation_loss
1,0.02773884675957155,0.025820232929634705
2,0.02510139858067794,0.025380978539547887
3,0.02462119912065789,0.026010035310685048
4,0.023920489596189448,0.026405627948661865
5,0.023369815065032728,0.025316946285016538
6,0.022622275439111945,0.02629579994785293
7,0.021988324486295067,0.02563614387163921
8,0.02113165000455341,0.025456117827681677
9,0.020638560045544572,0.025470633915257314
10,0.020167349173171745,0.025620236618765165
11,0.019338061044068836,0.025891884870292706
12,0.018739891711449717,0.02650790659554382
13,0.01839332413480344,0.026905117431823656
14,0.017700274042942336,0.025873600951314066
15,0.017156550841760255,0.026800081355752004
16,0.01685321233708159,0.027074570320274976
17,0.016321706449653858,0.02767226897667584
18,0.015959020315244182,0.027632911276963573
19,0.015545396462912614,0.028235941678013948
20,0.015092874644184991,0.028079769215820036
21,0.014933167595264547,0.028711710029946488
22,0.014604336848261849,0.028169988740637905
23,0.014074132421256533,0.028666750597299485
24,0.013872590043412365,0.030528123158657577
25,0.013588741923272685,0.02895968736126978
