epoch,train_loss,validation_loss
1,0.03844861746476988,0.02753410185063918
2,0.02897015827484529,0.025376997465693107
3,0.02744301170552516,0.02601798734092337
4,0.027121028554126257,0.02519931504282895
5,0.026803569697506344,0.026053691936994163
6,0.02607001782447662,0.026188991160139324
7,0.025291924457746053,0.02550038277926877
8,0.024635524667217083,0.025569232459378054
9,0.02437569770831464,0.026272500948760453
10,0.023701037300343945,0.02673738175548437
11,0.023094383336985207,0.0268057134735772
12,0.022600134571065317,0.02651604511371748
13,0.02146337737863999,0.027544677019940587
14,0.020709868269467933,0.02899006782906262
15,0.02077396204971239,0.027471056809340876
16,0.020065704317929128,0.02747631779629884
17,0.019203836971898928,0.02806692628233921
18,0.018363805324582236,0.02865059625973382
19,0.017697678115771144,0.028206043232848324
20,0.016739905422749224,0.02842797540186897
21,0.016691589170710418,0.028976687548432762
22,0.01613678143553014,0.029143980908112262
23,0.015457860565671541,0.028840577939715912
24,0.014758556418502428,0.029812864032317334
