Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-7.331371804299635e-05,0.004253285859744227,-0.01723695995533324,0.9862478719549603,1.0
pos1_C,-0.015080416972290248,0.004177271230064482,-3.61011199458491,0.00030734939647780735,0.0028514023447230308
pos1_G,0.02330323644209012,0.004252027756957834,5.480499604913846,4.329527159008251e-08,1.4027667995186733e-06
pos1_CTCF,-1759100117.1871538,21746770543.37804,-0.08089017694274635,0.9355306815242201,1.0
pos1_Dnase,-7062943067.711014,87315213474.06946,-0.08089017694274481,0.9355306815242215,1.0
pos1_H3K4me3,300554845.6468535,3715591398.193953,0.0808901769427459,0.9355306815242208,1.0
pos1_RRBS,0.016795995235105315,0.018960876123063953,0.8858237945384135,0.375730769279464,1.0
pos2_A,0.015366168355281984,0.004562400170441823,3.368001004128036,0.0007596056389060912,0.0053502658044689904
pos2_C,0.010983809753865191,0.00449142812777254,2.4455049577543737,0.014479643392795838,0.06899124204802723
pos2_G,0.016147163452784826,0.00448255680989999,3.602221709075246,0.0003168224827470034,0.0028514023447230308
pos2_CTCF,-249328625.93912,3082310304.693716,-0.0808901769427447,0.9355306815242215,1.0
pos2_Dnase,-378089361.1098138,4674107232.790823,-0.08089017694274499,0.9355306815242213,1.0
pos2_H3K4me3,253680428.11589396,3136109200.199355,0.08089017694274424,0.9355306815242219,1.0
pos2_RRBS,-0.0050863191674657155,0.016855806974339173,-0.3017547113115967,0.7628444436487658,1.0
pos3_A,-0.009034246068494378,0.004185271677577709,-2.158580556883487,0.030903080814628225,0.12836664338384032
pos3_C,-0.013875617006233468,0.004265675292662671,-3.2528535470340945,0.0011457766596052466,0.007733992452335414
pos3_G,0.0022745082394619942,0.004299838408969845,0.5289752830518393,0.5968326741004963,1.0
pos3_CTCF,102624580.17616141,1268690266.9133792,0.08089017694274483,0.9355306815242215,1.0
pos3_Dnase,-122357794.96348119,1512640960.7199628,-0.08089017694274474,0.9355306815242215,1.0
pos3_H3K4me3,-119174847.99844468,1473291968.229912,-0.08089017694274639,0.9355306815242201,1.0
pos3_RRBS,-0.01363228083720492,0.0186653159107324,-0.7303536089290872,0.46518875356565315,1.0
pos4_A,0.015211965581397025,0.004416392237028401,3.444432642068155,0.000574274178871681,0.004430115094152968
pos4_C,0.00501354228609912,0.004314270999299504,1.1620833014229184,0.24522543565301613,0.80358337076738
pos4_G,0.011300891315553847,0.004291028389521262,2.6336090768242753,0.008459430743137597,0.046837353794479994
pos4_CTCF,-34121648.9790574,421826855.4809622,-0.08089017694274653,0.9355306815242201,1.0
pos4_Dnase,12943344.653781366,160011328.23509738,0.0808901769427493,0.9355306815242179,1.0
pos4_H3K4me3,48572253.27343729,600471591.3505514,0.08089017694274421,0.9355306815242219,1.0
pos4_RRBS,0.01870539643403034,0.020413368013612706,0.9163307309972856,0.35951242171748876,1.0
pos5_A,0.005405719977642729,0.004402335917310289,1.2279208309359275,0.21950149697413268,0.7565796278682871
pos5_C,0.00854875833467504,0.00431153927806267,1.9827624853544892,0.047417415305575084,0.1873566165732479
pos5_G,-0.0004312787369444783,0.004338016998850451,-0.09941840639600182,0.9208077795449516,1.0
pos5_CTCF,838606.2123933814,10367219.408939669,0.08089017694274417,0.9355306815242219,1.0
pos5_Dnase,-5839720.065924466,72193191.88852488,-0.08089017694274701,0.9355306815242197,1.0
pos5_H3K4me3,-7183144.441798944,88801195.81000948,-0.08089017694274422,0.9355306815242219,1.0
pos5_RRBS,-0.024425011232588258,0.01836975997375807,-1.329631484977504,0.18366575254845485,0.6468228676706453
pos6_A,-0.0008544714831688425,0.0041752519229775395,-0.2046514794631804,0.8378480068265806,1.0
pos6_C,0.01588826305016002,0.004218830874346684,3.7660346013800403,0.00016667686711113738,0.0020770501901541736
pos6_G,0.01827105703686617,0.004293244724518695,4.255768820379671,2.0996195115641214e-05,0.0004251729510917346
pos6_CTCF,-373519.29665534035,4617610.082862395,-0.08089017694274453,0.9355306815242217,1.0
pos6_Dnase,-133539.17219841594,1650870.0715654765,-0.08089017694274649,0.9355306815242201,1.0
pos6_H3K4me3,-166797.2122049459,2062020.6125027987,-0.08089017694274844,0.9355306815242188,1.0
pos6_RRBS,-0.021361034799572264,0.01995552046410688,-1.0704323567001632,0.28444691748779705,0.9035372673141789
pos7_A,0.003411438935178589,0.004381276621174098,0.7786403895822466,0.43620739418893884,1.0
pos7_C,0.0020447253662208287,0.0042976477128533076,0.4757777981907429,0.6342416096886625,1.0
pos7_G,0.006106200925310282,0.004293094162936222,1.4223310026663853,0.15495695558667055,0.5837913210474565
pos7_CTCF,26585.454365392536,328661.0979255166,0.080890176942747,0.9355306815242197,1.0
pos7_Dnase,-11703.43736869131,144683.04818983172,-0.08089017694274583,0.9355306815242208,1.0
pos7_H3K4me3,-7207.763552167906,89105.54809726142,-0.08089017694274674,0.9355306815242199,1.0
pos7_RRBS,0.005330138693382419,0.017697982142324285,0.30117211388949955,0.763288628042404,1.0
pos8_A,0.0016328842072428447,0.004342442585055109,0.37602896877958886,0.7069022068920199,1.0
pos8_C,0.011493758017324829,0.004350945430056873,2.64166908137356,0.008260880438146545,0.046837353794479994
pos8_G,0.010100924426217081,0.004347537658829714,2.3233667466232104,0.020176583039494433,0.09338875578280281
pos8_CTCF,5395.206550822492,66697.92000382452,0.08089017694274614,0.9355306815242206,1.0
pos8_Dnase,-2462.5774004513796,30443.466605276786,-0.08089017694274474,0.9355306815242215,1.0
pos8_H3K4me3,14601.110825865188,180505.3639108755,0.0808901769427444,0.9355306815242219,1.0
pos8_RRBS,0.002818211783824954,0.018776804882093167,0.1500900606637603,0.8806961598698555,1.0
pos9_A,0.004320231874007262,0.004124146555116917,1.047545671878963,0.29486971136538775,0.9186325623306311
pos9_C,-0.010707089879544699,0.0042516668683894275,-2.518327566806909,0.011804647485890607,0.05795008765800844
pos9_G,-0.003266378469596233,0.004276252390812319,-0.7638413664764419,0.44497725102627017,1.0
pos9_CTCF,-6.590302989820993,81.47222863025434,-0.08089017694274432,0.9355306815242219,1.0
pos9_Dnase,376.0467693158497,4648.855813259084,0.08089017694274794,0.935530681524219,1.0
pos9_H3K4me3,388.8358922669237,4806.960584869879,0.08089017694274461,0.9355306815242217,1.0
pos9_RRBS,0.026346062413938047,0.01878226827673768,1.4027093014408873,0.1607301902064009,0.5917793366690215
