epoch,train_loss,validation_loss
1,0.03091549879376779,0.028271234079491434
2,0.028973241118247298,0.02876139776267874
3,0.028351410058630767,0.027381376546668255
4,0.027715552206630654,0.027160760164847524
5,0.026717401830092916,0.02644326861097118
6,0.02584391001943308,0.026270484193924845
7,0.025590522651563113,0.026270599463793235
8,0.024417696751634067,0.02815068276437718
9,0.024456740851511533,0.0261729200524608
10,0.02336959635231373,0.02811587685792465
11,0.023239303159344228,0.027788278296237857
12,0.02211732597082773,0.025919841452846377
13,0.02215241951330733,0.025948621385444806
14,0.021588813041580335,0.02733761325595886
15,0.02156420762969477,0.030092374355656894
16,0.020495923080373644,0.026791465816300684
17,0.019396873396843914,0.028469145210005167
18,0.019720695132133613,0.02896808247690595
19,0.02033825771948398,0.02612376205447152
20,0.018379955263833472,0.027377604675574565
21,0.01734786659900872,0.027529690766663062
22,0.017666376825934152,0.02994057095543606
23,0.016452443650409057,0.026709492328598743
24,0.015171374794286537,0.030783607810735702
25,0.015721149556840848,0.029312361193102175
26,0.014683242224538423,0.027159393649166964
27,0.014358360252551473,0.027491463374669158
28,0.012980817528466651,0.028405477071371605
29,0.01301579249676347,0.02831175632364168
30,0.013578445371993469,0.029553398935813602
31,0.01274662119690379,0.03574490242703693
32,0.011990834619960374,0.02787584927314379
