Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,0.0008862368869802801,0.0042229884910687104,0.20986012366706697,0.8337805457389362,0.9678285060061855
pos1_C,-0.014151065173154157,0.004108337525190957,-3.444474823790533,0.0005742012554161846,0.0042282092444282686
pos1_G,0.026936085947143668,0.0042065685722853475,6.403339321415082,1.5790924123848527e-10,3.1976621350793266e-09
pos1_CTCF,-0.06034343729242231,0.03657250741774888,-1.649967189920843,0.09897682656700302,0.3143969785069508
pos1_Dnase,-0.017019140404394888,0.07884670181749683,-0.21585101230725393,0.8291076933437878,0.9678285060061855
pos1_H3K4me3,0.008696501090469854,0.04211145736965752,0.20651152046653998,0.8363950051905307,0.9678285060061855
pos1_RRBS,-0.009899987032322912,0.01701399455762566,-0.5818731749791084,0.5606634619414121,0.8488549610701753
pos2_A,0.01279975866639057,0.00448812661324624,2.8519156809465698,0.00435337023284843,0.024318826817980886
pos2_C,0.013235037764383754,0.0044503579666021415,2.973926561347769,0.0029462266708188967,0.01767736002491338
pos2_G,0.011497718462228574,0.004408810886444461,2.607895588713048,0.00912179113410061,0.04617906761638434
pos2_CTCF,0.05381689040199519,0.0464168010040668,1.1594269582964158,0.24630615121823674,0.5392107634777614
pos2_Dnase,-0.00511107544591004,0.12097190054161455,-0.04225010455342744,0.9663000505309038,1.0
pos2_H3K4me3,-0.007139975741084501,0.05714661369902892,-0.12494136185720886,0.9005721463301211,1.0
pos2_RRBS,0.0007840501888324991,0.01554954031741183,0.05042272458398961,0.9597863993477567,1.0
pos3_A,-0.00941733230041147,0.004125623553455467,-2.2826445938151254,0.022469395565590577,0.1011122800451576
pos3_C,-0.01917994602802515,0.004228948997848507,-4.5353930817758785,5.807515549571818e-06,7.466765903635802e-05
pos3_G,0.004333058913095979,0.004233859833347202,1.0234299395004656,0.3061260346678958,0.6215176552987947
pos3_CTCF,0.017206628605557644,0.04288102383119371,0.4012644071488032,0.6882328857832216,0.9191426579156882
pos3_Dnase,0.3404756558459396,0.1815975648745069,1.8748910872303022,0.060832911525290356,0.20112105443055178
pos3_H3K4me3,0.008680076483748354,0.05417449009787694,0.16022442422745609,0.8727070908956729,0.9886611798957972
pos3_RRBS,-0.005990106840065405,0.017981095268936365,-0.3331335911674827,0.7390394881494355,0.9237049963886321
pos4_A,0.019149690656377647,0.004342681001476454,4.4096470935505065,1.0447494871668184e-05,0.0001208924406578747
pos4_C,0.010411026529893747,0.004263179542040797,2.4420802425107238,0.014617786507262975,0.06765946897647435
pos4_G,0.017376336417621863,0.004273675594851956,4.065899723075213,4.816471264246225e-05,0.0004589813792987579
pos4_CTCF,-0.03791916470688008,0.044481251566695856,-0.8524752198130827,0.3939680554156322,0.7104419182849749
pos4_Dnase,-0.28616841507462754,0.19208666819988715,-1.4897880095293135,0.13630727837230783,0.3807203292467908
pos4_H3K4me3,0.029146376145973613,0.05291809478186243,0.5507827949233629,0.5817932279522995,0.8542848929580126
pos4_RRBS,0.006484194283782173,0.01768145431534629,0.3667229045833824,0.713832434633678,0.9236128949451842
pos5_A,0.004064524806643445,0.004327853291430644,0.9391549419411692,0.3476708297354205,0.6623593150012117
pos5_C,0.01207027223434008,0.004264002361651895,2.830737699137671,0.004652096581539533,0.02512132154031348
pos5_G,0.001339538697019588,0.004267440852476062,0.31389742548918015,0.7536046122268938,0.924878387733006
pos5_CTCF,0.052743661198443766,0.04402776896670953,1.1979635224833796,0.2309557896617216,0.5125320263725877
