iteration,train_rmse,validation_rmse
0,0.16510517504221497,0.15806051980577496
1,0.1644795628552954,0.15758320545132315
2,0.16389575828535816,0.15710200705247604
3,0.16336114107854083,0.15665231436365654
4,0.16286636890945652,0.15629944926889877
5,0.1623947396977612,0.1559127133308174
6,0.16192326364789028,0.15556084833386083
7,0.16146200880924685,0.15528644365327604
8,0.16107821280739015,0.15504332916781038
9,0.16068709015270732,0.1547845216820761
10,0.16034218199273292,0.15457738053454168
11,0.1599784333013707,0.15435824185326666
12,0.15964843709757867,0.15415940154673285
13,0.1593314055152994,0.1539434559462594
14,0.15905159068616997,0.15376081968236158
15,0.15874758836416775,0.15360435351642038
16,0.1584534860993919,0.15353513402549715
17,0.158176740493054,0.15337801624130215
18,0.15795260217996362,0.15323487957804371
19,0.15771608228986975,0.1531150712615513
20,0.15750035347469699,0.1529887206999131
21,0.15728483863181977,0.1528560040733902
22,0.15703510712651664,0.1527415360153691
23,0.15680100809674555,0.15258826357543778
24,0.1565651249411589,0.15252304278390022
25,0.15632217487597855,0.15247507564557086
26,0.15613285611813468,0.15242923003691494
27,0.15588051965724198,0.15231931426758408
28,0.15570414908924515,0.1522335771943872
29,0.15549412148484232,0.15215401615759713
30,0.15529141453478368,0.15207086259105473
31,0.15512704161357985,0.15201236076978974
32,0.15491656684254348,0.1519305353870303
33,0.15471636527763385,0.15192327128688402
34,0.1545306919810324,0.1518781971494534
35,0.1543557861224772,0.15185451708127504
36,0.15418698014634694,0.1518519019156092
37,0.1539930426453686,0.1518229939143548
38,0.153839327578494,0.15177722831042828
39,0.15368577013774565,0.15173121828642605
40,0.15353120173104154,0.1516407991671555
41,0.15335799595052824,0.15163429508035187
42,0.15317416021547442,0.15160683814842696
43,0.15299320471262215,0.15153876283026996
44,0.15283464556215404,0.15153710090472167
45,0.1526404204339947,0.15135201285386887
46,0.1524561943369855,0.15135453178327352
47,0.1522646029248674,0.15128615239522739
48,0.15209358849742005,0.15122140424444866
49,0.15194808568724386,0.15120282331290466
50,0.1517843575686223,0.1511548326151582
51,0.15163950684278332,0.15113192761266203
52,0.15146730850240891,0.1511001241140598
53,0.15130391662646048,0.15107091752231488
54,0.1511435237260419,0.15103494934578202
55,0.1510056502062633,0.15101293590231982
56,0.15084602116840143,0.15098599485761086
57,0.15068919961082283,0.15096174332349288
58,0.1505472892158641,0.15094572742119605
59,0.15038164320540745,0.15090703534481875
60,0.15024934884871355,0.15089802106236366
61,0.15007527547615726,0.15089901602711833
62,0.14988379173436178,0.15089394136932915
63,0.14969634833712367,0.15092331402095724
64,0.14954973045921172,0.15085705399858457
65,0.14943132680967416,0.15084889222411255
66,0.14927127313307206,0.15083790397513933
67,0.14913567731759425,0.15082672498152033
68,0.14899458023706286,0.15079609369974237
69,0.14884892991772694,0.15080621280384995
70,0.14872194327202037,0.1508123087226614
71,0.14858135045705267,0.15077418528551448
72,0.148455388250149,0.15077096096848389
73,0.14832383528863796,0.15075822857545335
74,0.14820255999839818,0.15076231399183287
75,0.14807464136030732,0.15072440296332573
76,0.1479615073426406,0.15070263289265182
77,0.14783599185101798,0.1506808278943036
78,0.14771250677803355,0.15063572525832103
79,0.14755816606237807,0.15061245017609362
80,0.14743165172079592,0.15059659904494382
81,0.14731561082136116,0.15058334105933768
82,0.14718410534334653,0.15057565481743784
83,0.14705004349423384,0.15050447374495382
84,0.14692957405494125,0.15049923619046593
85,0.14678696180254416,0.15047653940197883
86,0.14665983980034938,0.15045912699484965
87,0.1465191255080943,0.1504794301466426
88,0.14638586627408876,0.15048927828198275
89,0.14628263538653044,0.15045919471852698
90,0.14614500618751752,0.15046068344793745
91,0.14601241888888036,0.15049075049403107
92,0.14586246088049387,0.1504625591300456
93,0.14575444274673058,0.1504054159986619
94,0.14562876879385558,0.15040920259465362
95,0.14549746211763112,0.1504100717327073
96,0.1453533749972202,0.15045562339858673
97,0.14521505836606843,0.1504655914649229
98,0.14510006404227302,0.15040495573318846
99,0.14497466885140267,0.15044597795296524
100,0.1448688940404803,0.1504561590916726
101,0.14478147745173572,0.15048729006916167
102,0.14464588114883453,0.15046977836530123
103,0.1445279485886752,0.15051143269560283
104,0.14440347915560975,0.15046656057417107
105,0.14428897132757684,0.1504870756016479
106,0.14420457627159364,0.15048971091531488
107,0.1441075922053262,0.15047687331228665
108,0.14398777634555351,0.15048696263332942
109,0.14387856027411144,0.15049227988760225
110,0.14376957038791452,0.15045065281207867
111,0.1436692842647475,0.1504611730518003
112,0.1435743777452557,0.15046505963248735
113,0.1434801349506974,0.1504756769258076
114,0.14338814499933808,0.15047870534596358
115,0.14326967426529003,0.1504382042971068
116,0.14314975991917409,0.15044777487794428
117,0.14304883578178101,0.15046434578393422
118,0.14295399228122221,0.1504604648438259
119,0.14285191121842392,0.1504757659668366
120,0.1427387429464335,0.15047100099637073
121,0.14263025451964098,0.1504395628393203
122,0.14251893552423103,0.15040708884870596
123,0.14239369577176048,0.15042761750618988
124,0.1422792177714791,0.15045051841522677
125,0.14217519651053756,0.1504576581377585
126,0.14207374790905916,0.1504241407417841
127,0.14197100088473394,0.15042624924227224
128,0.14185853283564062,0.1504558968587006
