Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.5338226556777954,52.0,4023.34619140625,0.020444326102733612,0.8703538781610584
pos9_CTCF,0.473676472902298,9.0,1001.7777709960938,0.0011269192909821868,0.6699188321355927
pos13_CTCF,0.37605729699134827,3.0,2026.0,0.0003650114522315562,0.8609477525179011
pos20_CTCF,0.3385744094848633,4.0,3576.25,0.0009333980269730091,0.789729552033713
pos11_CTCF,0.29087355732917786,3.0,1547.6666259765625,0.000470013968879357,0.6251233628100668
pos21_CTCF,0.267831414937973,9.0,372.3333435058594,0.0005542389117181301,0.6773047964745653
pos18_G,0.23878712952136993,25.0,1093.3199462890625,0.001058231107890606,0.7609323578474593
pos20_G,0.23815836012363434,52.0,1799.269287109375,0.007759209256619215,0.8118129909107017
pos2_CTCF,0.2317284494638443,12.0,1758.4166259765625,0.0013370788656175137,0.795697115557254
pos18_A,0.22146661579608917,42.0,1192.3333740234375,0.005294695496559143,0.8546840374221316
pos3_CTCF,0.1950763612985611,6.0,1803.3333740234375,0.0006347259622998536,0.7799124546649631
pos18_T,0.19494950771331787,21.0,612.6666870117188,0.00038856655010022223,1.1093161689897353
pos8_CTCF,0.18822221457958221,3.0,903.3333129882812,0.0002463037089910358,0.6770944957949241
pos22_H3K4me3,0.1876712143421173,1.0,212.0,4.519414505921304e-05,0.2641427192388674
pos19_T,0.187049001455307,26.0,804.7692260742188,0.000997188501060009,1.4997794286594472
pos17_CTCF,0.18616503477096558,13.0,1207.6153564453125,0.0011082144919782877,0.8854355252968779
pos17_T,0.1851145327091217,44.0,1107.5909423828125,0.0015097481664270163,1.7536211766839231
pos19_A,0.1844697892665863,44.0,2224.386474609375,0.006544096395373344,0.8349931189275738
pos20_C,0.18259450793266296,46.0,1283.7825927734375,0.003901493037119508,0.8338050508434458
pos12_H3K4me3,0.18146641552448273,3.0,1624.6666259765625,0.00037698063533753157,0.41023622142254274
pos9_H3K4me3,0.18133395910263062,1.0,437.0,6.495764682767913e-05,0.34854777024086336
