epoch,train_loss,validation_loss
1,0.030826181974684102,0.026532297248819045
2,0.026668436991577355,0.025650893872832387
3,0.02626240159633883,0.026091491971052507
4,0.02546603194982052,0.02613313878461029
5,0.02487859221181343,0.02740039318458925
6,0.024761708391727814,0.026273860161753006
7,0.02414255724954207,0.026043804214379077
8,0.023767657091145745,0.0263831470386543
9,0.023270925311766808,0.026315906186263924
10,0.023101282728276416,0.02628102927905333
11,0.022628241061686982,0.026668646731704354
12,0.02191438741425316,0.02655506466329847
13,0.021294875144717295,0.027140509687978737
14,0.02075828875712244,0.0274712605596758
15,0.020501241305946775,0.027103218788157406
16,0.01998778147545822,0.027280773032808927
17,0.019673088348387636,0.027851440669815066
18,0.019046615683206262,0.02855928501252917
19,0.018891727421537465,0.02798204387405089
20,0.018425083104289357,0.028817102148514278
21,0.017933122165314504,0.027878956443122334
22,0.01780609742157995,0.028565311573175958
