epoch,train_loss,validation_loss
1,0.02979455170284942,0.027384380283587476
2,0.026779156255039575,0.026481714493724363
3,0.025702568899645253,0.02544777532177462
4,0.024793555228521072,0.025027714118593836
5,0.02433267417228147,0.025169636984871065
6,0.023770326393035817,0.031091867370242384
7,0.022799951638623344,0.025814590606673564
8,0.022747010894882697,0.026997618498824073
9,0.021911168846427572,0.026798784547116254
10,0.021071901170907882,0.025186952388277596
11,0.020579470411034435,0.031904892375321695
12,0.019554475623708677,0.0268578752657957
13,0.01932897892444031,0.026293562382826922
14,0.01817608767227646,0.027960506295017014
15,0.017923176664370943,0.028381609485692662
16,0.017244775778751883,0.02621554861958298
17,0.016688035192337185,0.03192739028978336
18,0.015880574503350824,0.030846159373385685
19,0.015744245526869427,0.027054249489271424
20,0.015444077813512605,0.027799374643915617
21,0.014592048842355185,0.031174430159300985
22,0.014296059253119208,0.030728682065738637
23,0.01400839980049949,0.029704103173062175
24,0.013541928405209697,0.028035418642591122
