Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.6868330836296082,74.0,2394.04052734375,0.0265152957290411,0.8959400301736488
pos20_G,0.33231478929519653,68.0,1156.3970947265625,0.010555733926594257,0.8345083485641679
pos18_A,0.33113768696784973,62.0,1298.01611328125,0.010885010473430157,0.9122766031332199
pos18_G,0.2588578462600708,39.0,685.6410522460938,0.0026267922949045897,0.8130306285974996
pos16_G,0.24609164893627167,76.0,1517.6973876953125,0.01220670249313116,0.8480468295987272
pos1_G,0.2272862046957016,88.0,1176.29541015625,0.010687138885259628,0.8126484248337751
pos20_C,0.22388222813606262,73.0,948.890380859375,0.008041712455451488,0.895173156409113
pos19_A,0.21327091753482819,66.0,1103.302978515625,0.00765244709327817,0.8499896811731318
pos21_G,0.19320735335350037,85.0,1207.7293701171875,0.008094883523881435,0.7186006103794202
pos17_G,0.19209221005439758,53.0,705.3773803710938,0.0023592801298946142,0.6558007804078778
pos14_G,0.19117628037929535,56.0,1090.5357666015625,0.006323746405541897,0.8383024145079222
pos2_T,0.18187621235847473,55.0,1423.3272705078125,0.0054884012788534164,0.7328689026810686
pos19_C,0.18171483278274536,74.0,565.3648681640625,0.003209877759218216,0.7578759601863755
pos17_A,0.17578430473804474,55.0,738.5999755859375,0.004424691665917635,0.8407461281152763
pos19_G,0.1736459732055664,41.0,569.3170776367188,0.00259004277177155,0.8373495183914923
pos14_T,0.17296388745307922,69.0,1195.521728515625,0.007458036299794912,0.775250540333919
pos13_C,0.17233142256736755,63.0,758.7936401367188,0.004714143928140402,0.8333490010239025
pos16_A,0.17110641300678253,44.0,426.2727355957031,0.0014165774919092655,0.6747570395043324
pos15_A,0.1696043461561203,70.0,916.8571166992188,0.0064355055801570415,0.8231434940014374
pos20_A,0.16048012673854828,64.0,562.890625,0.001584612182341516,0.7601631220389066
pos11_A,0.16017112135887146,79.0,1215.8734130859375,0.008089970797300339,0.7960333865252613
pos8_A,0.15871678292751312,51.0,467.1176452636719,0.002336354460567236,0.6791274169933468
pos21_RRBS,0.15734730660915375,25.0,744.8400268554688,0.0007054574671201408,0.2948676580785694
pos16_C,0.15265463292598724,65.0,720.6461791992188,0.004534611478447914,0.831892301190467
pos12_T,0.1518699675798416,40.0,662.5,0.0012520636664703488,0.6888409396498225
pos12_A,0.15135648846626282,54.0,942.75927734375,0.004641732666641474,0.8096714524570545
pos16_T,0.14891232550144196,59.0,608.0169677734375,0.001964518101885915,0.6713912485633409
pos3_T,0.14749127626419067,60.0,569.4166870117188,0.002490367740392685,0.6881437846724666
pos15_C,0.14635437726974487,50.0,578.1599731445312,0.0018793406197801232,0.7170978528499447
pos21_A,0.14628387987613678,39.0,543.1795043945312,0.002369958208873868,0.8779838845894128
pos6_A,0.14591486752033234,35.0,512.2571411132812,0.0017737315502017736,0.73643522553407
pos17_RRBS,0.14559638500213623,19.0,817.6842041015625,0.00034442124888300896,0.20949649412114035
pos15_T,0.1424660086631775,35.0,736.7999877929688,0.0012135369470342994,0.6198213752081853
pos7_C,0.14241208136081696,61.0,373.9016418457031,0.0015543457120656967,0.6971549001981692
pos11_C,0.14059323072433472,40.0,724.3250122070312,0.002167971571907401,0.8116842177283329
pos2_G,0.14051634073257446,51.0,458.5097961425781,0.0015312251634895802,0.7529572452507495
pos17_C,0.14046379923820496,43.0,384.3488464355469,0.0016415950376540422,0.7924817715510452
pos3_C,0.13943272829055786,62.0,863.3064575195312,0.00446229288354516,0.8114407140577149
pos12_C,0.13888844847679138,43.0,240.67442321777344,0.0005804203683510423,0.6485081739591636
pos10_G,0.13838540017604828,39.0,546.3076782226562,0.0018407936440780759,0.7760302915729341
pos22_RRBS,0.13671128451824188,23.0,537.3043212890625,0.00038952467730268836,0.2553621609254647
pos6_T,0.13669288158416748,43.0,1008.8837280273438,0.0030691034626215696,0.777877042145531
pos12_G,0.13661159574985504,38.0,524.7105102539062,0.0012304717674851418,0.6869798903046183
pos9_G,0.13545659184455872,42.0,574.6904907226562,0.0008686514338478446,0.6325893522060293
pos4_G,0.13462194800376892,61.0,391.40985107421875,0.0028298012912273407,0.7799306358487177
pos10_A,0.1343970149755478,65.0,1160.230712890625,0.005305176600813866,0.7892469143788147
pos1_C,0.1342557817697525,59.0,1097.2880859375,0.005893366411328316,0.8592573601199681
pos21_C,0.13400167226791382,44.0,920.7954711914062,0.0024707424454391003,0.603828766678736
pos1_T,0.13382086157798767,41.0,511.4146423339844,0.001333259278908372,0.6797804111728728
pos9_T,0.13355962932109833,41.0,358.3414611816406,0.001257675583474338,0.6981531495198559
pos8_T,0.1328217089176178,46.0,534.0869750976562,0.002002442255616188,0.7776412046931097
pos11_G,0.13253597915172577,37.0,683.5946044921875,0.002082102233543992,0.793208126599606
pos7_A,0.13179650902748108,44.0,659.4091186523438,0.0010734631214290857,0.6794590866550403
pos10_T,0.13175450265407562,43.0,706.465087890625,0.0022596996277570724,0.7660115735732398
pos11_T,0.13161538541316986,42.0,490.73809814453125,0.001732920645736158,0.7574969199487068
pos8_C,0.13117924332618713,63.0,443.73016357421875,0.002526573371142149,0.8015518483846983
pos6_G,0.13090699911117554,55.0,643.272705078125,0.0033499570563435555,0.7758432682162105
pos21_T,0.128972589969635,37.0,494.29730224609375,0.001830928958952427,0.8574287470098322
pos9_A,0.12690681219100952,51.0,390.941162109375,0.0016518700867891312,0.7485018571665717
pos6_C,0.12549005448818207,56.0,687.5714111328125,0.002838941989466548,0.7902594130774461
pos5_G,0.12535497546195984,35.0,398.8571472167969,0.0009782443521544337,0.7375210287051823
pos2_C,0.1243426501750946,54.0,396.3148193359375,0.0013225427828729153,0.672703171238842
pos13_A,0.12430521845817566,49.0,477.653076171875,0.0012438996927812696,0.6822696187411503
pos2_A,0.12428954988718033,52.0,595.4038696289062,0.0021219414193183184,0.7535928847104345
pos4_RRBS,0.12422212213277817,17.0,612.6470336914062,0.0001936565968208015,0.1360560198995652
pos7_RRBS,0.12210533767938614,20.0,763.2999877929688,0.00030616833828389645,0.15481456558236711
pos7_T,0.12200915068387985,34.0,284.70587158203125,0.0005832844763062894,0.6712810759727037
pos5_A,0.1220075935125351,45.0,375.73333740234375,0.0007894646259956062,0.6412151260850226
pos4_A,0.12167628854513168,43.0,437.5581359863281,0.0008846069686114788,0.6536410123741618
pos14_A,0.12127367407083511,40.0,439.8999938964844,0.0017550456104800105,0.7273107124036341
pos5_T,0.12011685222387314,41.0,425.56097412109375,0.0013813048135489225,0.7283075135593466
pos8_G,0.12003085017204285,34.0,595.88232421875,0.001583141041919589,0.7863188584909155
pos4_T,0.11976934224367142,60.0,884.0,0.003972300793975592,0.7825318583543175
pos15_G,0.11790716648101807,43.0,615.3023071289062,0.0015436398098245263,0.7187264177306655
pos7_G,0.11679631471633911,45.0,348.73333740234375,0.0008342846995219588,0.6736069376033303
pos3_G,0.11642149835824966,40.0,477.5,0.0015440541319549084,0.7687771978588287
pos11_RRBS,0.11616332083940506,13.0,590.3846435546875,0.00016682615387253463,0.15630049256755857
pos10_C,0.1159636452794075,24.0,290.1666564941406,0.00032422092044726014,0.6521683069553054
pos14_C,0.11571189761161804,39.0,379.76922607421875,0.00107535847928375,0.7281717956191768
pos5_C,0.1151907667517662,46.0,1197.7825927734375,0.003042263677343726,0.7803731573134008
pos2_RRBS,0.1139363944530487,11.0,544.1818237304688,0.00010876969463424757,0.1326117108775752
pos13_G,0.11329849809408188,33.0,387.8787841796875,0.000555455859284848,0.7019771915053916
pos3_A,0.11249478161334991,35.0,329.9142761230469,0.0006455013062804937,0.6824538064061321
pos13_T,0.11041136085987091,40.0,469.7250061035156,0.0009675317560322583,0.6805392454122922
pos13_RRBS,0.11040674149990082,8.0,828.5,6.398889672709629e-05,0.10331397003576585
pos9_C,0.10854514688253403,33.0,679.9091186523438,0.0013473363360390067,0.7592684324393254
pos8_RRBS,0.10734273493289948,13.0,1117.6153564453125,0.00010167894652113318,0.12370275677584576
pos1_A,0.10721831768751144,61.0,535.098388671875,0.0012935753911733627,0.6798052813182597
pos9_RRBS,0.10696278512477875,10.0,1271.5,0.00024713482707738876,0.1478337943451604
pos19_RRBS,0.10339853167533875,13.0,491.0769348144531,6.269761070143431e-05,0.23779939761041669
pos12_RRBS,0.103350430727005,8.0,108.75,4.8936875828076154e-05,0.25847367636077123
pos18_RRBS,0.10097187012434006,13.0,741.7692260742188,0.00014509087486658245,0.22337771802122922
pos15_RRBS,0.10096835345029831,13.0,1302.923095703125,7.567791908513755e-05,0.13016533040283002
pos4_C,0.09762150049209595,34.0,290.8235168457031,0.00047401938354596496,0.7119331983386121
pos20_RRBS,0.0969402864575386,17.0,639.1764526367188,0.00014008834841661155,0.17540856253622336
pos1_RRBS,0.09677918255329132,20.0,920.8499755859375,0.00011245111818425357,0.14695454815652512
pos16_RRBS,0.09582996368408203,23.0,2146.652099609375,0.00040455866837874055,0.20802280742222803
pos14_RRBS,0.09255973249673843,18.0,1170.388916015625,0.00028436005231924355,0.14593678161430323
pos6_RRBS,0.0901893600821495,9.0,856.6666870117188,8.590459765400738e-05,0.19888076862313547
pos3_RRBS,0.07897238433361053,5.0,829.4000244140625,2.9376591555774212e-05,0.1591651897193411
pos10_RRBS,0.07720430940389633,20.0,1532.300048828125,0.0003712617326527834,0.19767425849401718
pos5_RRBS,0.061604004353284836,6.0,1078.3333740234375,7.042353536235169e-05,0.1636716921227515
pos6_Dnase,0.0,0.0,0.0,0.0,0.0
pos6_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos1_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos1_Dnase,0.0,0.0,0.0,0.0,0.0
pos2_CTCF,0.0,0.0,0.0,0.0,0.0
pos2_Dnase,0.0,0.0,0.0,0.0,0.0
pos1_CTCF,0.0,0.0,0.0,0.0,0.0
pos6_CTCF,0.0,0.0,0.0,0.0,0.0
pos5_Dnase,0.0,0.0,0.0,0.0,0.0
pos5_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos4_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos5_CTCF,0.0,0.0,0.0,0.0,0.0
pos4_CTCF,0.0,0.0,0.0,0.0,0.0
pos4_Dnase,0.0,0.0,0.0,0.0,0.0
pos2_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos3_CTCF,0.0,0.0,0.0,0.0,0.0
pos3_Dnase,0.0,0.0,0.0,0.0,0.0
pos3_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos7_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos7_Dnase,0.0,0.0,0.0,0.0,0.0
pos7_CTCF,0.0,0.0,0.0,0.0,0.0
pos14_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos14_Dnase,0.0,0.0,0.0,0.0,0.0
pos14_CTCF,0.0,0.0,0.0,0.0,0.0
pos13_Dnase,0.0,0.0,0.0,0.0,0.0
pos13_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos15_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos15_Dnase,0.0,0.0,0.0,0.0,0.0
pos15_CTCF,0.0,0.0,0.0,0.0,0.0
pos12_Dnase,0.0,0.0,0.0,0.0,0.0
pos10_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos11_CTCF,0.0,0.0,0.0,0.0,0.0
pos11_Dnase,0.0,0.0,0.0,0.0,0.0
pos11_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos9_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos9_Dnase,0.0,0.0,0.0,0.0,0.0
pos10_CTCF,0.0,0.0,0.0,0.0,0.0
pos10_Dnase,0.0,0.0,0.0,0.0,0.0
pos8_Dnase,0.0,0.0,0.0,0.0,0.0
pos8_CTCF,0.0,0.0,0.0,0.0,0.0
pos9_CTCF,0.0,0.0,0.0,0.0,0.0
pos8_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos12_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos13_CTCF,0.0,0.0,0.0,0.0,0.0
pos12_CTCF,0.0,0.0,0.0,0.0,0.0
pos17_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos16_Dnase,0.0,0.0,0.0,0.0,0.0
pos16_CTCF,0.0,0.0,0.0,0.0,0.0
pos17_CTCF,0.0,0.0,0.0,0.0,0.0
pos17_Dnase,0.0,0.0,0.0,0.0,0.0
pos19_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos19_Dnase,0.0,0.0,0.0,0.0,0.0
pos19_CTCF,0.0,0.0,0.0,0.0,0.0
pos19_T,0.0,0.0,0.0,0.0,0.0
pos18_T,0.0,0.0,0.0,0.0,0.0
pos18_CTCF,0.0,0.0,0.0,0.0,0.0
pos18_Dnase,0.0,0.0,0.0,0.0,0.0
pos18_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos17_T,0.0,0.0,0.0,0.0,0.0
pos16_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos20_CTCF,0.0,0.0,0.0,0.0,0.0
pos20_Dnase,0.0,0.0,0.0,0.0,0.0
pos20_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos21_CTCF,0.0,0.0,0.0,0.0,0.0
pos21_Dnase,0.0,0.0,0.0,0.0,0.0
pos20_T,0.0,0.0,0.0,0.0,0.0
pos21_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos22_A,0.0,0.0,0.0,0.0,0.0
pos22_G,0.0,0.0,0.0,0.0,0.0
pos22_C,0.0,0.0,0.0,0.0,0.0
pos22_T,0.0,0.0,0.0,0.0,0.0
pos22_CTCF,0.0,0.0,0.0,0.0,0.0
pos22_Dnase,0.0,0.0,0.0,0.0,0.0
pos22_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos23_A,0.0,0.0,0.0,0.0,0.0
pos23_C,0.0,0.0,0.0,0.0,0.0
pos23_G,0.0,0.0,0.0,0.0,0.0
pos23_T,0.0,0.0,0.0,0.0,0.0
pos23_CTCF,0.0,0.0,0.0,0.0,0.0
pos23_Dnase,0.0,0.0,0.0,0.0,0.0
pos23_H3K4me3,0.0,0.0,0.0,0.0,0.0
