Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.6178659796714783,86.0,1987.244140625,0.02629007212817669,0.8946727374534057
pos6_H3K4me3,0.3035193979740143,1.0,491.0,3.893649045494385e-05,0.42060395942443574
pos20_G,0.28806397318840027,81.0,924.0,0.010099020786583424,0.831117350618156
pos18_A,0.25361368060112,90.0,959.3444213867188,0.011492186225950718,0.9130473226083622
pos16_G,0.24081364274024963,78.0,1505.4359130859375,0.012672362849116325,0.8510908747343022
pos1_G,0.2298969030380249,90.0,1294.522216796875,0.011359523981809616,0.8083579568583589
pos18_G,0.21514892578125,56.0,617.9285888671875,0.0028638781514018774,0.7987476292358633
pos20_C,0.20839206874370575,83.0,853.1927490234375,0.008262411691248417,0.8911250475403286
pos19_A,0.2045786827802658,71.0,915.774658203125,0.0072315046563744545,0.8335277035821831
pos21_G,0.18496517837047577,94.0,1066.8084716796875,0.008498840034008026,0.7227736393046186
pos2_T,0.18472996354103088,60.0,1407.9832763671875,0.005758121144026518,0.7326891956858345
pos17_G,0.1821468323469162,69.0,459.8550720214844,0.001993938349187374,0.665661633116276
pos19_C,0.1802549660205841,81.0,553.6173095703125,0.0034918964374810457,0.7649424495405727
pos14_T,0.17875267565250397,75.0,980.7066650390625,0.007413558661937714,0.7816560083427104
pos7_H3K4me3,0.17068395018577576,1.0,251.0,2.48968990490539e-05,0.12851047635796098
pos14_G,0.170109361410141,69.0,940.9855346679688,0.006422838661819696,0.8377240288619119
pos13_H3K4me3,0.16853821277618408,1.0,647.0,4.163868652540259e-05,0.2182968759940659
pos5_H3K4me3,0.16828013956546783,1.0,593.0,3.808239125646651e-05,0.21056811229812347
pos19_G,0.16369038820266724,47.0,754.2127685546875,0.0030298272613435984,0.8388367680341867
pos15_A,0.16324791312217712,71.0,1049.0281982421875,0.006874394603073597,0.8328131065207798
pos13_C,0.15539193153381348,65.0,860.3538208007812,0.004619641695171595,0.8370128998604272
pos3_T,0.1547214686870575,59.0,490.1016845703125,0.0024567143991589546,0.6592605526543315
pos2_C,0.1542690098285675,52.0,524.1346435546875,0.0015566661022603512,0.6315256433500593
pos16_C,0.15334996581077576,77.0,722.1428833007812,0.005202675703912973,0.8385415852241116
pos17_A,0.15292353928089142,68.0,676.4264526367188,0.004266789183020592,0.8296054237646731
pos20_A,0.15252789855003357,79.0,563.075927734375,0.0018807128071784973,0.7547135960901816
pos3_C,0.15229973196983337,63.0,849.5555419921875,0.0046822261065244675,0.8122465566176591
pos16_A,0.1482478380203247,57.0,486.35089111328125,0.0012074906844645739,0.6647118875526387
pos11_A,0.14653535187244415,86.0,1142.2674560546875,0.008099820464849472,0.7931417725108197
pos6_A,0.14406494796276093,47.0,508.4042663574219,0.0020189695060253143,0.723990683067429
pos21_A,0.143020898103714,51.0,504.2745056152344,0.0029662970919162035,0.9003021698253357
pos1_C,0.14227904379367828,59.0,1321.0,0.005909228231757879,0.8557624876810896
pos12_A,0.14080210030078888,65.0,856.7538452148438,0.0046754139475524426,0.8148444008240443
pos7_C,0.14038924872875214,64.0,422.78125,0.0016326031181961298,0.6940101145495807
pos15_T,0.14031310379505157,38.0,861.9210815429688,0.0014343078946694732,0.6348166143130531
pos15_C,0.13911981880664825,62.0,483.0,0.002005472779273987,0.7209068714996397
pos4_G,0.13841673731803894,61.0,495.0,0.003148170653730631,0.7978217529760208
pos2_G,0.13787156343460083,61.0,488.6557312011719,0.0015818888787180185,0.743210705394378
pos9_T,0.13677747547626495,49.0,427.9183654785156,0.0015151614788919687,0.6919613285206209
pos8_A,0.1363266110420227,59.0,607.3389892578125,0.002566868904978037,0.6831422109122954
pos16_T,0.13614904880523682,63.0,554.8412475585938,0.0020138495601713657,0.6606852674047574
pos12_T,0.1360960304737091,55.0,583.3272705078125,0.0013508371775969863,0.6594750318629382
pos21_C,0.13522300124168396,67.0,857.7164306640625,0.0035455378238111734,0.5987664237398677
pos5_T,0.13404910266399384,47.0,456.3616943359375,0.00159982789773494,0.756885482300664
pos8_T,0.13372141122817993,58.0,556.72412109375,0.0024298152420669794,0.7615742610049083
pos6_G,0.1333615779876709,43.0,936.279052734375,0.0030151749961078167,0.7827032446956953
pos2_A,0.13222981989383698,51.0,713.1372680664062,0.002297778846696019,0.744847536695124
pos8_C,0.13132649660110474,66.0,458.9696960449219,0.0022769903298467398,0.7497449571857276
pos10_G,0.1312706470489502,52.0,569.7884521484375,0.002497041132301092,0.7776470422879604
pos7_T,0.13064920902252197,38.0,504.4473571777344,0.0007158032967709005,0.6526023835298723
pos7_G,0.12933382391929626,47.0,430.4042663574219,0.0009275589836761355,0.6593639039079854
pos4_A,0.12838660180568695,57.0,407.40350341796875,0.0010349848307669163,0.6849335073635827
pos13_T,0.12822267413139343,36.0,826.4722290039062,0.0012032253434881568,0.6650249553757349
pos1_T,0.12811635434627533,53.0,539.8113403320312,0.0014864855911582708,0.6678305882404549
pos17_C,0.12796345353126526,57.0,470.15789794921875,0.0022479663603007793,0.810043593823067
pos10_A,0.12785229086875916,70.0,1083.3714599609375,0.0052808960899710655,0.7943132888347424
pos9_G,0.1268010139465332,53.0,563.8113403320312,0.001085367752239108,0.6496868784592683
pos8_G,0.1267925202846527,52.0,478.5961608886719,0.0020720523316413164,0.7992061456262533
pos7_A,0.1262538880109787,48.0,495.6458435058594,0.000943187449593097,0.6592115690383726
pos13_A,0.12616781890392303,58.0,559.2069091796875,0.0016791924135759473,0.6980291046596034
pos3_G,0.12547749280929565,39.0,462.025634765625,0.0014352010330185294,0.7609572579023225
pos9_A,0.12408362329006195,66.0,425.6363525390625,0.002243154915049672,0.7648205519104541
pos21_T,0.12376056611537933,52.0,512.1923217773438,0.0024330560117959976,0.8560223282600122
pos10_T,0.123726025223732,49.0,557.8775634765625,0.0021252452861517668,0.7632768359313062
pos10_C,0.12326714396476746,34.0,340.0294189453125,0.0005486947484314442,0.6899845444805546
pos6_C,0.12294609099626541,56.0,685.8392944335938,0.0026576488744467497,0.7712439782939502
pos12_C,0.12270660698413849,50.0,420.6199951171875,0.0007457222673110664,0.6666416372407336
pos5_G,0.12171154469251633,44.0,471.2727355957031,0.0011461564572528005,0.7196577622240022
pos11_G,0.12168651074171066,56.0,445.3571472167969,0.002161394339054823,0.7757069678764937
pos15_G,0.12166395783424377,53.0,427.71697998046875,0.0014011301100254059,0.695023321446057
pos11_C,0.12004880607128143,44.0,784.0454711914062,0.002163807861506939,0.7999533116509526
pos14_A,0.1194944828748703,56.0,555.5357055664062,0.002260718960314989,0.7530299293438396
pos11_T,0.11920688301324844,46.0,624.3912963867188,0.002145120408385992,0.7577683570159706
pos4_T,0.11884047091007233,63.0,906.4285888671875,0.004111261107027531,0.7925828059884171
pos5_C,0.11785934120416641,46.0,1273.7825927734375,0.0032177483662962914,0.8008212108262001
pos13_G,0.11769255995750427,38.0,368.7631530761719,0.0005898633971810341,0.6947459269543833
