epoch,train_loss,validation_loss
1,0.030243098742156728,0.027192097120136923
2,0.02723732106209888,0.026712653982889665
3,0.025804872285466133,0.02677641323237292
4,0.02506571861920527,0.02585943336701639
5,0.024021661206749822,0.02627962635121715
6,0.02319292399399446,0.02625528802248224
7,0.022814587164529953,0.02548910233340183
8,0.022198781181329313,0.02717953040330133
9,0.02156076039614314,0.027495933662897626
10,0.020996689177576047,0.026262816783205665
11,0.020129943417579135,0.02810880158216481
12,0.01971437011855407,0.027317560191867755
13,0.01879391783344104,0.02651304174664335
14,0.018299778391321315,0.026782167668246346
15,0.017609083959012384,0.027067870945975153
16,0.01710646549196275,0.028490518218644668
17,0.01661531996723943,0.028053884468298082
18,0.01612871886473952,0.027323777507428433
19,0.015383310727413295,0.028353288569403307
20,0.014891343299171895,0.03412856384737031
21,0.014813318547108325,0.02729132195870941
22,0.014165975814528128,0.028154660530118517
23,0.013680694017652597,0.029693327537762146
24,0.013350481460526939,0.030573106932658065
25,0.012954712670355462,0.028959786547516554
26,0.012960379722679386,0.02953873039213884
27,0.011957598228085628,0.029434436071903953
