Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.0013856233667039338,0.004254115730444244,-0.3257136040723644,0.74464694478125,1.0
pos1_C,-0.016611559043596517,0.0041381543503122,-4.014243461543011,6.0013154972171634e-05,0.0005718900650289296
pos1_G,0.023180770890584915,0.004252654817180539,5.45089406197174,5.1146141766267306e-08,9.206305517928115e-07
pos1_CTCF,-0.11237974838676892,0.035784755199968606,-3.140436416534925,0.0016912142092040394,0.011253097332292565
pos1_Dnase,-0.10075852614900374,0.1625056003867661,-0.6200310999079216,0.5352495312993342,0.9253289018384508
pos1_H3K4me3,0.035774792678104565,0.04622187107875724,0.7739797598662342,0.4389585857495313,0.8824187834579412
pos1_RRBS,7.821361982600683e-16,3.162277660168379e-08,2.4733318269668406e-08,0.9999999802660939,1.0
pos2_A,0.00990652284852483,0.004564152425564291,2.170506574898193,0.02998877547550638,0.1278468849218956
pos2_C,0.011680896784794476,0.004490353324767194,2.601331329623172,0.009298101854161356,0.047071640636691864
pos2_G,0.01283128172623871,0.004428281559793173,2.897575854873602,0.003767648950571134,0.020345304333084124
pos2_CTCF,0.09409294143422174,0.04695402905365994,2.0039375391340872,0.04510003658527184,0.17289240114108279
pos2_Dnase,0.0040132706955917676,0.17729316315350022,0.022636353394615012,0.981940736059802,1.0
pos2_H3K4me3,0.02587888654918929,0.062048892271857385,0.417072498825685,0.6766331231205607,1.0
pos2_RRBS,-5.205242364331124e-16,3.162277660168379e-08,-1.646042164448635e-08,0.9999999868667677,1.0
pos3_A,-0.0064793097789335565,0.004155734640305961,-1.5591250018929323,0.1189941668294563,0.3637180193655079
pos3_C,-0.02148423975380468,0.004224450289155702,-5.0856888549394,3.7203224012571923e-07,6.026922290036651e-06
pos3_G,0.002771803977253493,0.004252450314442317,0.6518133716553484,0.5145345306910518,0.9242899356919401
pos3_CTCF,0.054809190486683895,0.044957137534299134,1.219143243825707,0.22281470051956775,0.5521791460146303
pos3_Dnase,0.2728436960514624,0.13254244927475245,2.058538208282797,0.03956085277872745,0.16022145375384617
pos3_H3K4me3,-0.03905492481589529,0.05640316388458742,-0.6924243628568384,0.4886847764244373,0.9074454566280902
pos3_RRBS,1.696346976361366e-16,3.162277660168379e-08,5.364320147241726e-09,0.9999999957199843,1.0
pos4_A,0.015522579615972625,0.004398573285262289,3.529003294768796,0.0004187481198694165,0.003570378706255025
pos4_C,0.005911367003927488,0.004261002250442885,1.3873184421137223,0.16537142162433627,0.48230154042550677
pos4_G,0.012573651153941816,0.004282685714641913,2.9359266571801506,0.003332079312934555,0.01861368443777234
pos4_CTCF,-0.03211168841969441,0.04566416100286813,-0.7032142431715214,0.48193640366739654,0.9074454566280902
pos4_Dnase,-0.15889573879723037,0.15879841340421855,-1.0006128864320836,0.31703493807870387,0.7337094281250003
pos4_H3K4me3,0.046869642907280365,0.055174480388236254,0.8494804586736704,0.39563158790751585,0.8216963748848406
pos4_RRBS,3.3915682033397324e-16,3.162277660168379e-08,1.0725080362358644e-08,0.999999991442809,1.0
pos5_A,0.010798154384093409,0.004389045401875135,2.4602512381120745,0.013898496854767295,0.06622224971977358
pos5_C,0.01465100174022332,0.004296109661307022,3.410295103073786,0.0006511447300991957,0.005023116489336653
pos5_G,0.007067526165884371,0.0043024038911113425,1.64269239819295,0.10047378556398634,0.32553506522731573
pos5_CTCF,0.005116838199215963,0.04552961095883081,0.1123848434339304,0.9105202233832539,1.0
pos5_Dnase,0.022563101143638183,0.1338214866617874,0.16860596684793114,0.8661095361764997,1.0
pos5_H3K4me3,0.01133643881383101,0.056888906208551686,0.19927327785618223,0.8420524852806621,1.0
pos5_RRBS,-1.5549230139014089e-16,3.162277660168379e-08,-4.917098310142112e-09,0.999999996076808,1.0
pos6_A,0.0020008625136912774,0.0041419013691995745,0.4830782617302994,0.6290493153581012,1.0
pos6_C,0.017958090351384712,0.004199910908846536,4.275826497547475,1.9195807294147826e-05,0.00020731471877679652
