epoch,train_loss,validation_loss
1,0.02828142830660165,0.02594716730618743
2,0.027216139310190103,0.02603661906471536
3,0.026855401143021353,0.02575769699116645
4,0.026654660792542518,0.025522626530212776
5,0.02647853902586815,0.025437858648534015
6,0.026189731673229365,0.025415878228408545
7,0.026160686509245704,0.02540652709703137
8,0.02592334006002709,0.025601381471726282
9,0.02581853075238075,0.025499196536766078
10,0.025760874970256517,0.025792269878521176
11,0.025646107635273318,0.025610229526278137
12,0.02555960717900749,0.025580644840192263
13,0.025342635339218694,0.025578510936585926
14,0.02528719374266816,0.025846504916990514
15,0.025265325439164623,0.02541170326537783
16,0.02504672004890805,0.025459803962465975
17,0.02500245264059655,0.025525558152810008
18,0.024999814300745476,0.025715378594432337
19,0.024917608321003575,0.026282716773672082
20,0.02484797580511382,0.025667805897440985
21,0.024722769905511834,0.025749674210574305
22,0.02462357544848781,0.025639163797681885
23,0.024505658877358207,0.026144092963073483
24,0.024435348387942042,0.025612643513662235
25,0.024327021609524775,0.026311749951970838
26,0.024316234077365658,0.02605443773645333
27,0.024123526827375032,0.025955323654262695
