iteration,train_rmse,validation_rmse
0,0.16858990570837173,0.1724030500115623
1,0.1679334991949678,0.17192112514462585
2,0.16739908165897585,0.17164380670945545
3,0.16681469822571918,0.17117601719390732
4,0.16624168882163412,0.17079777712111552
5,0.16571822119086047,0.17039049609558568
6,0.16523955556208073,0.17008252144672417
7,0.16476460835283482,0.1697598127569384
8,0.16430429478513175,0.1695106322473912
9,0.1638789576096149,0.16933018371084543
10,0.1635302722579931,0.16907832419634308
11,0.1631512142750406,0.16882930970532728
12,0.1628088695090748,0.16859187792196254
13,0.1624708356555409,0.1684229278392873
14,0.16212560895825473,0.1682794372620503
15,0.16182041270557673,0.16811002645548118
16,0.16154410331915328,0.1679891283520504
17,0.16127946608542149,0.16783586424186014
18,0.1609811717741853,0.16769721410834368
19,0.16069107628667662,0.1675754563525784
20,0.16041391702448177,0.16748551465287115
21,0.16016189964085237,0.1673659946619817
22,0.15987104751099018,0.16733613635833167
23,0.15964918494393554,0.16728647701617444
24,0.15942296284396495,0.1671907336969288
25,0.15921529635053266,0.16707891661232713
26,0.1590069237154132,0.16709784166698136
27,0.15878635851181058,0.16702745897650617
28,0.15857970171270022,0.16698377762796543
29,0.15833635239392344,0.1670241492631536
30,0.15816970618711226,0.16692689239627503
31,0.1579782985896509,0.1668856647516307
32,0.15779078554666157,0.1669165677114866
33,0.15758666252040965,0.16687849744701694
34,0.15738558656271803,0.16680265741990702
35,0.1572335627882616,0.16674294703398407
36,0.15702280036880478,0.1665958786327839
37,0.15683809299639145,0.16654192597167383
38,0.15664659250976007,0.1664935765741419
39,0.15646800515552348,0.16641335085799294
40,0.15630386750032127,0.16636661231445693
41,0.15611324784549302,0.16629961158608136
42,0.15590794929728163,0.1662354302643014
43,0.15571924275695195,0.16617330671868663
44,0.1555390718663192,0.1660897786764528
45,0.1553916822265132,0.16603422528911038
46,0.15526144307725856,0.16600183029550208
47,0.15509941161763005,0.16597890155541126
48,0.15493724541715748,0.16596797878039382
49,0.15479013447576886,0.1659261541886785
50,0.15463449398976117,0.16594625672224658
51,0.1544675822377093,0.16590344622572423
52,0.1543082586743826,0.1658583094662453
53,0.1541347101615838,0.16582337772659095
54,0.15398070536066874,0.1658407545507192
55,0.1538122104379518,0.16578039217023588
56,0.15365302928107574,0.16573545120027958
57,0.15350155817795255,0.16573410397303354
58,0.15339353846517823,0.16570751800133707
59,0.1532253071522907,0.16569922611858048
60,0.15305823969182222,0.16568608340840482
61,0.15292210264337325,0.16559181014830515
62,0.15280262163794645,0.1655381855954068
63,0.1526452312842463,0.16552412994817733
64,0.15250263663065403,0.16553849552375893
65,0.15234650264925395,0.16547718212544166
66,0.15225269364837246,0.16547819687261187
67,0.1521255392830172,0.16546627621116813
68,0.15200739081728834,0.16547113568444746
69,0.15188874827138255,0.16550032054462727
70,0.1517381321557064,0.16549813018331727
71,0.15158718655516484,0.16543618558392312
72,0.15145730475628338,0.16542423518050847
73,0.15133123435367396,0.1653787171441381
74,0.15118142126296255,0.16536845738288797
75,0.1510762427554769,0.16532998687607253
76,0.15096225982936262,0.16537626075671055
77,0.1508378058011207,0.1653857055543481
78,0.15067106643802763,0.16541951998266566
79,0.15055026108328237,0.1654021267846076
80,0.15044012851957164,0.16539911715629965
81,0.1503359373170025,0.1653812450389228
82,0.15026096589439447,0.1653576281822447
83,0.15011373156470287,0.1653133496970037
84,0.1499796875434091,0.1653015374684732
85,0.14989468134166758,0.1652866478152867
86,0.1497693383652167,0.16524801177431536
87,0.14963074268322518,0.16527433864586283
88,0.1495305688753902,0.1652537561001412
89,0.14939562036743742,0.1652332181112147
90,0.14926416813233376,0.16519971020749066
91,0.14913137344116675,0.16512574576407105
92,0.14904556503250435,0.16505573581919947
93,0.14893762148016298,0.16508493132823837
94,0.14885079953075522,0.1650739915499464
95,0.14876759025963412,0.16507364805351082
96,0.14865660961416355,0.1650663215938335
97,0.14857740319791024,0.1650849960039378
98,0.14844879124309768,0.16506882918340993
99,0.14830602416753044,0.1651001750474661
100,0.14818734529436436,0.1650561279070354
101,0.14810267440772734,0.16499778671662546
102,0.14796303954343124,0.16500815646264996
103,0.14784351035226767,0.16494668702905504
104,0.14775324745458465,0.1649284525574714
105,0.14763785701298637,0.16491456631107138
106,0.14755055952497068,0.1649071023491812
107,0.14743198847464642,0.1648803212357788
108,0.14731200224466448,0.16485751939076404
109,0.14720725224678677,0.16485462120809757
110,0.14711417292627818,0.1647959841935056
111,0.14699587674561465,0.1647928431155504
112,0.14693250074897327,0.16481086645070214
113,0.14686163078413542,0.16482074279455733
114,0.14675873014375906,0.16477280688148316
115,0.14667884840382156,0.16477770329965624
116,0.1465970610156328,0.16475245140301636
117,0.14650132792626755,0.1647376001344352
118,0.1464234326493619,0.1647095314259312
119,0.14631138872446023,0.1647326794040456
120,0.14621161449338482,0.16473835355189942
121,0.146140630956853,0.16469852195164686
122,0.14605762076804193,0.16468092259556505
123,0.1459433210114394,0.16470470054125744
124,0.14587832458287722,0.1646792970766058
125,0.14575688598352063,0.16471469884007234
126,0.14567151324051164,0.16471658636400088
127,0.14561021705830998,0.1647116203973414
128,0.14556281944594204,0.1646817015516165
129,0.1454946669255254,0.1647279598338605
130,0.14539109361102207,0.16472496550896948
131,0.1453012565735695,0.16472232098964132
132,0.1452093107311771,0.16471608489919723
133,0.14514010810041544,0.1647072485815732
134,0.1450663246554918,0.16469248575324894
135,0.14492222308832517,0.1646483815694473
136,0.14480998761086666,0.16465877908708512
137,0.14470054395873808,0.1646774955560077
138,0.14461408235082399,0.16463365873198757
139,0.14456980343426798,0.16461760454384033
140,0.1444704780573339,0.1646184192930684
141,0.14438198950383058,0.16462632386311743
142,0.1442602501843222,0.16465165170511137
143,0.14414864837683472,0.16463680866857505
144,0.14404238374881637,0.16464260361342117
145,0.1439259431581938,0.1645966098652373
146,0.14381806933456698,0.16460862345317548
147,0.14377748393317058,0.16459998556414485
148,0.14372139898083003,0.16461791737109044
149,0.14362290858173446,0.16460507477789899
150,0.14350302935674075,0.16464907914365537
151,0.1433903696536362,0.16460226703152903
152,0.14327783822429296,0.16457522634606525
153,0.1431761925084055,0.16453065915420198
154,0.14311817353836223,0.16452894820532754
155,0.14303740095945508,0.16454037084827958
156,0.14292708064448967,0.16452117690121826
157,0.1428705456380569,0.16452854972982314
158,0.14278078913909573,0.16452238539535136
159,0.1426778649388937,0.16454060859143052
160,0.14256981871464647,0.16452125419432792
161,0.14250674838864946,0.16451179807959038
162,0.1423809374794903,0.164471395273971
163,0.14234855531268506,0.16447343170202666
164,0.14224557202688512,0.16447969443848143
165,0.14216962423569598,0.1644596578541524
166,0.14211389153498036,0.16444043942545972
167,0.142028127709295,0.16443093362070044
168,0.1419296155131714,0.1644523437389349
169,0.14185700068722412,0.16446049097946394
170,0.14176854445193446,0.16447465786004692
171,0.14170956547798055,0.1644685142170241
172,0.1416249405321209,0.16448713958570088
173,0.14151127418559015,0.16445228684189897
174,0.1414431995127957,0.16441997007537298
175,0.14137618612188546,0.16444200388414948
176,0.14133899694693888,0.16443167718899965
177,0.1412411176941505,0.16443116985593825
178,0.14115030136433585,0.16439622874897675
179,0.1410953294479055,0.1644033049400366
180,0.14098851358691883,0.16437205941811553
181,0.1409294610150689,0.16437571072720744
182,0.14085795020837064,0.16440235881913492
183,0.1407515579391775,0.1644395727587328
184,0.1406425993723771,0.16450284982320657
185,0.14055909746249437,0.16456935162463418
186,0.14045797596468623,0.16459394013245413
187,0.14041024629897284,0.1645976542437738
188,0.14030469597228237,0.16458869460818623
189,0.1402121120750801,0.16459997286914055
190,0.14013053262585373,0.1646128600424267
191,0.14006577900394834,0.16459234926484811
192,0.13996394972680593,0.1645712211203918
193,0.13985687203911207,0.16458510104027443
194,0.13981541412062715,0.16457450664892295
195,0.13974302422116733,0.16456156732930188
196,0.13971566146516104,0.16454540593755118
197,0.1396316688606972,0.1644871676187063
198,0.13955320663292825,0.16449993159193046
199,0.13946141139838128,0.1644629874531255
200,0.1394321217005244,0.16448618299979822
201,0.13936814785579202,0.1644910160138066
202,0.13924995231594386,0.16449857536531765
203,0.1391653831778422,0.1644902232149672
204,0.139067097358033,0.1645053545049819
205,0.13895798056048492,0.16455631269763146
206,0.1388502121905896,0.16459805903164607
207,0.1387560347393937,0.16461347298467877
208,0.13867787620781877,0.16463867276794145
209,0.13856603967929387,0.16462275965524317
210,0.13845250061390355,0.16462695086781454
