Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.47104471921920776,60.0,3815.033447265625,0.021014440804719925,0.8787929252781251
pos18_A,0.2298448085784912,35.0,1484.0,0.005277725867927074,0.879433615625213
pos20_G,0.22114650905132294,56.0,1802.892822265625,0.007390516344457865,0.8090728748313407
pos18_G,0.19540971517562866,22.0,1280.1363525390625,0.0009849003981798887,0.7267174347535472
pos19_T,0.19308602809906006,40.0,849.5999755859375,0.00165530142839998,1.5632573681816841
pos20_T,0.19230146706104279,40.0,1041.0250244140625,0.0011474769562482834,1.2851270975952371
pos17_T,0.1863480508327484,46.0,1379.478271484375,0.0017907569417729974,1.8360318403655866
pos19_C,0.1808234453201294,47.0,530.6595458984375,0.0030359344091266394,0.7994260348016159
pos19_A,0.1756928712129593,54.0,1798.4259033203125,0.006712350994348526,0.8418421230469658
pos16_C,0.1747281849384308,60.0,1168.433349609375,0.005472369026392698,0.8282752710733255
pos15_A,0.16951942443847656,50.0,817.5800170898438,0.002848324365913868,0.7368040659620795
pos20_C,0.16701439023017883,60.0,865.5833129882812,0.0038092511240392923,0.8462721597047141
pos18_T,0.16504929959774017,31.0,914.7096557617188,0.0008662864565849304,1.5202007665089112
pos14_T,0.15578284859657288,52.0,1332.0384521484375,0.004861840512603521,0.778554820320877
pos3_C,0.15340812504291534,52.0,916.8653564453125,0.003844562917947769,0.7932995730124239
pos1_G,0.15190066397190094,68.0,1385.13232421875,0.00573668023571372,0.8364035931589755
pos19_G,0.14934299886226654,63.0,953.1587524414062,0.004532481078058481,0.8736391780707359
pos14_A,0.14932182431221008,14.0,333.9285583496094,0.0004367377841845155,0.6936708779525766
pos11_A,0.14628475904464722,47.0,1248.978759765625,0.0035153275821357965,0.7886893087597793
pos2_C,0.14577557146549225,32.0,504.78125,0.0008929113973863423,0.6798603462726698
pos4_G,0.1422438621520996,27.0,582.2963256835938,0.0015382173005491495,0.811784165217214
pos5_C,0.14199097454547882,41.0,1417.1463623046875,0.0039550308138132095,0.7829678916092346
pos4_T,0.14144966006278992,42.0,863.7142944335938,0.002489283913746476,0.7416353013483934
pos1_C,0.14140915870666504,37.0,1609.5946044921875,0.003884929930791259,0.8271267932215369
pos16_G,0.1396906077861786,52.0,1385.076904296875,0.003998118918389082,0.8496441068034706
pos13_C,0.1390458345413208,49.0,979.755126953125,0.003415401792153716,0.8337306552108142
pos6_A,0.1371614933013916,39.0,1094.4871826171875,0.001954398350790143,0.7276817063133941
pos17_C,0.1368638575077057,37.0,621.8378295898438,0.0017933320486918092,0.7534220074282886
pos9_C,0.1355312317609787,22.0,957.5454711914062,0.0011021527461707592,0.7400617094849172
pos20_A,0.13544780015945435,49.0,889.30615234375,0.0024222861975431442,0.759836142920785
pos12_A,0.13470129668712616,35.0,345.25714111328125,0.0007506210822612047,0.6599905230005554
pos5_T,0.13360245525836945,32.0,851.125,0.002012476325035095,0.7334070794726032
pos2_T,0.13117465376853943,40.0,1646.550048828125,0.0030706629622727633,0.7565199407531454
pos8_A,0.13082800805568695,25.0,403.20001220703125,0.0010367934592068195,0.6894133108099383
pos17_G,0.13035130500793457,34.0,653.6764526367188,0.0015802360139787197,0.8133929731981858
pos15_G,0.1290421038866043,34.0,852.7647094726562,0.0020978134125471115,0.809341320043658
pos21_T,0.12878313660621643,38.0,691.2105102539062,0.0013060676865279675,0.7369764509005332
pos1_A,0.12805293500423431,27.0,404.0740661621094,0.0006947829970158637,0.6214787383009786
pos21_G,0.12758302688598633,47.0,684.723388671875,0.0022115064784884453,0.68348470574172
pos3_T,0.1272028386592865,37.0,509.4053955078125,0.0010692233918234706,0.6685183970581063
pos10_A,0.12673117220401764,41.0,515.7073364257812,0.001467822934500873,0.722802653728234
pos13_T,0.12557783722877502,34.0,618.8235473632812,0.0007620065007358789,0.6480254017505221
pos17_A,0.12314952909946442,26.0,737.7692260742188,0.001056816428899765,0.7102513035887618
