epoch,train_loss,validation_loss
1,0.03034015861183605,0.02674388464900755
2,0.026708526517405913,0.026880366150890626
3,0.026511634356223498,0.026352101161835655
4,0.02626472043346145,0.02610998836856696
5,0.025926893664220477,0.026278150069617454
6,0.02558622455939078,0.02609792880774025
7,0.025503180872137744,0.026212986600735497
8,0.02574544047342868,0.02606380206022051
9,0.025173816401163,0.025797487218533793
10,0.02520506677761574,0.02605252400521309
11,0.02528786333284471,0.025809622201467715
12,0.02497892243133074,0.025802747352469353
13,0.024951718566484676,0.02637277453416778
14,0.024901364283780106,0.025665412404604498
15,0.024702773572150664,0.02567208579951717
16,0.024706161298378014,0.025554901878199268
17,0.02465243249632632,0.025626402360297017
18,0.02456518127454633,0.02565422804365235
19,0.024637200359340722,0.025669183395802975
20,0.02439069683238913,0.02576611058846597
21,0.024673162940764586,0.025936877859696266
22,0.024425873043225455,0.02555754293477343
23,0.02424625654449663,0.025660139670775784
24,0.024330768910294242,0.025618242883994696
25,0.024286099118699896,0.02577954748825681
26,0.024274987415038873,0.025708724534319292
27,0.02410900749518295,0.025502093082233782
28,0.024129769907271916,0.0266531873734728
29,0.02392568036740454,0.02588756135514667
30,0.0241503387146463,0.026382326629132993
31,0.024064894969620724,0.0264378935819672
32,0.024056601541162848,0.02599653109547592
33,0.023869016700479178,0.026377084130241025
34,0.024189650805755615,0.025632552000423595
35,0.023818022451813938,0.025879226985477632
36,0.023599944881218197,0.02577551569969904
37,0.023882253224507037,0.025376518839789974
38,0.02358228339042712,0.026594782873026787
39,0.023671914039648603,0.026196012063132178
40,0.023537344450465392,0.02565287697098909
41,0.023510803788364162,0.02687280909008076
42,0.02337783804304571,0.02705203603592611
43,0.02334028939813201,0.02581181267817174
44,0.02325730389958894,0.02571871166508044
45,0.02348648617449708,0.026480458051927627
46,0.023571855707090614,0.02560096161980783
47,0.02298905827582742,0.026327798082943884
48,0.02351872190220278,0.027013717579745477
49,0.02291933975169042,0.025518792639336277
50,0.02302694021745842,0.025231183548608135
51,0.022934279774157264,0.02710931241031616
52,0.02286338107268095,0.027922441888480417
53,0.022963694518470055,0.02581658446260037
54,0.022915611092778388,0.025798615158325242
55,0.022773308770426014,0.026763940920993205
56,0.02276570450152293,0.02688391821519021
57,0.02251758011688075,0.02757284671308533
58,0.02265863769143654,0.026696150155077057
59,0.02256826012922358,0.029114660674766188
60,0.02248939870604422,0.026392444151063118
61,0.022529618029154045,0.027713407726297455
62,0.022217172792591777,0.026993254187606997
63,0.022311496535188706,0.026837534721820586
64,0.02238055551138696,0.02602636033609029
65,0.022155732507697094,0.027407134162081827
66,0.022285801617982694,0.027383764574844992
67,0.02204473699704632,0.027628544417600476
68,0.02199178698201248,0.027398281910967444
69,0.022132581045209307,0.025940280960452172
70,0.021610291735376184,0.02629110828162201
