iteration,train_rmse,validation_rmse
0,0.18015899547126774,0.18148004730637354
1,0.17924702772494858,0.18077369231120802
2,0.1785261051707756,0.18031875903242028
3,0.17756102934626453,0.17957169708750584
4,0.17673062329814201,0.17890276506793934
5,0.1759478994445498,0.1783717772158172
6,0.1751957958113106,0.17775404083452143
7,0.17448752437411663,0.17740315113631872
8,0.17390474370412629,0.17702765348428143
9,0.17329417899205607,0.17676173180969082
10,0.17273879361251163,0.1764393594474692
11,0.17215007678871277,0.17595011837049962
12,0.17164634803893533,0.17565277521085354
13,0.17121301142942225,0.17545354403317254
14,0.17075660846867705,0.17522792805956472
15,0.17026740121011777,0.17493928895375954
16,0.16981079238817084,0.17468109059723863
17,0.169373424771502,0.17437008865500173
18,0.169007155715407,0.17411868066362954
19,0.1685559180412457,0.17397169203089224
20,0.1681298600572707,0.17376712861743668
21,0.16770748696467053,0.17360588112133385
22,0.1673457162783523,0.17337781040723532
23,0.16692395055950696,0.17329012865645582
24,0.16650575873916393,0.17317412606081778
25,0.1661785625346387,0.17316852175688197
26,0.16587750759995948,0.17303381762922845
27,0.16553183080003248,0.17290021339014594
28,0.1651819122548083,0.17276091557057638
29,0.1648408292216437,0.17269703316669952
30,0.16459368778579758,0.17268181356605
31,0.16427951640048985,0.17256081625539815
32,0.1639450792787403,0.17248942981372248
33,0.1636097667306678,0.17233297100451328
34,0.16329623419274003,0.17228757202310355
35,0.1630294408868461,0.1722980315004043
36,0.16272836215798217,0.17225727487781706
37,0.1624622267367147,0.1721834559829817
38,0.16219675068952788,0.17218727314850982
39,0.16195241835815116,0.17212773551554147
40,0.1617113439194298,0.17210792166151445
41,0.1614409040162118,0.17202556393400126
42,0.16116619552872788,0.17202433503802625
43,0.160914006542044,0.1719436696566663
44,0.16063768805832093,0.17188385000064735
45,0.1604536393618413,0.17194523662070063
46,0.16020123847520512,0.17179171121259218
47,0.15994517336898498,0.17188082487830775
48,0.15970156407117564,0.17194544212440915
49,0.15946126574654637,0.17190841279327962
50,0.15923066464485228,0.17184372856740684
51,0.15897013841524163,0.17175253727815606
