Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,0.0008430838010602907,0.004222109407975275,0.1996830777212365,0.841731956311008,1.0
pos1_C,-0.014594156341245957,0.004078713905432521,-3.578126997779302,0.00034747898882270256,0.00268055219948942
pos1_G,0.026499620380780176,0.004196891810182551,6.314106147908428,2.816724631315992e-10,5.703867378414884e-09
pos1_CTCF,-0.059823693277615796,0.0365603592913786,-1.6362993809998738,0.10180412790636706,0.35852758088764053
pos1_Dnase,-0.01750414667495498,0.07888362506752605,-0.22189835545680184,0.8243969247291534,1.0
pos1_H3K4me3,0.009256481611729112,0.042123809072371295,0.21974464834901106,0.8260739043657275,1.0
pos1_RRBS,1.7613239739204892e-14,3.162277660168379e-08,5.569795455047757e-07,0.9999995556042165,1.0
pos2_A,0.012790063953628781,0.004484748394544494,2.85190223139103,0.00435353964155194,0.023509114064380478
pos2_C,0.012966523136572568,0.004424980823193575,2.930300413644377,0.0033929592371122475,0.020357755422673485
pos2_G,0.01163621092325433,0.004374511562822201,2.6600023239502577,0.007824776436189396,0.039612930708208816
pos2_CTCF,0.05360760997771849,0.046370121397378054,1.1560808633282913,0.2476719394382334,0.6079220331665729
pos2_Dnase,-0.005265294869070785,0.12102722410921381,-0.04350504531376704,0.9652996930469899,1.0
pos2_H3K4me3,-0.005824578073848034,0.057161825318753356,-0.10189629252334488,0.9188407574769857,1.0
pos2_RRBS,-5.031874218698061e-15,3.162277660168379e-08,-1.5912183430566096e-07,0.9999998730418866,1.0
pos3_A,-0.00915946809107241,0.004122646274641356,-2.221744840786571,0.02631981424009422,0.11843916408042397
pos3_C,-0.01917514885479816,0.004197196573002333,-4.568561067198674,4.961588936369665e-06,6.698145064099048e-05
pos3_G,0.0037905392486951234,0.004200453061800085,0.9024120000690367,0.36685682331648084,0.7718286412632455
pos3_CTCF,0.017524142972568896,0.04285944982020394,0.40887465998940603,0.6826392091683406,1.0
pos3_Dnase,0.3441514921620713,0.1816809981666421,1.8942624470083957,0.05821508322093916,0.2193219414370266
pos3_H3K4me3,0.008060044536294362,0.05418740428719816,0.14874387585674698,0.8817583290969919,1.0
pos3_RRBS,-4.315485648892262e-16,3.162277660168379e-08,-1.3646763860269244e-08,0.9999999891116929,1.0
pos4_A,0.019438565628729303,0.004339639716933914,4.4793040198422815,7.56041780158867e-06,9.421443721979728e-05
pos4_C,0.010890797118892154,0.004235360354890509,2.5713979936362934,0.010141252063907036,0.0492778513243939
pos4_G,0.01760696806158413,0.004244178335540013,4.148498642044901,3.370533921409624e-05,0.00032119205604021125
pos4_CTCF,-0.038051265195958014,0.0445005647430891,-0.8550737595272282,0.392528010241298,0.8152504828088498
pos4_Dnase,-0.2893749304497355,0.19217704944800387,-1.5057725742013217,0.13215284849527142,0.41977963639674454
pos4_H3K4me3,0.030725992739282924,0.052928744767958676,0.5805161802719234,0.5615778777678213,0.9476626687331985
pos4_RRBS,1.2389533169306926e-15,3.162277660168379e-08,3.9179143961214437e-08,0.999999968740241,1.0
pos5_A,0.004511707766738629,0.004326388112253984,1.042834727184958,0.2970466201064572,0.6878283178141381
pos5_C,0.01223698769151976,0.00423676667819277,2.888284538892653,0.0038806724678168703,0.021678239302977
pos5_G,0.001969359713297496,0.004241515053966432,0.4643057228939595,0.642437455153781,1.0
pos5_CTCF,0.05106400803973831,0.044019068208566776,1.1600429113535957,0.24605525792982053,0.6079220331665729
pos5_Dnase,-0.05084695557743933,0.13239048779600915,-0.3840680431345317,0.7009350699440082,1.0
pos5_H3K4me3,0.04565672474963311,0.05696931989696598,0.8014265368132761,0.4229012057413768,0.8216778594871352
pos5_RRBS,-3.5297194706452994e-16,3.162277660168379e-08,-1.1161953028682988e-08,0.9999999910942423,1.0
pos6_A,0.01117295017533669,0.004121486236408483,2.7109031874562186,0.0067199152630730286,0.03511697653605905
pos6_C,0.01836654245580883,0.004129169579015279,4.447999072052854,8.748213134790461e-06,0.00010122932341686106
pos6_G,0.026114722619086095,0.004223260040308893,6.183545973923984,6.478892977668238e-10,1.1662007359802828e-08
