epoch,train_loss,validation_loss
1,0.0198634285434562,0.014362493074207588
2,0.014802833788432553,0.014263502912211965
3,0.014583396665563006,0.014326759471152802
4,0.014844981224422092,0.014446962995184514
5,0.014826608534338566,0.015694801001063057
6,0.014784303563891925,0.014316099263613916
7,0.014258784479892476,0.014670108925579614
8,0.014250731019296671,0.014079799410666673
9,0.014302473104756606,0.014109571474312826
10,0.014286945761908233,0.014448727916158338
11,0.014136354504030028,0.014388050976429732
12,0.014266259670317864,0.014383701053057009
13,0.0140565569860002,0.014087144797312394
14,0.01416730610158828,0.014087950742540468
15,0.014183105995598704,0.014199344626848251
16,0.014308138942938385,0.014643633607348413
17,0.014154717075684449,0.014273710308582273
18,0.014090242173089584,0.014071690130495388
19,0.014008985074613336,0.014172063971236918
20,0.014103968000169597,0.014261368929429818
21,0.013977472726150138,0.014193734578532345
22,0.014046259872597248,0.014084697282297238
23,0.014028760056620118,0.01405667174920326
24,0.013860630411639636,0.01441808331203256
25,0.014014358107439746,0.014713869939152977
26,0.013895614543492047,0.014123697076277196
27,0.013940040642430285,0.01409768727927945
28,0.01401795992451374,0.014258070744375009
29,0.01389534499230919,0.01408180448489676
30,0.013956518188553067,0.014131842092930816
31,0.013910758159582365,0.014072463566167209
32,0.013771325801525567,0.014300676189960186
33,0.013955786938788853,0.014128391640900656
34,0.013804227978218219,0.014066806054524794
35,0.01390236266894959,0.014070483436452523
36,0.013862817971041365,0.014090849489030492
37,0.013850346943230394,0.014097839928025963
38,0.013802755439650476,0.014296905050864657
39,0.013742267126270243,0.014044247090617436
40,0.013786382006447625,0.014169382542826747
41,0.013795567460364172,0.014156192681887222
42,0.013846909114802047,0.014053797217100176
43,0.01367123665990037,0.014164687081716443
44,0.013651900021306566,0.014042806579866483
45,0.013667186517906552,0.014242019571136428
46,0.01371777214166174,0.014347117977174183
47,0.013637576901158185,0.014248255444050745
48,0.013710073303679491,0.014310106473000905
49,0.013688653081430397,0.01436639872614209
50,0.013590515535681564,0.01436048346991075
51,0.013616225712598254,0.014207528552168426
52,0.013690587468817126,0.014386944455016433
53,0.013710589470688001,0.01435671599354339
54,0.013501480674471114,0.014500244529846744
55,0.013534832503098924,0.014355678590483792
56,0.013534201314360795,0.014188072285863735
57,0.013487976357453366,0.01420208020491227
58,0.013476071326805231,0.01462640801430431
59,0.013352194409048683,0.014190164583784933
60,0.013395031706847317,0.014539432197183597
61,0.013326566780173445,0.014684776233096842
62,0.013261478151075918,0.014345159155551259
63,0.013264361133842672,0.014306406307794893
64,0.013303441309053797,0.014301313822449164
