epoch,train_loss,validation_loss
1,0.016368073388674863,0.01403398167285073
2,0.014669694505392749,0.0144369964452304
3,0.014273663963404007,0.01396422821118404
4,0.014100309373172252,0.013999729932691078
5,0.014053086142977969,0.014006730877147376
6,0.014093129583846729,0.014745970654749233
7,0.01379011465437029,0.014078510080585043
8,0.013546663597487426,0.013909531875961383
9,0.013503792372112378,0.014142693506681738
10,0.013450193090004068,0.013979695556073925
11,0.01327772186991176,0.013934827140240951
12,0.013075235313583906,0.013892948006116252
13,0.01295366798360971,0.014007683139550323
14,0.012753197999175167,0.014758684595634465
15,0.012475285648953924,0.014424799422498878
16,0.01228116057151921,0.014372114147564383
17,0.01208987272899002,0.014864870522683132
18,0.0121859107626286,0.014940413837641022
19,0.011864429704306307,0.014443935340853366
20,0.011390192718839256,0.016193121953206206
21,0.011083261744504368,0.014452440877452151
22,0.011050738005099718,0.01668528475663589
23,0.010563966861868487,0.014386117758357343
24,0.010514774618281937,0.01466858817676779
25,0.010348740538282233,0.01527862912683769
26,0.009656877220752251,0.015463577068005581
27,0.009830378197959597,0.0171385528377563
28,0.00954540098040275,0.018415234229378116
29,0.009194998290175725,0.015354191652634217
30,0.009057657487413088,0.017220893789452452
31,0.008440163953012217,0.014941440708935261
32,0.008237756272822635,0.01543590374973439
