Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_20,20,RRBS,0.03049008920788765,3.8821616172790527,1.1799938678741455
A_pos_14,14,A,0.02624278888106346,3.8821616172790527,1.226364254951477
C_pos_14,14,C,0.02624278888106346,3.8821616172790527,1.226364254951477
G_pos_14,14,G,0.02624278888106346,3.8821616172790527,1.226364254951477
T_pos_14,14,T,0.02624278888106346,3.8821616172790527,1.226364254951477
CTCF_pos_14,14,CTCF,0.02624278888106346,3.8821616172790527,1.226364254951477
Dnase_pos_14,14,Dnase,0.02624278888106346,3.8821616172790527,1.226364254951477
H3K4me3_pos_14,14,H3K4me3,0.02624278888106346,3.8821616172790527,1.226364254951477
RRBS_pos_14,14,RRBS,0.02624278888106346,3.8821616172790527,1.226364254951477
A_pos_10,10,A,0.02231966145336628,3.8821616172790527,0.9402308464050293
C_pos_10,10,C,0.02231966145336628,3.8821616172790527,0.9402308464050293
G_pos_10,10,G,0.02231966145336628,3.8821616172790527,0.9402308464050293
T_pos_10,10,T,0.02231966145336628,3.8821616172790527,0.9402308464050293
CTCF_pos_10,10,CTCF,0.02231966145336628,3.8821616172790527,0.9402308464050293
Dnase_pos_10,10,Dnase,0.02231966145336628,3.8821616172790527,0.9402308464050293
H3K4me3_pos_10,10,H3K4me3,0.02231966145336628,3.8821616172790527,0.9402308464050293
RRBS_pos_10,10,RRBS,0.02231966145336628,3.8821616172790527,0.9402308464050293
RRBS_pos_13,13,RRBS,0.019964832812547684,3.8821616172790527,1.1535348892211914
H3K4me3_pos_13,13,H3K4me3,0.019964832812547684,3.8821616172790527,1.1535348892211914
Dnase_pos_13,13,Dnase,0.019964832812547684,3.8821616172790527,1.1535348892211914
CTCF_pos_13,13,CTCF,0.019964832812547684,3.8821616172790527,1.1535348892211914
T_pos_13,13,T,0.019964832812547684,3.8821616172790527,1.1535348892211914
G_pos_13,13,G,0.019964832812547684,3.8821616172790527,1.1535348892211914
C_pos_13,13,C,0.019964832812547684,3.8821616172790527,1.1535348892211914
A_pos_13,13,A,0.019964832812547684,3.8821616172790527,1.1535348892211914
A_pos_11,11,A,0.018633631989359856,3.8821616172790527,1.0784482955932617
C_pos_11,11,C,0.018633631989359856,3.8821616172790527,1.0784482955932617
G_pos_11,11,G,0.018633631989359856,3.8821616172790527,1.0784482955932617
T_pos_11,11,T,0.018633631989359856,3.8821616172790527,1.0784482955932617
CTCF_pos_11,11,CTCF,0.018633631989359856,3.8821616172790527,1.0784482955932617
Dnase_pos_11,11,Dnase,0.018633631989359856,3.8821616172790527,1.0784482955932617
H3K4me3_pos_11,11,H3K4me3,0.018633631989359856,3.8821616172790527,1.0784482955932617
RRBS_pos_11,11,RRBS,0.018633631989359856,3.8821616172790527,1.0784482955932617
A_pos_12,12,A,0.018236933276057243,3.8821616172790527,1.1157258749008179
C_pos_12,12,C,0.018236933276057243,3.8821616172790527,1.1157258749008179
G_pos_12,12,G,0.018236933276057243,3.8821616172790527,1.1157258749008179
T_pos_12,12,T,0.018236933276057243,3.8821616172790527,1.1157258749008179
CTCF_pos_12,12,CTCF,0.018236933276057243,3.8821616172790527,1.1157258749008179
Dnase_pos_12,12,Dnase,0.018236933276057243,3.8821616172790527,1.1157258749008179
H3K4me3_pos_12,12,H3K4me3,0.018236933276057243,3.8821616172790527,1.1157258749008179
RRBS_pos_12,12,RRBS,0.018236933276057243,3.8821616172790527,1.1157258749008179
A_pos_21,21,A,0.013645349070429802,3.8821616172790527,1.9225667715072632
C_pos_21,21,C,0.013645349070429802,3.8821616172790527,1.9225667715072632
G_pos_21,21,G,0.013645349070429802,3.8821616172790527,1.9225667715072632
T_pos_21,21,T,0.013645349070429802,3.8821616172790527,1.9225667715072632
CTCF_pos_21,21,CTCF,0.013645349070429802,3.8821616172790527,1.9225667715072632
Dnase_pos_21,21,Dnase,0.013645349070429802,3.8821616172790527,1.9225667715072632
H3K4me3_pos_21,21,H3K4me3,0.013645349070429802,3.8821616172790527,1.9225667715072632
RRBS_pos_21,21,RRBS,0.013645349070429802,3.8821616172790527,1.9225667715072632
A_pos_22,22,A,0.008735012263059616,3.8821616172790527,2.223968267440796
C_pos_22,22,C,0.008735012263059616,3.8821616172790527,2.223968267440796
G_pos_22,22,G,0.008735012263059616,3.8821616172790527,2.223968267440796
T_pos_22,22,T,0.008735012263059616,3.8821616172790527,2.223968267440796
CTCF_pos_22,22,CTCF,0.008735012263059616,3.8821616172790527,2.223968267440796
Dnase_pos_22,22,Dnase,0.008735012263059616,3.8821616172790527,2.223968267440796
H3K4me3_pos_22,22,H3K4me3,0.008735012263059616,3.8821616172790527,2.223968267440796
RRBS_pos_22,22,RRBS,0.008735012263059616,3.8821616172790527,2.223968267440796
