Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.9418882727622986,117.0,4177.19677734375,0.024125855416059494,0.9068298359373278
pos13_CTCF,0.5847301483154297,5.0,3030.0,0.0009962423937395215,0.7170257966897179
pos20_G,0.4180729389190674,112.0,2231.25,0.013031045906245708,0.8657952268121665
pos19_A,0.35344740748405457,89.0,2095.359619140625,0.006981020327657461,0.7816856485118374
pos18_A,0.34202292561531067,88.0,2432.852294921875,0.008526774123311043,0.9258756730906902
pos18_G,0.3056778311729431,76.0,945.1710815429688,0.0016679277177900076,0.7422006810853823
pos18_T,0.30552223324775696,7.0,510.71429443359375,0.0007344706682488322,0.6162450903946693
pos16_G,0.3027125895023346,88.0,2800.147705078125,0.008501263335347176,0.828047788532149
pos20_C,0.2930973768234253,78.0,2391.025634765625,0.005097400862723589,0.8429720096954105
pos12_CTCF,0.2889190912246704,1.0,1284.0,9.7396616183687e-05,0.5345743818821564
pos10_CTCF,0.27069416642189026,8.0,1004.875,0.0006132585695013404,0.6590487328702616
pos11_CTCF,0.26514333486557007,5.0,1219.800048828125,0.00034856691490858793,0.558848462188475
pos1_G,0.2608855664730072,124.0,1867.8870849609375,0.009856833145022392,0.8388851635016743
pos21_G,0.24779652059078217,106.0,2459.8583984375,0.009042768739163876,0.7189708857508088
pos14_G,0.24288055300712585,86.0,2351.43017578125,0.00682116998359561,0.8436067793645853
pos17_T,0.23950162529945374,28.0,7092.46435546875,0.006681627128273249,0.5447979631433013
pos20_CTCF,0.2369185984134674,5.0,629.7999877929688,0.00017641764134168625,0.4877923623704371
pos15_A,0.22223366796970367,105.0,1726.076171875,0.006751678884029388,0.7795499067131777
pos14_T,0.2173071652650833,100.0,1915.3299560546875,0.006532680243253708,0.7619546474800061
pos19_C,0.21368131041526794,80.0,1030.4749755859375,0.0028092379216104746,0.795298926710559
pos20_A,0.20369155704975128,79.0,1340.8861083984375,0.0022461791522800922,0.8271398295426843
pos17_G,0.20213259756565094,104.0,1289.4134521484375,0.0029422915540635586,0.7940292383278328
pos10_A,0.20011833310127258,80.0,2824.6875,0.006220821291208267,0.794623987503443
pos20_T,0.19691219925880432,33.0,4996.060546875,0.006254312116652727,0.5128397874608167
pos13_C,0.19449567794799805,54.0,1408.9073486328125,0.0022735248785465956,0.7798308373879187
pos12_A,0.19370922446250916,76.0,2443.644775390625,0.005614412948489189,0.8444465454777996
pos17_A,0.19341032207012177,77.0,1321.597412109375,0.0016762918094173074,0.7548471879517024
pos11_A,0.19324102997779846,87.0,2012.02294921875,0.00568025978282094,0.800136186693451
pos10_T,0.1917305588722229,65.0,1253.123046875,0.0025705653242766857,0.7530662371083663
pos14_RRBS,0.18816131353378296,18.0,2757.333251953125,0.00028537563048303127,0.176931705853265
pos6_CTCF,0.18680527806282043,4.0,791.25,0.00016158159996848553,0.5867379317733674
pos9_CTCF,0.18551726639270782,3.0,5139.0,0.0004774174012709409,0.7560472245587064
pos1_C,0.18397420644760132,74.0,2370.689208984375,0.004922516644001007,0.8531811776414099
pos16_T,0.1801925152540207,65.0,1068.96923828125,0.0010833952110260725,0.6249752945542237
pos6_T,0.17938891053199768,57.0,2002.3157958984375,0.0035145918373018503,0.7968980798169125
pos22_RRBS,0.17933082580566406,25.0,1524.6400146484375,0.00030042699654586613,0.23972686993316475
pos19_G,0.1788056641817093,67.0,1977.5970458984375,0.005018336232751608,0.8371872488916519
pos2_T,0.17523281276226044,61.0,2090.50830078125,0.0036774498876184225,0.7253389538514788
pos7_A,0.1749597042798996,67.0,1023.5820922851562,0.001436611288227141,0.7026814231451266
pos15_G,0.17336079478263855,67.0,1421.8060302734375,0.002114860573783517,0.7197715970068718
pos15_C,0.1697593480348587,71.0,1615.323974609375,0.0027993046678602695,0.7694195376807068
