epoch,train_loss,validation_loss
1,0.03157957038580209,0.02831484940097295
2,0.027488002293238466,0.028100863538771077
3,0.02640278645260366,0.03169483661460746
4,0.0249190960643081,0.028691740125444974
5,0.02329213108117387,0.0290615625120529
6,0.022175212681092595,0.029705387590434285
7,0.02081994742373213,0.029941584393450238
8,0.019889016130534162,0.03072764738126294
9,0.019007053108843375,0.03128491150861144
10,0.01788164078207528,0.03086450941390328
11,0.017102173790362885,0.03161265134593269
12,0.016454342570106542,0.03262274803667033
13,0.016004269422558906,0.03370550923792463
14,0.01556357250484683,0.033544424478192995
15,0.015148822198816544,0.03337137864294231
16,0.01462604135243422,0.03362581188375537
17,0.013989976140958883,0.03363476786677268
18,0.013971753587721956,0.03438367513293862
19,0.013493862769369895,0.033366665632650595
20,0.01336370568281067,0.03346173637031091
21,0.013043611696777957,0.03370373970458296
22,0.01277293140495396,0.033872220140335654
