Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.5012915730476379,56.0,1593.9107666015625,0.026382535696029663,0.9041559400095756
pos18_A,0.257644385099411,34.0,867.5,0.010145140811800957,0.9292424445528008
pos18_G,0.23620232939720154,23.0,443.521728515625,0.002909810282289982,0.8345512944011506
pos14_G,0.20008531212806702,57.0,771.0701904296875,0.010603022761642933,0.8478290041522469
pos3_Dnase,0.19994205236434937,1.0,74.0,2.568099444033578e-05,0.3038620554549269
pos20_G,0.19221706688404083,64.0,709.609375,0.0125198345631361,0.8403477069215074
pos20_C,0.186858668923378,40.0,691.625,0.007743162102997303,0.8935223858424822
pos19_A,0.1771734058856964,47.0,595.0425415039062,0.008673533797264099,0.8284281283144186
pos16_G,0.15112611651420593,58.0,589.586181640625,0.008723990060389042,0.8246478812323598
pos17_G,0.1465846747159958,48.0,269.5,0.0019644866697490215,0.7754683648275237
pos22_Dnase,0.14398324489593506,3.0,375.6666564941406,0.00015364195860456675,0.28883339452445467
pos15_A,0.13816510140895844,56.0,396.4285583496094,0.00572616932913661,0.7902594441553323
pos15_C,0.13749228417873383,52.0,464.5961608886719,0.005782702472060919,0.771936545524986
pos1_G,0.13718225061893463,55.0,601.9818115234375,0.0068238358944654465,0.7626585093940265
pos21_G,0.13714614510536194,70.0,626.7714233398438,0.00756427925080061,0.7169057209966165
pos19_C,0.1356067955493927,43.0,282.6046447753906,0.003430636366829276,0.8530374199202262
pos15_G,0.1350439190864563,29.0,280.7241516113281,0.0020066052675247192,0.6808949033421358
pos7_Dnase,0.13376367092132568,1.0,334.0,7.668221951462328e-05,0.2702344189435834
pos17_RRBS,0.12790170311927795,21.0,414.4761962890625,0.0004601843247655779,0.212130307623055
pos14_T,0.12786473333835602,53.0,697.2453002929688,0.0064034671522676945,0.7506056932823185
pos2_Dnase,0.12542319297790527,1.0,321.0,5.543972292798571e-05,0.24972168468308112
pos21_T,0.1251627802848816,20.0,473.54998779296875,0.0022715404629707336,0.8306078588492107
pos14_C,0.1241682767868042,18.0,284.0555419921875,0.0007889596163295209,0.6750406884566101
pos21_C,0.12175366282463074,26.0,286.19232177734375,0.0011430307058617473,0.5515134691975827
pos6_T,0.12159917503595352,42.0,642.90478515625,0.005070941057056189,0.8202941883218322
pos13_RRBS,0.12016909569501877,9.0,361.77777099609375,0.00010721871512942016,0.40756816199454726
pos6_G,0.11942390352487564,39.0,178.8205108642578,0.0019027198432013392,0.7363727967787949
pos8_G,0.1194106712937355,30.0,243.93333435058594,0.001131576718762517,0.7393205788299166
pos14_A,0.11865241080522537,35.0,505.8285827636719,0.003628927282989025,0.758861337122938
pos16_T,0.11827412992715836,36.0,294.5833435058594,0.0015838895924389362,0.6728437729543576
pos20_A,0.11764827370643616,32.0,347.09375,0.0013553505996242166,0.7224527480214432
pos11_A,0.11672785878181458,48.0,464.0208435058594,0.004316343460232019,0.8092638868127906
pos3_T,0.11660432070493698,49.0,234.36734008789062,0.003191546769812703,0.7935724147041331
pos5_T,0.11628113687038422,23.0,139.3913116455078,0.0006831282516941428,0.6048042753739912
pos21_RRBS,0.1150432676076889,10.0,242.6999969482422,0.00011725757940439507,0.2901031469304865
pos20_Dnase,0.11495498567819595,5.0,250.8000030517578,0.0001640690752537921,0.24275837778553652
pos10_Dnase,0.11475847661495209,2.0,1203.5,0.00011291462578810751,0.22176657002236683
pos19_G,0.11419861018657684,31.0,330.7742004394531,0.002026642905548215,0.8282131970051273
pos16_C,0.11408895999193192,34.0,270.8529357910156,0.002676364965736866,0.766210764298997
pos7_RRBS,0.11361152678728104,3.0,233.6666717529297,4.141428871662356e-05,0.1754576105737537
pos12_A,0.11341756582260132,46.0,521.0869750976562,0.0038216549437493086,0.7715399564413967
pos16_RRBS,0.11290881782770157,5.0,320.3999938964844,4.869000258622691e-05,0.1544376729896467
pos9_A,0.11253032833337784,48.0,192.7916717529297,0.0016670464538037777,0.6786695366804298
pos17_A,0.11237724870443344,41.0,291.0975646972656,0.0022385232150554657,0.7103213382638526
pos12_T,0.1121160015463829,33.0,309.3939514160156,0.001150732976384461,0.7083644105607678
pos13_G,0.11022499948740005,35.0,184.1999969482422,0.0017296664882451296,0.7622260615318747
pos9_C,0.11010993272066116,26.0,206.84616088867188,0.0009894220856949687,0.7158931839561856
pos13_A,0.10994977504014969,34.0,268.1176452636719,0.0012571061961352825,0.6241037340503722
pos10_G,0.10918863117694855,35.0,166.39999389648438,0.0009506410569883883,0.6525572245587717
pos8_C,0.10914797335863113,38.0,191.84210205078125,0.000934273935854435,0.6816873671793057
pos13_C,0.10881218314170837,38.0,196.57894897460938,0.0023790602572262287,0.7924138174418608
pos21_A,0.10875170677900314,25.0,199.32000732421875,0.0010837700683623552,0.7719620995222123
pos6_C,0.10844487696886063,38.0,301.0789489746094,0.0021353522315621376,0.7805405544244194
pos15_T,0.10701535642147064,26.0,217.07691955566406,0.001070721889846027,0.6812385023075405
pos12_G,0.10667932778596878,29.0,338.0,0.002122923731803894,0.7572413020614087
pos10_T,0.10614216327667236,33.0,297.7272644042969,0.0013006147928535938,0.6926946299530361
pos11_Dnase,0.10611025989055634,1.0,182.0,4.400912803248502e-05,0.2070550836468615
pos6_Dnase,0.10570366680622101,2.0,115.0,5.616492489934899e-05,0.19121730865754
pos12_C,0.10566204786300659,33.0,215.72727966308594,0.0015128174563869834,0.7011812321306419
pos16_A,0.10505165159702301,15.0,193.13333129882812,0.0007163240807130933,0.7133847787883372
pos5_Dnase,0.10475138574838638,2.0,493.5,5.6809167290339246e-05,0.272638747497852
pos4_RRBS,0.10438999533653259,15.0,579.7999877929688,0.00018870366329792887,0.24390982336402067
pos5_A,0.10404016822576523,21.0,132.57142639160156,0.00067731156013906,0.6625803041856315
pos5_G,0.10351608693599701,26.0,433.4230651855469,0.0019472877029329538,0.79293105086572
pos12_Dnase,0.1034400686621666,4.0,95.0,0.00010313210805179551,0.2895430445826159
pos5_C,0.10316096991300583,26.0,184.76922607421875,0.0006437381962314248,0.6633070684759482
pos8_A,0.102789506316185,32.0,225.0625,0.0012013826053589582,0.6836376404558441
pos11_G,0.10239358246326447,34.0,217.9705810546875,0.002225913805887103,0.8328249095520522
pos4_T,0.10183645039796829,25.0,125.44000244140625,0.00044306082418188453,0.5766831189957429
pos10_A,0.10153532773256302,45.0,585.4888916015625,0.004744990263134241,0.7677495850639151
pos9_T,0.10124213248491287,22.0,188.77272033691406,0.0004997736541554332,0.624819143935822
pos3_G,0.10094092786312103,34.0,315.1470642089844,0.0014832325978204608,0.7371737068500931
pos2_C,0.10051003098487854,37.0,209.81080627441406,0.0011554477969184518,0.7026123639016782
pos2_G,0.09890417754650116,36.0,136.13888549804688,0.0007258100085891783,0.6485728897195236
pos11_C,0.0988910123705864,35.0,480.6000061035156,0.0033138964790850878,0.8091801222208765
pos7_T,0.09806407243013382,20.0,247.5,0.0006491647800430655,0.5845248602262938
pos1_Dnase,0.09785732626914978,18.0,136.77777099609375,0.00038873421726748347,0.3998751344665278
pos7_C,0.0960550606250763,26.0,388.4230651855469,0.0013145586708560586,0.7638398612150431
pos8_T,0.0955321192741394,20.0,289.5,0.0013155820779502392,0.7280859022555858
pos4_A,0.09529030323028564,35.0,455.6856994628906,0.0021054744720458984,0.7076673328594595
pos3_C,0.09404082596302032,31.0,515.4193725585938,0.0024442339781671762,0.783526902849008
pos7_A,0.09207941591739655,29.0,356.862060546875,0.0012276694178581238,0.7428487175947763
pos1_A,0.09205355495214462,35.0,251.62857055664062,0.0015172488056123257,0.7412588443061195
pos1_C,0.0915958508849144,52.0,631.076904296875,0.00557537330314517,0.8572438612571469
pos2_T,0.09132447838783264,36.0,238.55555725097656,0.0011301060440018773,0.6187187140926376
pos9_Dnase,0.0911794975399971,2.0,112.0,3.100761750829406e-05,0.2729379116128038
pos16_Dnase,0.09061012417078018,9.0,715.4444580078125,0.0006595517625100911,0.33271075281055473
pos4_C,0.08959963917732239,37.0,152.32432556152344,0.0011738593457266688,0.7416583633363576
pos17_Dnase,0.08904117345809937,6.0,896.3333129882812,0.0005246112123131752,0.27613240980047576
pos11_T,0.08895081281661987,20.0,415.0,0.001362730166874826,0.7699892927739878
pos14_Dnase,0.08838355541229248,1.0,1407.0,0.00010938216291833669,0.3821561819740822
pos2_A,0.0881781205534935,36.0,382.5555419921875,0.0018508691573515534,0.735801538782914
pos17_C,0.08782058209180832,22.0,258.7727355957031,0.0006783356657251716,0.7614908400914626
pos4_G,0.086856409907341,36.0,181.4166717529297,0.000957066542468965,0.6803695793585989
pos19_RRBS,0.08655164390802383,3.0,621.6666870117188,5.927327583776787e-05,0.1492773443031455
pos3_A,0.0859680250287056,26.0,243.11538696289062,0.0007363433833234012,0.7201630314500795
pos12_RRBS,0.08562081307172775,22.0,508.0454406738281,0.00029416929464787245,0.236912901119953
pos9_G,0.08560420572757721,28.0,287.1071472167969,0.0006211782456375659,0.6512828361470708
pos7_G,0.08514802902936935,25.0,254.8000030517578,0.0006428096676245332,0.6541584189645907
pos20_RRBS,0.08505897969007492,13.0,321.6153869628906,7.120854570530355e-05,0.19101148543828647
pos13_T,0.08456633239984512,31.0,323.9677429199219,0.0012101976899430156,0.6940892450741032
pos5_RRBS,0.0834178477525711,5.0,173.39999389648438,3.840211502392776e-05,0.27043611688080305
pos13_Dnase,0.08333653211593628,4.0,252.25,0.00015663269732613117,0.4389372256707411
pos21_Dnase,0.08289296180009842,3.0,1612.0,0.00019634788623079658,0.23947374444881167
pos6_A,0.08234113454818726,28.0,89.0,0.000392898014979437,0.6343146686226819
pos9_RRBS,0.08172138780355453,7.0,965.7142944335938,0.00011047628504456952,0.2805947052130759
pos10_C,0.07946150004863739,20.0,117.44999694824219,0.0005994467646814883,0.6690190516221263
pos1_T,0.07891766726970673,37.0,348.270263671875,0.0017632488161325455,0.7509742308709852
pos14_RRBS,0.07728562504053116,6.0,352.8333435058594,9.120299364440143e-05,0.15998663393647328
pos18_RRBS,0.0766061544418335,8.0,1035.75,0.00015977244765963405,0.16533710535620846
pos2_RRBS,0.07488279789686203,6.0,202.5,3.806518725468777e-05,0.21324545553264038
pos10_RRBS,0.07457534968852997,9.0,381.4444580078125,7.73141291574575e-05,0.25949653159597047
pos6_RRBS,0.07396109402179718,2.0,168.5,1.7322447092738003e-05,0.28752547834627656
pos23_Dnase,0.07391268759965897,2.0,916.5,0.00015658671327400953,0.38875577687140295
pos22_RRBS,0.06385382264852524,3.0,203.3333282470703,6.169269181555137e-05,0.21743337839420743
pos3_RRBS,0.05675111711025238,4.0,660.5,5.10758109157905e-05,0.1324285505924466
pos1_RRBS,0.04779906943440437,6.0,583.8333129882812,5.599831638392061e-05,0.2640337348038781
pos8_RRBS,0.04606393724679947,1.0,42.0,3.3043127132259542e-06,0.342455108310317
pos19_Dnase,0.012576299719512463,1.0,6.0,1.081786922441097e-05,0.24941424352195718
pos3_CTCF,0.0,0.0,0.0,0.0,0.0
pos7_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos7_CTCF,0.0,0.0,0.0,0.0,0.0
pos6_CTCF,0.0,0.0,0.0,0.0,0.0
pos6_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos4_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos4_Dnase,0.0,0.0,0.0,0.0,0.0
pos5_CTCF,0.0,0.0,0.0,0.0,0.0
pos5_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos4_CTCF,0.0,0.0,0.0,0.0,0.0
pos2_CTCF,0.0,0.0,0.0,0.0,0.0
pos1_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos1_CTCF,0.0,0.0,0.0,0.0,0.0
pos2_H3K4me3,0.0,0.0,0.0,0.0,0.0
