iteration,train_rmse,validation_rmse
0,0.16323847260236007,0.16365519101331258
1,0.16260504865741496,0.16323131257194465
2,0.16197859668019093,0.1628528851264
3,0.1614273823866158,0.16243346637373637
4,0.16090013262364047,0.16203029923346346
5,0.1604325815388668,0.16173577325580252
6,0.15998078194687015,0.1615041193844881
7,0.1595493392755947,0.16121653424584906
8,0.15915289147912018,0.16103106884927806
9,0.15874229911245769,0.1607786337989844
10,0.15838104437812756,0.16052697500606042
11,0.15806815084625447,0.16034222394463749
12,0.15772785463514952,0.1601156590681396
13,0.15738917113494605,0.15996490844728928
14,0.15709339391967791,0.159815335903738
15,0.15681242557155237,0.15967040967608095
16,0.1565349624020616,0.15953144409379003
17,0.1562316474993303,0.15937382535732775
18,0.15598425755265788,0.1592385847830481
19,0.15571360720750985,0.15915054825362984
20,0.15544134051372513,0.15899333321762876
21,0.1551757310097654,0.15890030958225762
22,0.15495049188064752,0.1588077336530686
23,0.15470722142735122,0.15869367628792294
24,0.15452943887839218,0.15866196569797694
25,0.15427938751829134,0.158665805122366
26,0.15400938813211817,0.1585575886420142
27,0.15382901337293542,0.15849589185244772
28,0.1536243095622924,0.1584091937367809
29,0.15339461700959306,0.15832888317206933
30,0.1531965114471819,0.15829327515223615
31,0.15295832254706968,0.15821235071513484
32,0.1527238539894565,0.15820061323690723
33,0.15252880101121896,0.15817580691930336
34,0.15230185730347534,0.15817157589502992
35,0.15210274660318626,0.15811384609130447
36,0.1518811454896214,0.15804788098627834
37,0.1517085776330079,0.15806828234435588
38,0.1515032477485614,0.15797669560537975
39,0.15133428113908412,0.15794990738329234
40,0.15116503894884867,0.15798493709366115
41,0.15098471849962475,0.15790922402026
42,0.1508405951958828,0.15788300545661396
43,0.15065997336342576,0.15792431641927213
44,0.15047767009415788,0.157876682193152
45,0.15028883558076742,0.15781801510003338
46,0.15012625593313295,0.15781300403063467
47,0.149938943290444,0.15778282283469602
48,0.14979336324175985,0.15777184959110666
49,0.14961736669649953,0.15770656901041868
50,0.14944232902393045,0.15762208008015702
51,0.14927168187260248,0.15759128027930003
52,0.1490735372449948,0.15753706120617253
53,0.14891961740148763,0.1575827570425255
54,0.14878788308895896,0.15759265045892198
55,0.148623244939014,0.1575867840238929
56,0.14849127724249678,0.15754104065611732
57,0.14833242892855183,0.15756436419915215
58,0.1481791632776208,0.1574608715528999
59,0.14800590201013802,0.1573996842811927
60,0.14783580881095598,0.15734651196729202
61,0.14768894230224788,0.15737260815491702
62,0.14752864678187028,0.15730740149463696
63,0.14738178239269076,0.15728312968738115
64,0.14725543600123106,0.1572964984141527
65,0.14714056885241472,0.15727350262624784
66,0.14698008237207902,0.1572753286580493
67,0.1468325259675717,0.15724669712874714
68,0.14672261441687076,0.1572414382858157
69,0.14660423233155015,0.15724773675369277
70,0.14643167257380516,0.1572051602176178
71,0.14630208570739572,0.15719872273541197
72,0.1461670540583367,0.15717483872113555
73,0.14601499103582166,0.15718217549799937
74,0.14589324043723312,0.15720790271120372
75,0.1457853597703727,0.1571977179844018
76,0.14563292035201408,0.15718360318280905
77,0.14549091331495131,0.15723094311474187
78,0.14536926127918948,0.1572059518780274
79,0.14524084536154688,0.15717899250927125
80,0.1451385948357657,0.1571803859645599
81,0.14502777120023755,0.15719601126895494
82,0.1449148610508783,0.15720828751905763
83,0.14479024190179837,0.1572186675034426
84,0.1446877197075137,0.1571680952179738
85,0.1445554973209075,0.15719114231447814
86,0.14442313068943688,0.15720119557233214
87,0.14434507347347442,0.15716692270562277
88,0.1442228249361823,0.15718186440243265
89,0.14413641693164103,0.1571464771885403
90,0.14401868657439018,0.1571661119251941
91,0.14386594723416646,0.1571268044234756
92,0.14371629997154028,0.15708606468519307
93,0.14355631274206568,0.15707857090257865
94,0.14347201778559218,0.15709967844182196
95,0.14333706725690076,0.15711714071888913
96,0.14322008175167322,0.15709533698070158
97,0.14310155830958457,0.15710952603695294
98,0.1430332663219383,0.15709786158098987
99,0.14292640205642043,0.15711319623870265
100,0.1428488512553922,0.15711638176300516
101,0.1427372663884454,0.1571247610289865
102,0.14259492380966,0.1571398294878862
103,0.14250019430749858,0.1571334549232336
104,0.1423949012811036,0.15711527188427518
105,0.1423016880510451,0.15716380041413486
106,0.14221283102676105,0.15717942153487155
107,0.14207664546684398,0.15715970213449218
108,0.1420159245867298,0.1571380541510387
109,0.14193273664155356,0.15713923432521118
110,0.1418650114215446,0.15715019036575287
111,0.1417930371769086,0.15719621084228236
112,0.14165383023172862,0.1571333402277762
113,0.14155256264773958,0.1571458826021687
114,0.1414211803859215,0.1571455088214136
115,0.1413342197061232,0.15712871584720575
116,0.14122470044098223,0.1571565775242305
117,0.14111660467349926,0.15717694480302613
118,0.1410259988368219,0.15720182165782068
119,0.140976716479063,0.15721751342054383
120,0.14091183190415363,0.15721481164166035
121,0.14082809330183071,0.15720436081013042
122,0.14070732393398594,0.1571966865972403
123,0.14061671728834038,0.1571761229939017
