epoch,train_loss,validation_loss
1,0.030302639811352585,0.028608019694206222
2,0.027656407294006886,0.027657711607454647
3,0.026872877712958328,0.026950162131586665
4,0.02642267898123722,0.026442579755285977
5,0.026296069498036947,0.02640312334234026
6,0.025819954436801122,0.02617689798542971
7,0.02584197691535905,0.02653167684200844
8,0.025460416576457725,0.025845557216262555
9,0.02544901281573649,0.026122621260021236
10,0.025255023522601155,0.025881741705989572
11,0.025308489748720294,0.02630052590026882
12,0.02514376550402526,0.026131881304624936
13,0.02510558984428517,0.02601828370411961
14,0.025070633798581227,0.025769304734855232
15,0.024936193032521856,0.025854957381064744
16,0.025002458279904483,0.026240710976160687
17,0.024763225631248525,0.026442278210650868
18,0.02472993165246976,0.026014127265999255
19,0.02464974082119015,0.026177218501124404
20,0.02460141946630028,0.025604934356094785
21,0.02451693008640014,0.025720752147166903
22,0.024405810473244628,0.025851437298982018
23,0.024376651178553515,0.025950220113309098
24,0.024269700693821894,0.025505212557800038
25,0.024219725176902743,0.026024566605027534
26,0.02421742760109615,0.02582750373990303
27,0.02414597749543781,0.026867086186412894
28,0.024160472692026456,0.025563922679610177
29,0.023969143764591132,0.026350894235486776
30,0.023864516166090703,0.026863871656837957
31,0.023866294814163587,0.026782463145605336
32,0.023975374357047125,0.026016029140254263
33,0.023685128560226584,0.026265218367114273
34,0.023495104667868843,0.027804174078197425
35,0.02382930536010355,0.02607291498253313
36,0.02340146356203077,0.026350665515217503
37,0.023475866243344776,0.026393779804574052
38,0.023420864704429525,0.02648111728827658
39,0.023309915435234963,0.026491199425183673
40,0.023247075482154343,0.026990367043800877
41,0.023167997615151318,0.027963222830858028
42,0.022893433682849032,0.026369626011691943
43,0.023022190649757437,0.02603366976300296
44,0.023022403394364482,0.02600904964622657
