Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.0015388939074675698,0.006688135872488308,-0.23009309870599673,0.818027881443594,0.9816334577323127
pos1_C,-0.020093644640045732,0.006473715284792904,-3.103881427601049,0.0019195805884961725,0.022929616545025993
pos1_G,0.03036861667132376,0.006796303345150952,4.468402178221085,8.036736925731702e-06,0.0002603902763937072
pos1_CTCF,-0.22240256114434998,0.17085754227421915,-1.3016841877978278,0.19307822791072238,0.8452809506904153
pos1_Dnase,9692577288.668089,40362280480.22186,0.24013948600891372,0.8102309659904339,0.9795330025289335
pos1_H3K4me3,3802374.0959995887,15834022.797321487,0.24013948600874854,0.810230965990562,0.9795330025289335
pos1_RRBS,-0.0027654814637280644,0.028502416461955515,-0.09702621065197671,0.9227090722724436,1.0
pos2_A,0.02928659764911847,0.007281261620724662,4.022187249220657,5.842354554985718e-05,0.0013520877684395519
pos2_C,0.018542147356380847,0.007221888833202298,2.56749276880782,0.010269569287055136,0.08842833934141314
pos2_G,0.026134683626958765,0.007235491873114161,3.6120120214730305,0.00030650834858203524,0.005152913785476265
pos2_CTCF,0.22756877452219804,0.19244321737816744,1.1825242667555587,0.23704824501060284,0.9143289450408967
pos2_Dnase,9618858103.831821,40055295627.12003,0.2401394860089169,0.8102309659904314,0.9795330025289335
pos2_H3K4me3,-12318217.509099998,51296093.4240158,-0.24013948600875046,0.8102309659905604,0.9795330025289335
pos2_RRBS,-0.012718534897596133,0.027013472950109637,-0.4708219087966071,0.6377863646485062,0.9795330025289335
pos3_A,-0.004431131998207882,0.006435407112670972,-0.6885550394291637,0.49113201487404057,0.9795330025289335
pos3_C,-0.020473957122514996,0.006616350322417447,-3.0944487708193678,0.0019815718001874316,0.022929616545025993
pos3_G,-0.0009225972238239556,0.006719610531012836,-0.13729921095365835,0.8907992592698994,1.0
pos3_CTCF,0.16993024007074223,0.14836865805642646,1.1453243717154578,0.25212404766052354,0.9488571942586304
pos3_Dnase,9629774443.34623,40100753955.09378,0.2401394860089161,0.8102309659904321,0.9795330025289335
pos3_H3K4me3,-4190312.3740379014,17449493.391041994,-0.24013948600874982,0.8102309659905609,0.9795330025289335
pos3_RRBS,-0.008539935921871493,0.028616971574698523,-0.2984220709581307,0.7653921834589736,0.9795330025289335
