epoch,train_loss,validation_loss
1,0.02635791633247365,0.014698723650019365
2,0.014583836511515865,0.013897217133372925
3,0.012830150404692476,0.01306667871521696
4,0.012237100454312682,0.014506928528392526
5,0.01191020741448555,0.012916401901560869
6,0.011170010459311281,0.012529783659102544
7,0.011345665798062959,0.012917419670934271
8,0.010573522787071965,0.012442457847524782
9,0.010465100990237857,0.012541558936394009
10,0.010013861956647857,0.014192288323721797
11,0.009402476030633274,0.012782677747548776
12,0.010206018903992009,0.012729501612244887
13,0.009034492539502142,0.013179822717089553
14,0.007991868510960261,0.01276813742144698
15,0.008449663545267178,0.013431275715614246
16,0.007956333734679657,0.013767098870212243
17,0.007325872570899279,0.013224262908891659
18,0.0069285626705871805,0.013785306490071333
19,0.006915919523729756,0.013625778376133784
20,0.00629546773137303,0.01427889759337883
21,0.005862329224751415,0.013587546825313108
22,0.005713931018203312,0.014170413195991056
23,0.0059852870536938624,0.014125036214960446
24,0.00537234721916836,0.014245777873028897
25,0.0050635071351473,0.013697958811878009
26,0.004901767638816414,0.014785953267354674
27,0.004618765338095186,0.014126465317472768
28,0.00437946696281792,0.014185811231254189
