Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,0.0008671188937575292,0.0042145299188923275,0.20574510335554277,0.8369936349407827,1.0
pos1_C,-0.01392855124621093,0.004102365857109307,-3.3952484325777683,0.0006879616156585389,0.004643740905695137
pos1_G,0.02644108267066646,0.004198877122502411,6.297179436131803,3.140634419196431e-10,5.6531419545535755e-09
pos1_CTCF,-4.55950390089806e-14,3.162277660168379e-08,-1.4418417327260515e-06,0.9999988496015335,1.0
pos1_Dnase,0.0025418499046318205,0.07837480915788236,0.03243197568125982,0.9741281209201162,1.0
pos1_H3K4me3,-6.34557937328295e-15,3.162277660168379e-08,-2.0066483892957938e-07,0.9999998398960732,1.0
pos1_RRBS,-0.008756837057758569,0.016997346692574692,-0.5151884712443974,0.6064311406428802,1.0
pos2_A,0.013361190309287847,0.004482901143641682,2.980478462755905,0.002883952820807778,0.016685727034673574
pos2_C,0.014608593583487185,0.004439227580288113,3.290796274639081,0.0010020241163950505,0.006493116274239927
pos2_G,0.012298215574573826,0.004399951874654856,2.795079565623324,0.005197217280467736,0.028064973314525777
pos2_CTCF,-1.7074040775843653e-15,3.162277660168379e-08,-5.399285771425437e-08,0.9999999569208606,1.0
pos2_Dnase,-0.021167709448624915,0.11960501150967534,-0.17698012132972013,0.8595270935363413,1.0
pos2_H3K4me3,-2.9701625256371504e-15,3.162277660168379e-08,-9.392478601891653e-08,0.9999999250604783,1.0
pos2_RRBS,0.0014104399883273456,0.015546364372343852,0.09072474789259685,0.9277128720590608,1.0
pos3_A,-0.009560906031207803,0.004122672192659347,-2.3191041112197914,0.02040667384872563,0.0893481395538798
pos3_C,-0.01855411823511411,0.004222405049087804,-4.394206150147174,1.1216568834848673e-05,0.00012113894341636566
pos3_G,0.004128960130699555,0.004231387070283654,0.9757935310850129,0.3291871376087905,0.7406710596197786
pos3_CTCF,-1.549281096943145e-15,3.162277660168379e-08,-4.899257002184469e-08,0.9999999609104273,1.0
pos3_Dnase,0.3483929847202317,0.18097828317106815,1.925054092766016,0.054247012378752624,0.18697906394378563
pos3_H3K4me3,1.2914814266436252e-15,3.162277660168379e-08,4.0840228639975234e-08,0.9999999674149145,1.0
pos3_RRBS,-0.00744061656212401,0.017981579622047102,-0.4137910416391404,0.6790347944955282,1.0
pos4_A,0.019079885810204613,0.004339400734277127,4.3968941746936885,1.107884057471864e-05,0.00012113894341636566
pos4_C,0.010773364233945086,0.004255338513691107,2.5317290737935214,0.011363252766544818,0.05414255729941943
