epoch,train_loss,validation_loss
1,0.03294724859685924,0.027264147073237596
2,0.029311963025565248,0.025909126574317973
3,0.02854973661574886,0.0262031312692785
4,0.028173180856734478,0.026232063073078543
5,0.027633462958158907,0.02528504950206613
6,0.027050512754750983,0.025160094791295454
7,0.02676282989312609,0.025235116456255327
8,0.026870678444807908,0.02534447967081375
9,0.026174729024156435,0.025426316878356524
10,0.02598415652160331,0.025469873078275376
11,0.026024066668359953,0.025079037038392052
12,0.02564559229691813,0.025251747254127623
13,0.025538120353481332,0.024668098110107586
14,0.025370632205747815,0.025152726595551827
15,0.025396936812170635,0.024691979835844053
16,0.02515256269996607,0.025336954376558914
17,0.025067219138591435,0.02560082646546274
18,0.025250138238018877,0.02476375708509654
19,0.024737337225710754,0.02527860032479128
20,0.024900344052777773,0.024670959211092445
21,0.024751833829743976,0.024938089068550193
22,0.02458166371924573,0.025029951559938344
23,0.024669468380563053,0.025747343514205052
24,0.024463338962827295,0.0260035431595226
25,0.024365164763232836,0.02510018433285943
26,0.024330181896824173,0.02555258928987029
27,0.024128718184103656,0.02630194806374942
28,0.023924548247083958,0.025271959591163913
29,0.02395805981528184,0.025418184141168254
30,0.023816933994626966,0.026564299261683164
31,0.023806047211865473,0.025647799932225056
32,0.0237844254950876,0.025962438839126724
33,0.0234302425766926,0.025957621414121022
