Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,0.00020346924833044514,0.00424936464936424,0.04788227537989398,0.9618108862238544,1.0
pos1_C,-0.015278352511810938,0.004152217403107752,-3.679564682806773,0.00023468579392882383,0.0025346065744312972
pos1_G,0.023908813556520143,0.004242384326430433,5.635701934774297,1.7839500099370298e-08,7.224997540244971e-07
pos1_CTCF,-0.06056579079621468,0.03319787421803521,-1.8243876218830741,0.06811909488873713,0.26915349687744916
pos1_Dnase,-25803224595.21425,22210778553.626667,-1.161743364056952,0.2453635280827955,0.4621964133665579
pos1_H3K4me3,1218573256.0190103,1048917767.6587714,1.1617433640569528,0.24536352808279527,0.4621964133665579
pos1_RRBS,-2316135259.288535,1993672037.1703272,-1.1617433640569532,0.24536352808279505,0.4621964133665579
pos2_A,0.015244370084541234,0.004558259835907997,3.344339865062691,0.0008273889811722945,0.006373130923366514
pos2_C,0.009839985292373774,0.004463147133691644,2.2047190015523275,0.027493291980203782,0.12725466573694322
pos2_G,0.015787606074435096,0.004451946094617652,3.5462257940459154,0.000392325423997697,0.003738630511036877
pos2_CTCF,0.04650571874048079,0.04658535671431939,0.9982904934199179,0.31815925191032846,0.5602369435812306
pos2_Dnase,-784154397.9987769,674980742.0981615,-1.1617433640569532,0.24536352808279505,0.4621964133665579
pos2_H3K4me3,-696912440.2737074,599885019.2180152,-1.1617433640569539,0.2453635280827946,0.4621964133665579
pos2_RRBS,684852148.9870642,589503818.292086,1.1617433640569488,0.24536352808279682,0.4621964133665579
pos3_A,-0.009088816968265861,0.004179897963393753,-2.174411205216705,0.029694325489336038,0.13217547905397448
pos3_C,-0.014471540306966544,0.004240403425097936,-3.412774412291281,0.0006452393791518407,0.00522643897112991
pos3_G,0.0020145821873874398,0.004266722090932729,0.4721615667607358,0.6368203146341069,0.964157859539489
pos3_CTCF,0.025468245298439815,0.04645758888165097,0.5482041989591679,0.583562204075974,0.9003531148600742
pos3_Dnase,-192088264.5479394,165344834.74658582,-1.1617433640569519,0.2453635280827957,0.4621964133665579
