epoch,train_loss,validation_loss
1,0.016097699770497458,0.01805507049396418
2,0.014874895996957634,0.015911067760401014
3,0.014295541264449827,0.01682551979640688
4,0.014193648226052723,0.015465951918799807
5,0.013717016305566857,0.017188415989495706
6,0.013594449104813075,0.015403032408136388
7,0.013208077019975912,0.015652911068088766
8,0.01281046715667112,0.015334996459600719
9,0.012424916278773922,0.015178619354855323
10,0.012533691987755726,0.014834869080695553
11,0.011687915557191297,0.015826287637532188
12,0.011977513519783583,0.015591483436308909
13,0.011546726411565527,0.0164866059154704
14,0.011031166301893078,0.015370329828473969
15,0.01063083581722228,0.015514324493436277
16,0.010342330309697549,0.015931468983383282
17,0.010149242289692838,0.01484260908935381
18,0.00946099427571453,0.01732033724910107
19,0.009170454324537345,0.015506808768849873
20,0.008924527258588832,0.017008420927585036
21,0.008322837107243965,0.01592741105975448
22,0.00879553254193011,0.016182661736788957
23,0.008185428814746928,0.016483907379965853
24,0.008061716400899007,0.01590702939859551
25,0.00796118780083165,0.015514345782930436
26,0.006967725848752848,0.01699167158238698
27,0.006855746789904402,0.01657100614376258
28,0.006529567645724683,0.017297005963822207
29,0.0070511409459636755,0.016115445468196835
30,0.006549375207150277,0.01688013231732707
