Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.8524294495582581,132.0,3706.39404296875,0.02379903383553028,0.9061031824725104
pos20_G,0.3926721513271332,123.0,2294.90234375,0.013026474975049496,0.8663313878853076
pos18_A,0.3336024284362793,96.0,2499.6875,0.008144802413880825,0.9016147364004544
pos19_A,0.33176785707473755,92.0,2168.25,0.007307767868041992,0.7822689624956067
pos1_G,0.2795705497264862,110.0,2456.245361328125,0.01040524709969759,0.8373276440345941
pos18_T,0.2766519784927368,10.0,976.7000122070312,0.0010235816007480025,0.5923998306791611
pos20_C,0.27020442485809326,107.0,1781.3177490234375,0.004584245849400759,0.8194686325936921
pos18_G,0.2656879127025604,92.0,1118.4239501953125,0.0018866566242650151,0.7146454753137799
pos16_G,0.262335866689682,106.0,2543.339599609375,0.008958629332482815,0.827884678533049
pos21_G,0.2466128021478653,105.0,2610.28564453125,0.009104070253670216,0.7136217851524993
pos14_G,0.2389552891254425,85.0,2433.60009765625,0.006327102892100811,0.8302157508295757
pos20_T,0.23483557999134064,33.0,5021.9697265625,0.0064438446424901485,0.5076167915593265
pos17_T,0.21845084428787231,34.0,6791.7060546875,0.007213069126009941,0.5451555742970808
pos14_T,0.20387183129787445,113.0,1823.49560546875,0.0069631729274988174,0.7453906639261927
pos15_A,0.20189642906188965,121.0,1777.8677978515625,0.007214632350951433,0.7709926265406887
pos17_G,0.19884994626045227,120.0,1198.933349609375,0.003269264241680503,0.8042005256654439
pos19_C,0.1926940679550171,92.0,1387.478271484375,0.0030967227648943663,0.7637514119996394
pos1_C,0.18372191488742828,73.0,2992.657470703125,0.005500263534486294,0.8497678838256569
pos17_A,0.18123337626457214,89.0,1291.3707275390625,0.0016617986839264631,0.7576856720929546
pos11_A,0.18091300129890442,104.0,1681.6346435546875,0.005694068502634764,0.8040725610113013
pos5_H3K4me3,0.17996010184288025,4.0,847.5,0.0002243772760266438,0.5355729302806689
pos22_H3K4me3,0.17963550984859467,5.0,2055.199951171875,0.0004267061594873667,0.5662446395967325
pos12_A,0.1794462651014328,90.0,2297.0888671875,0.005960595794022083,0.8423740894459837
pos20_A,0.17821452021598816,106.0,1504.047119140625,0.0025945783127099276,0.8223005684252077
pos11_H3K4me3,0.17635472118854523,2.0,3577.5,0.00023554808285553008,0.4954921330357835
pos7_A,0.17514923214912415,66.0,1105.3787841796875,0.0019658219534903765,0.756066068195494
pos10_A,0.1745615154504776,95.0,2539.54736328125,0.006545706652104855,0.7861331434800451
pos10_T,0.17377391457557678,83.0,1051.51806640625,0.002699904376640916,0.7465916476124691
pos19_G,0.17017187178134918,90.0,1480.388916015625,0.005333725828677416,0.8367000495414914
pos16_C,0.16931292414665222,101.0,1861.287109375,0.004105329513549805,0.8030992474766285
pos13_C,0.16826745867729187,69.0,1463.521728515625,0.0026131297927349806,0.7920041451951205
pos2_T,0.16757775843143463,74.0,1883.9189453125,0.004186700563877821,0.7316036988406216
pos3_C,0.16654172539710999,87.0,1849.735595703125,0.0037406228948384523,0.7821054903100927
pos16_T,0.16558828949928284,92.0,1083.1195068359375,0.0012673339806497097,0.6341962483045848
pos15_T,0.16291819512844086,68.0,1151.5294189453125,0.001932842773385346,0.70905079372935
pos15_C,0.16230566799640656,102.0,1360.1077880859375,0.003014936577528715,0.7777672998090646
pos15_G,0.16177763044834137,82.0,1594.951171875,0.002243177266791463,0.6973050930400223
pos4_C,0.16111259162425995,62.0,1274.5645751953125,0.0020972343627363443,0.7715875341900188
pos4_A,0.16077899932861328,66.0,1732.1817626953125,0.002087987959384918,0.7127235096806218
pos4_T,0.16062761843204498,89.0,1680.617919921875,0.0030317972414195538,0.7521754302985632
pos4_G,0.1524800956249237,78.0,1194.8974609375,0.002023344859480858,0.7867692536403177
pos3_T,0.1512349396944046,83.0,1501.204833984375,0.0021917864214628935,0.7113058755065023
pos5_A,0.15118777751922607,74.0,1158.567626953125,0.001526183565147221,0.6885919465912563
pos5_T,0.1510297805070877,83.0,1089.6385498046875,0.0009709935402497649,0.6474911334858984
pos6_T,0.15079966187477112,71.0,1871.5211181640625,0.0034549105912446976,0.7915533376968679
pos2_C,0.1506534218788147,81.0,1069.345703125,0.0010782142635434866,0.7050824253302066
pos13_G,0.150103360414505,82.0,963.731689453125,0.0013644108548760414,0.6742452375746707
pos10_G,0.14986655116081238,55.0,1097.6363525390625,0.0008521507843397558,0.6999917562620179
pos9_A,0.14881721138954163,83.0,1611.37353515625,0.003089768113568425,0.7463207416653427
pos19_T,0.14871545135974884,33.0,4360.60595703125,0.005023068282753229,0.5416994212996393
pos6_C,0.1485643982887268,76.0,1198.7105712890625,0.0023628983180969954,0.7915437648533118
pos8_T,0.14810988306999207,68.0,920.9117431640625,0.0014542684657499194,0.70565413709917
pos12_H3K4me3,0.1464477777481079,5.0,756.7999877929688,0.00031538857729174197,0.5616328607655482
pos12_T,0.14642280340194702,64.0,1189.234375,0.0014313259162008762,0.6964047149824956
pos14_A,0.1462569385766983,58.0,1138.534423828125,0.0017311347182840109,0.7605649921416935
pos13_A,0.14577166736125946,83.0,1281.686767578125,0.0012775257928296924,0.678585679324193
pos9_T,0.1454840451478958,59.0,1006.440673828125,0.001435291487723589,0.699229620127374
pos21_T,0.14504772424697876,80.0,1132.7125244140625,0.003417353145778179,0.8607746642566408
pos13_T,0.14413459599018097,71.0,1482.7464599609375,0.0017819491913542151,0.6929506647253205
pos3_G,0.14304454624652863,62.0,1360.04833984375,0.001998682040721178,0.7926408267537319
pos11_C,0.14149357378482819,79.0,1463.9493408203125,0.003238274483010173,0.8243139330199644
pos2_A,0.14147630333900452,56.0,1160.857177734375,0.0013116385089233518,0.7060613329967061
pos3_A,0.14139622449874878,54.0,995.4815063476562,0.0006504159537144005,0.6784770034252066
pos5_G,0.14114134013652802,79.0,977.5569458007812,0.0022652510087937117,0.7944406830241547
pos21_A,0.14091047644615173,72.0,994.263916015625,0.0011533854994922876,0.7244324839041671
pos16_A,0.1400076299905777,72.0,1065.5833740234375,0.0010735713876783848,0.686255172944065
pos8_A,0.1398845762014389,58.0,1666.0172119140625,0.0018737672362476587,0.7532630476771501
pos21_C,0.1392974555492401,77.0,1129.052001953125,0.001325090997852385,0.5759550347114247
pos8_C,0.13901686668395996,76.0,1337.0526123046875,0.0019584312103688717,0.7420824097571571
pos2_G,0.13513195514678955,102.0,1186.4803466796875,0.0014209230430424213,0.728095170457001
pos14_C,0.13501672446727753,76.0,892.8552856445312,0.0010136307682842016,0.6898466268965396
pos17_C,0.1343899816274643,79.0,886.759521484375,0.0011013910407200456,0.7488306536810356
pos8_G,0.1341610997915268,67.0,1407.7015380859375,0.00174900412093848,0.7815134103200075
pos6_G,0.134099081158638,98.0,1387.1837158203125,0.004224004223942757,0.773928838518722
pos1_T,0.13307566940784454,65.0,911.03076171875,0.0008283462375402451,0.6790885252556802
pos6_H3K4me3,0.12983977794647217,5.0,1516.800048828125,0.0002871434553526342,0.457938151695876
pos15_H3K4me3,0.1298091560602188,7.0,1550.2857666015625,0.00020553378271870315,0.38560831538367113
pos3_H3K4me3,0.1297418624162674,7.0,4047.142822265625,0.0007754851831123233,0.44479800606986053
pos11_G,0.12938173115253448,69.0,1092.55078125,0.0010417148005217314,0.6853323108879819
pos12_G,0.12909117341041565,69.0,1254.4637451171875,0.001052600797265768,0.6688819280630007
pos7_C,0.12861831486225128,75.0,1134.2667236328125,0.0009463331080041826,0.704581093471165
pos12_C,0.1286042332649231,50.0,809.8800048828125,0.0005581210134550929,0.6969851262257014
pos21_H3K4me3,0.12776871025562286,10.0,2484.300048828125,0.0007893231813795865,0.5244479830950292
pos1_A,0.12712691724300385,96.0,869.34375,0.0011069854954257607,0.6938585384050233
pos6_A,0.1271020770072937,59.0,1467.915283203125,0.0017182360170409083,0.7468643608873475
