Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.06506916880607605,3.5993354320526123,1.2668190002441406
C_pos_18,18,C,0.06506916880607605,3.5993354320526123,1.2668190002441406
G_pos_18,18,G,0.06506916880607605,3.5993354320526123,1.2668190002441406
T_pos_18,18,T,0.06506916880607605,3.5993354320526123,1.2668190002441406
CTCF_pos_18,18,CTCF,0.06506916880607605,3.5993354320526123,1.2668190002441406
Dnase_pos_18,18,Dnase,0.06506916880607605,3.5993354320526123,1.2668190002441406
H3K4me3_pos_18,18,H3K4me3,0.06506916880607605,3.5993354320526123,1.2668190002441406
RRBS_pos_18,18,RRBS,0.06506916880607605,3.5993354320526123,1.2668190002441406
A_pos_17,17,A,0.05483601987361908,3.5993354320526123,1.0607726573944092
C_pos_17,17,C,0.05483601987361908,3.5993354320526123,1.0607726573944092
G_pos_17,17,G,0.05483601987361908,3.5993354320526123,1.0607726573944092
T_pos_17,17,T,0.05483601987361908,3.5993354320526123,1.0607726573944092
CTCF_pos_17,17,CTCF,0.05483601987361908,3.5993354320526123,1.0607726573944092
Dnase_pos_17,17,Dnase,0.05483601987361908,3.5993354320526123,1.0607726573944092
H3K4me3_pos_17,17,H3K4me3,0.05483601987361908,3.5993354320526123,1.0607726573944092
RRBS_pos_17,17,RRBS,0.05483601987361908,3.5993354320526123,1.0607726573944092
A_pos_1,1,A,0.05370611697435379,3.5993354320526123,1.4777967929840088
C_pos_1,1,C,0.05370611697435379,3.5993354320526123,1.4777967929840088
G_pos_1,1,G,0.05370611697435379,3.5993354320526123,1.4777967929840088
T_pos_1,1,T,0.05370611697435379,3.5993354320526123,1.4777967929840088
CTCF_pos_1,1,CTCF,0.05370611697435379,3.5993354320526123,1.4777967929840088
Dnase_pos_1,1,Dnase,0.05370611697435379,3.5993354320526123,1.4777967929840088
H3K4me3_pos_1,1,H3K4me3,0.05370611697435379,3.5993354320526123,1.4777967929840088
RRBS_pos_1,1,RRBS,0.05370611697435379,3.5993354320526123,1.4777967929840088
A_pos_15,15,A,0.048170171678066254,3.5993354320526123,0.9222310185432434
C_pos_15,15,C,0.048170171678066254,3.5993354320526123,0.9222310185432434
G_pos_15,15,G,0.048170171678066254,3.5993354320526123,0.9222310185432434
T_pos_15,15,T,0.048170171678066254,3.5993354320526123,0.9222310185432434
CTCF_pos_15,15,CTCF,0.048170171678066254,3.5993354320526123,0.9222310185432434
Dnase_pos_15,15,Dnase,0.048170171678066254,3.5993354320526123,0.9222310185432434
H3K4me3_pos_15,15,H3K4me3,0.048170171678066254,3.5993354320526123,0.9222310185432434
RRBS_pos_15,15,RRBS,0.048170171678066254,3.5993354320526123,0.9222310185432434
RRBS_pos_16,16,RRBS,0.036412809044122696,3.5993354320526123,1.0781972408294678
H3K4me3_pos_16,16,H3K4me3,0.036412809044122696,3.5993354320526123,1.0781972408294678
Dnase_pos_16,16,Dnase,0.036412809044122696,3.5993354320526123,1.0781972408294678
CTCF_pos_16,16,CTCF,0.036412809044122696,3.5993354320526123,1.0781972408294678
T_pos_16,16,T,0.036412809044122696,3.5993354320526123,1.0781972408294678
G_pos_16,16,G,0.036412809044122696,3.5993354320526123,1.0781972408294678
C_pos_16,16,C,0.036412809044122696,3.5993354320526123,1.0781972408294678
A_pos_16,16,A,0.036412809044122696,3.5993354320526123,1.0781972408294678
RRBS_pos_14,14,RRBS,0.032872941344976425,3.5993354320526123,0.9116626977920532
H3K4me3_pos_14,14,H3K4me3,0.032872941344976425,3.5993354320526123,0.9116626977920532
Dnase_pos_14,14,Dnase,0.032872941344976425,3.5993354320526123,0.9116626977920532
CTCF_pos_14,14,CTCF,0.032872941344976425,3.5993354320526123,0.9116626977920532
T_pos_14,14,T,0.032872941344976425,3.5993354320526123,0.9116626977920532
G_pos_14,14,G,0.032872941344976425,3.5993354320526123,0.9116626977920532
C_pos_14,14,C,0.032872941344976425,3.5993354320526123,0.9116626977920532
A_pos_14,14,A,0.032872941344976425,3.5993354320526123,0.9116626977920532
A_pos_10,10,A,0.02959933504462242,3.5993354320526123,0.8043331503868103
C_pos_10,10,C,0.02959933504462242,3.5993354320526123,0.8043331503868103
G_pos_10,10,G,0.02959933504462242,3.5993354320526123,0.8043331503868103
T_pos_10,10,T,0.02959933504462242,3.5993354320526123,0.8043331503868103
CTCF_pos_10,10,CTCF,0.02959933504462242,3.5993354320526123,0.8043331503868103
Dnase_pos_10,10,Dnase,0.02959933504462242,3.5993354320526123,0.8043331503868103
H3K4me3_pos_10,10,H3K4me3,0.02959933504462242,3.5993354320526123,0.8043331503868103
RRBS_pos_10,10,RRBS,0.02959933504462242,3.5993354320526123,0.8043331503868103
A_pos_9,9,A,0.028430312871932983,3.5993354320526123,0.7967906594276428
C_pos_9,9,C,0.028430312871932983,3.5993354320526123,0.7967906594276428
G_pos_9,9,G,0.028430312871932983,3.5993354320526123,0.7967906594276428
T_pos_9,9,T,0.028430312871932983,3.5993354320526123,0.7967906594276428
CTCF_pos_9,9,CTCF,0.028430312871932983,3.5993354320526123,0.7967906594276428
Dnase_pos_9,9,Dnase,0.028430312871932983,3.5993354320526123,0.7967906594276428
H3K4me3_pos_9,9,H3K4me3,0.028430312871932983,3.5993354320526123,0.7967906594276428
RRBS_pos_9,9,RRBS,0.028430312871932983,3.5993354320526123,0.7967906594276428
A_pos_20,20,A,0.027809277176856995,3.5993354320526123,1.1394332647323608
C_pos_20,20,C,0.027809277176856995,3.5993354320526123,1.1394332647323608
G_pos_20,20,G,0.027809277176856995,3.5993354320526123,1.1394332647323608
T_pos_20,20,T,0.027809277176856995,3.5993354320526123,1.1394332647323608
CTCF_pos_20,20,CTCF,0.027809277176856995,3.5993354320526123,1.1394332647323608
Dnase_pos_20,20,Dnase,0.027809277176856995,3.5993354320526123,1.1394332647323608
H3K4me3_pos_20,20,H3K4me3,0.027809277176856995,3.5993354320526123,1.1394332647323608
RRBS_pos_20,20,RRBS,0.027809277176856995,3.5993354320526123,1.1394332647323608
RRBS_pos_22,22,RRBS,0.025837305933237076,3.5993354320526123,1.3023089170455933
H3K4me3_pos_22,22,H3K4me3,0.025837305933237076,3.5993354320526123,1.3023089170455933
Dnase_pos_22,22,Dnase,0.025837305933237076,3.5993354320526123,1.3023089170455933
CTCF_pos_22,22,CTCF,0.025837305933237076,3.5993354320526123,1.3023089170455933
T_pos_22,22,T,0.025837305933237076,3.5993354320526123,1.3023089170455933
G_pos_22,22,G,0.025837305933237076,3.5993354320526123,1.3023089170455933
C_pos_22,22,C,0.025837305933237076,3.5993354320526123,1.3023089170455933
A_pos_22,22,A,0.025837305933237076,3.5993354320526123,1.3023089170455933
RRBS_pos_21,21,RRBS,0.025477968156337738,3.5993354320526123,1.3506522178649902
H3K4me3_pos_21,21,H3K4me3,0.025477968156337738,3.5993354320526123,1.3506522178649902
Dnase_pos_21,21,Dnase,0.025477968156337738,3.5993354320526123,1.3506522178649902
CTCF_pos_21,21,CTCF,0.025477968156337738,3.5993354320526123,1.3506522178649902
T_pos_21,21,T,0.025477968156337738,3.5993354320526123,1.3506522178649902
G_pos_21,21,G,0.025477968156337738,3.5993354320526123,1.3506522178649902
C_pos_21,21,C,0.025477968156337738,3.5993354320526123,1.3506522178649902
A_pos_21,21,A,0.025477968156337738,3.5993354320526123,1.3506522178649902
RRBS_pos_4,4,RRBS,0.024716127663850784,3.5993354320526123,0.9755492806434631
H3K4me3_pos_4,4,H3K4me3,0.024716127663850784,3.5993354320526123,0.9755492806434631
Dnase_pos_4,4,Dnase,0.024716127663850784,3.5993354320526123,0.9755492806434631
CTCF_pos_4,4,CTCF,0.024716127663850784,3.5993354320526123,0.9755492806434631
T_pos_4,4,T,0.024716127663850784,3.5993354320526123,0.9755492806434631
G_pos_4,4,G,0.024716127663850784,3.5993354320526123,0.9755492806434631
C_pos_4,4,C,0.024716127663850784,3.5993354320526123,0.9755492806434631
A_pos_4,4,A,0.024716127663850784,3.5993354320526123,0.9755492806434631
A_pos_11,11,A,0.020281266421079636,3.5993354320526123,0.7907412052154541
C_pos_11,11,C,0.020281266421079636,3.5993354320526123,0.7907412052154541
G_pos_11,11,G,0.020281266421079636,3.5993354320526123,0.7907412052154541
T_pos_11,11,T,0.020281266421079636,3.5993354320526123,0.7907412052154541
CTCF_pos_11,11,CTCF,0.020281266421079636,3.5993354320526123,0.7907412052154541
Dnase_pos_11,11,Dnase,0.020281266421079636,3.5993354320526123,0.7907412052154541
H3K4me3_pos_11,11,H3K4me3,0.020281266421079636,3.5993354320526123,0.7907412052154541
RRBS_pos_11,11,RRBS,0.020281266421079636,3.5993354320526123,0.7907412052154541
A_pos_8,8,A,0.016577012836933136,3.5993354320526123,0.8652822375297546
C_pos_8,8,C,0.016577012836933136,3.5993354320526123,0.8652822375297546
G_pos_8,8,G,0.016577012836933136,3.5993354320526123,0.8652822375297546
T_pos_8,8,T,0.016577012836933136,3.5993354320526123,0.8652822375297546
CTCF_pos_8,8,CTCF,0.016577012836933136,3.5993354320526123,0.8652822375297546
Dnase_pos_8,8,Dnase,0.016577012836933136,3.5993354320526123,0.8652822375297546
H3K4me3_pos_8,8,H3K4me3,0.016577012836933136,3.5993354320526123,0.8652822375297546
RRBS_pos_8,8,RRBS,0.016577012836933136,3.5993354320526123,0.8652822375297546
A_pos_13,13,A,0.011350319720804691,3.5993354320526123,1.121943712234497
C_pos_13,13,C,0.011350319720804691,3.5993354320526123,1.121943712234497
G_pos_13,13,G,0.011350319720804691,3.5993354320526123,1.121943712234497
T_pos_13,13,T,0.011350319720804691,3.5993354320526123,1.121943712234497
CTCF_pos_13,13,CTCF,0.011350319720804691,3.5993354320526123,1.121943712234497
Dnase_pos_13,13,Dnase,0.011350319720804691,3.5993354320526123,1.121943712234497
H3K4me3_pos_13,13,H3K4me3,0.011350319720804691,3.5993354320526123,1.121943712234497
RRBS_pos_13,13,RRBS,0.011350319720804691,3.5993354320526123,1.121943712234497
RRBS_pos_5,5,RRBS,0.008772306144237518,3.5993354320526123,1.1734176874160767
H3K4me3_pos_5,5,H3K4me3,0.008772306144237518,3.5993354320526123,1.1734176874160767
Dnase_pos_5,5,Dnase,0.008772306144237518,3.5993354320526123,1.1734176874160767
CTCF_pos_5,5,CTCF,0.008772306144237518,3.5993354320526123,1.1734176874160767
T_pos_5,5,T,0.008772306144237518,3.5993354320526123,1.1734176874160767
G_pos_5,5,G,0.008772306144237518,3.5993354320526123,1.1734176874160767
C_pos_5,5,C,0.008772306144237518,3.5993354320526123,1.1734176874160767
A_pos_5,5,A,0.008772306144237518,3.5993354320526123,1.1734176874160767
A_pos_7,7,A,0.008294422179460526,3.5993354320526123,1.3143013715744019
C_pos_7,7,C,0.008294422179460526,3.5993354320526123,1.3143013715744019
G_pos_7,7,G,0.008294422179460526,3.5993354320526123,1.3143013715744019
T_pos_7,7,T,0.008294422179460526,3.5993354320526123,1.3143013715744019
CTCF_pos_7,7,CTCF,0.008294422179460526,3.5993354320526123,1.3143013715744019
Dnase_pos_7,7,Dnase,0.008294422179460526,3.5993354320526123,1.3143013715744019
H3K4me3_pos_7,7,H3K4me3,0.008294422179460526,3.5993354320526123,1.3143013715744019
RRBS_pos_7,7,RRBS,0.008294422179460526,3.5993354320526123,1.3143013715744019
A_pos_12,12,A,0.0076500652357935905,3.5993354320526123,1.2487884759902954
C_pos_12,12,C,0.0076500652357935905,3.5993354320526123,1.2487884759902954
G_pos_12,12,G,0.0076500652357935905,3.5993354320526123,1.2487884759902954
T_pos_12,12,T,0.0076500652357935905,3.5993354320526123,1.2487884759902954
CTCF_pos_12,12,CTCF,0.0076500652357935905,3.5993354320526123,1.2487884759902954
Dnase_pos_12,12,Dnase,0.0076500652357935905,3.5993354320526123,1.2487884759902954
H3K4me3_pos_12,12,H3K4me3,0.0076500652357935905,3.5993354320526123,1.2487884759902954
RRBS_pos_12,12,RRBS,0.0076500652357935905,3.5993354320526123,1.2487884759902954
RRBS_pos_6,6,RRBS,0.00672028586268425,3.5993354320526123,1.229337453842163
H3K4me3_pos_6,6,H3K4me3,0.00672028586268425,3.5993354320526123,1.229337453842163
Dnase_pos_6,6,Dnase,0.00672028586268425,3.5993354320526123,1.229337453842163
CTCF_pos_6,6,CTCF,0.00672028586268425,3.5993354320526123,1.229337453842163
T_pos_6,6,T,0.00672028586268425,3.5993354320526123,1.229337453842163
G_pos_6,6,G,0.00672028586268425,3.5993354320526123,1.229337453842163
C_pos_6,6,C,0.00672028586268425,3.5993354320526123,1.229337453842163
A_pos_6,6,A,0.00672028586268425,3.5993354320526123,1.229337453842163
