Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.6918407082557678,74.0,2383.0,0.02656947635114193,0.8950993295730694
pos18_A,0.32662534713745117,59.0,1362.7626953125,0.010700258426368237,0.9101281597864261
pos20_G,0.3227679431438446,68.0,1252.0,0.010393877513706684,0.829020490896604
pos6_H3K4me3,0.2900167405605316,1.0,491.0,3.8034173485357314e-05,0.4212325326092214
pos16_G,0.2572884261608124,73.0,1495.013671875,0.012209163047373295,0.850851806542793
pos1_G,0.2405891865491867,81.0,1157.4937744140625,0.010345307178795338,0.814386940054396
pos20_C,0.23396462202072144,69.0,907.0579833984375,0.008389641530811787,0.906852308546143
pos18_G,0.23346836864948273,49.0,672.2857055664062,0.002662304788827896,0.8128964503102956
pos19_A,0.20948609709739685,65.0,1095.5845947265625,0.007268371991813183,0.8518087231860407
pos19_C,0.19994856417179108,68.0,579.25,0.0035264501348137856,0.7777654418944422
pos17_G,0.19222484529018402,54.0,507.22222900390625,0.0021420514676719904,0.6552612541463376
pos21_G,0.18624190986156464,88.0,1106.2386474609375,0.00798081699758768,0.7176310380284647
pos14_T,0.18414926528930664,71.0,1019.3803100585938,0.007482962682843208,0.7814713907302392
pos19_G,0.18263283371925354,35.0,658.5999755859375,0.002451447769999504,0.8007478083439139
pos16_A,0.1817653477191925,40.0,478.57501220703125,0.001303794328123331,0.6715401835658692
pos14_G,0.18073692917823792,63.0,1024.5396728515625,0.00671767070889473,0.8423141086221904
pos17_A,0.17827752232551575,55.0,767.0181884765625,0.004103237763047218,0.8342998903878901
pos7_H3K4me3,0.17326657474040985,1.0,251.0,2.5045485017471947e-05,0.12851558723886208
pos2_T,0.17170946300029755,57.0,1225.9473876953125,0.005224761553108692,0.7363366834033424
pos15_A,0.1710999608039856,64.0,1165.875,0.006495849695056677,0.8254573712709817
pos20_A,0.1710541993379593,55.0,663.7817993164062,0.0015169971156865358,0.7527931127242629
pos13_H3K4me3,0.17026454210281372,1.0,647.0,4.2074218072229996e-05,0.21442467871837906
pos5_H3K4me3,0.16500011086463928,1.0,593.0,3.766816735151224e-05,0.2090127789202442
pos13_C,0.16404449939727783,67.0,780.8209228515625,0.004964750725775957,0.8359426317753407
pos11_A,0.15935346484184265,84.0,1285.5238037109375,0.008658463135361671,0.7973468295888798
pos2_H3K4me3,0.15813744068145752,2.0,1076.0,8.871434692991897e-05,0.2597444363215983
pos17_RRBS,0.15808624029159546,18.0,793.888916015625,0.00034707869053818285,0.21683339198724444
pos21_RRBS,0.14848993718624115,28.0,666.5357055664062,0.0006612305878661573,0.2900195590823721
pos1_C,0.14779876172542572,54.0,1387.4814453125,0.006409154273569584,0.862704016501683
pos16_T,0.14767329394817352,55.0,463.654541015625,0.002021566266193986,0.6803609517383872
pos3_C,0.14761079847812653,62.0,819.4193725585938,0.004602826200425625,0.8203201842655758
pos3_T,0.14758963882923126,61.0,543.34423828125,0.002490822458639741,0.6849919605372174
pos15_C,0.14641042053699493,47.0,611.2127685546875,0.0019977453630417585,0.729766083375435
pos12_T,0.14632382988929749,40.0,591.125,0.001413106918334961,0.713755262031729
pos12_A,0.14376750588417053,57.0,951.0701904296875,0.0047345273196697235,0.8116208115678913
pos17_C,0.14355936646461487,49.0,306.346923828125,0.001618760172277689,0.7932377674444235
pos11_G,0.14294403791427612,36.0,694.111083984375,0.0023246263153851032,0.7859367596611648
pos16_C,0.1428665816783905,77.0,673.80517578125,0.004603052046149969,0.8394224352233571
pos8_A,0.14254437386989594,48.0,563.1041870117188,0.002322159940376878,0.6746733495261167
pos2_G,0.14115233719348907,58.0,400.96551513671875,0.001419024309143424,0.7606643040545177
pos2_C,0.14098778367042542,46.0,446.2391357421875,0.0013479288900271058,0.6623199836305518
pos4_G,0.14095744490623474,58.0,410.75860595703125,0.0028555255848914385,0.7865761540571671
pos10_G,0.14090484380722046,37.0,438.2432556152344,0.0016371202655136585,0.7377192760092152
pos10_T,0.1403048038482666,38.0,705.0526123046875,0.0022502585779875517,0.7718018049687831
pos9_T,0.13923290371894836,40.0,432.7250061035156,0.0016790282679721713,0.7466720649583727
pos6_A,0.1391192525625229,39.0,416.69232177734375,0.0017948687309399247,0.7103030345452009
pos7_C,0.13813142478466034,62.0,349.56451416015625,0.0014798912452533841,0.7326277827588542
pos21_A,0.13788162171840668,46.0,595.7174072265625,0.0026778269093483686,0.8747297834537914
pos9_G,0.13714563846588135,38.0,594.8421020507812,0.0008018127409741282,0.6320442567015576
pos15_H3K4me3,0.13673512637615204,1.0,553.0,3.0428085665334947e-05,0.22395028732870562
pos15_T,0.13660374283790588,46.0,553.04345703125,0.0012086627539247274,0.6267740415601482
