epoch,train_loss,validation_loss
1,0.029877053137744164,0.02884036257390433
2,0.026955690944131642,0.02737304297929157
3,0.02558321110849567,0.03216722602052475
4,0.02495555265578149,0.028445086497535455
5,0.023628617245962005,0.027600491461135558
6,0.023168955025883252,0.026963696106156305
7,0.02243788590944678,0.027938644360028096
8,0.021711489476245308,0.03052767616376948
9,0.020926515301105057,0.02814784866354581
10,0.020462016971704428,0.029112314569082722
11,0.0197521797650795,0.02998206708858262
12,0.01891371222530183,0.032991543982122375
13,0.018636560228447556,0.02816725034377913
14,0.017822446772629834,0.028800742422689252
15,0.017359600867696574,0.028668598049500987
16,0.016646091423218292,0.03722600725048514
17,0.01587017824798944,0.03230707510026978
18,0.015505469580709983,0.029165386041598535
19,0.01499277666672615,0.029467672762919717
20,0.01484413930103365,0.030599549635132745
21,0.013761607842017406,0.030587014971551165
22,0.013981310782169265,0.029595151418514216
23,0.013255157748566669,0.031141975116151483
24,0.012739147003603448,0.031579954299464155
25,0.012642442224928297,0.03078227159358672
26,0.013208625237924255,0.031241055119282275
