epoch,train_loss,validation_loss
1,0.030514758549695542,0.026027900905859085
2,0.026237787122411437,0.025944012764000123
3,0.025915522448049347,0.02610845676352901
4,0.024545546663374742,0.02576199740231518
5,0.02379105901062344,0.026676737120555294
6,0.023246492121294704,0.02654052766700906
7,0.02184002502809018,0.027054640031870334
8,0.02110557879028568,0.027681006037540014
9,0.020306645009911913,0.028574678013401647
10,0.019446263714957737,0.027817606433264672
11,0.01830650777859882,0.02922280274571911
12,0.017490079174810064,0.028705044361131807
13,0.017097603367179033,0.028987514924618506
14,0.016052489570967984,0.029537918214355745
15,0.015617637709527888,0.02971830714133478
16,0.014959708671667364,0.030650024314320855
17,0.014098145973613462,0.031114836268487475
18,0.013941128000534042,0.031997991317222196
19,0.013247080343425291,0.0306048539016516
20,0.012879465245573278,0.03113398548335798
21,0.01207462407653351,0.031892391558616395
22,0.012086530763820276,0.03103388723346495
23,0.01147120921828271,0.03181993884425009
24,0.011644599270503785,0.03210198525339365
