Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos11_C,-0.005734438167276327,0.008636412192723564,-0.663983844137009,0.5067995949440087,0.8820799172666358
pos11_G,-0.009485519629905854,0.008661962835735152,-1.09507738716831,0.2736531944810079,0.5757378896873153
pos11_CTCF,235850.52807948657,160210.74926212349,1.4721267403450413,0.14119005651521332,0.3486429308722334
pos11_Dnase,-49990.94852597811,33958.318367521206,-1.4721267403450404,0.14119005651521332,0.3486429308722334
pos11_H3K4me3,-14460.430074213153,9822.81598310205,-1.4721267403450373,0.1411900565152142,0.3486429308722334
pos11_RRBS,-0.07398937940848097,0.050511589339855736,-1.4648000661919438,0.14317866117057898,0.3486429308722334
pos12_A,-0.005517912078922539,0.008409507618249355,-0.6561516237821339,0.511824149525085,0.8820799172666358
pos12_C,0.013002786448777537,0.00870799355222419,1.4932012031010717,0.13558844001795212,0.3486429308722334
pos12_G,0.009519034151904146,0.008628753319938101,1.103176067150849,0.2701222890211541,0.5757378896873153
pos12_CTCF,230.68016250921895,156.6985750528186,1.472126740345043,0.14119005651521288,0.3486429308722334
pos12_Dnase,-394.8117811362925,268.19143373739297,-1.472126740345045,0.14119005651521221,0.3486429308722334
pos12_H3K4me3,-13.486720790036701,9.161385647322469,-1.4721267403450444,0.14119005651521244,0.3486429308722334
pos12_RRBS,0.131940790740241,0.05232610314595347,2.5215099693592293,0.011784984642031704,0.20006098291155383
pos13_A,0.0014714564778227168,0.008763601072417205,0.16790546097015058,0.8666796006920392,1.0
pos13_C,0.004140906346246733,0.008660358348183688,0.47814491961700334,0.6326146211343728,0.9913913129547693
pos13_G,0.0020845917831140595,0.008370285610318762,0.2490466729766313,0.8033577384783122,1.0
pos13_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_RRBS,-0.007973175047247153,0.04793638807938121,-0.1663282397089204,0.867920378720942,1.0
pos14_A,-0.008404328638211786,0.008597604011994333,-0.9775198562863663,0.3284646864449048,0.6489180390740802
pos14_C,0.013736210050773284,0.008977970600171676,1.5299905360027155,0.12622351508544227,0.3486429308722334
pos14_G,0.017710608323647535,0.008703511250669154,2.034880844473647,0.04203306456440914,0.3486429308722334
pos14_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_RRBS,-0.05089155980326068,0.040099148263565386,-1.2691431615643922,0.20458091586404503,0.46679025873204644
pos15_A,-0.009300381075500661,0.008004578642945116,-1.1618826537106497,0.2454623583031732,0.5373635411501899
pos15_C,0.004140829461434925,0.008908729725762876,0.46480582405145715,0.6421359283250183,0.9913913129547693
pos15_G,0.014064899081602081,0.00844857608008616,1.6647656301224485,0.09616202019373365,0.3486429308722334
pos15_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos15_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos15_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos15_RRBS,0.05011488676892759,0.043490918262370566,1.1523069360503306,0.24937300055728806,0.5386456812037422
pos16_A,-0.0026979802259732297,0.008742369971235474,-0.3086097059321719,0.7576599885602784,1.0
pos16_C,0.006582375674212394,0.009043105836566622,0.7278888241687892,0.46679179673922633,0.8471755967505519
pos16_G,0.013090879671454923,0.008535581060466613,1.5336834807985862,0.1253120110279835,0.3486429308722334
pos16_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos16_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos16_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos16_RRBS,0.005022932475060265,0.041913393441136274,0.11984074928494011,0.904624862118582,1.0
pos17_A,-0.02763367411324274,0.008665118809675158,-3.189070423637813,0.0014558983254326918,0.07861850957336536
pos17_C,-0.026854060864164767,0.009027053215520251,-2.9748424234383006,0.002976821497783888,0.11157612512685641
pos17_G,-0.017696941831660724,0.008522369789041265,-2.0765282743793687,0.03800987418187107,0.3486429308722334
pos17_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos17_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos17_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos17_RRBS,-0.021056828269663885,0.05046870153160323,-0.41722548095433387,0.6765713806810321,1.0
pos18_A,-0.009012053344212054,0.008419437325425825,-1.070386653630236,0.2846122749633604,0.5836352980261315
pos18_C,-0.03608540119071365,0.00847659758746542,-4.2570619660032145,2.1958237172103878e-05,0.003545211914806945
pos18_G,-0.021019839868646518,0.008789430951951935,-2.3914904142888207,0.016898968450236973,0.22813607407819914
pos18_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos18_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos18_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos18_RRBS,0.03427127406701868,0.05856533688365146,0.5851801746672018,0.5585119167083414,0.9327724794510445
pos19_A,-0.01130800344868042,0.008612361370909365,-1.31299686133426,0.18937873349224343,0.43827649751062053
pos19_C,-0.020763123174252714,0.008647113883184336,-2.401162220683811,0.016460490703955166,0.22813607407819914
pos19_G,-0.02552649290871652,0.00871330064663828,-2.929600841739005,0.0034437075656437166,0.11157612512685641
pos19_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos19_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos19_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos19_RRBS,0.08098343485042878,0.042194203616519044,1.919302366420864,0.05512985853171393,0.3486429308722334
pos20_A,-0.024038650987343643,0.009072080497386663,-2.6497396043022663,0.008137449242218597,0.18832382531991612
pos20_C,-0.02201461527917542,0.008788489756776001,-2.504937240462955,0.012349443389602088,0.20006098291155383
pos20_G,-0.03735652499214898,0.009115012784222649,-4.098351354680501,4.376804833094994e-05,0.003545211914806945
pos20_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos20_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos20_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos20_RRBS,-0.032243645221037086,0.038700767657329854,-0.8331526006546849,0.40488728019472386,0.7626946440877356
pos21_A,-0.003738246580991744,0.00732151762466476,-0.5105835664996999,0.6097155327666521,0.9792101637440692
pos21_C,-0.029503969113053637,0.01062812072333029,-2.7760287901404888,0.005569026463061899,0.15036371450267128
pos21_G,-0.02178989338709627,0.008385847729238538,-2.598412717550604,0.009454552041367803,0.191454678837698
pos21_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos21_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos21_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos21_RRBS,0.02016263722763436,0.026457155240235352,0.7620863635774244,0.44612463086251153,0.8251827895500146
pos22_A,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_C,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_G,42791559459.38749,29067850129.032207,1.4721267403483824,0.14119005651431116,0.3486429308722334
pos22_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_RRBS,0.005129192222262447,0.0290484745936889,0.1765735479747642,0.8598664855205111,1.0
pos23_A,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_C,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_G,42791559459.38749,29067850129.032207,1.4721267403483824,0.14119005651431116,0.3486429308722334
pos23_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
Bias,-85583118918.48335,58135700258.06439,-1.4721267403433667,0.14119005651566519,0.3486429308722334
